series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage					6.34			6.34	2014	6.34	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage					4.97			4.97	2014	4.97	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage					2.82			2.82	2014	2.82	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	Percentage				2.53				2.53	2013	2.53	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	Percentage						4.91		4.91	2015	4.91	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	Percentage						5.5		5.5	2015	5.5	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	Percentage					3.11			3.11	2014	3.11	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	Percentage						1.39		1.39	2015	1.39	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	Percentage					1.44			1.44	2014	1.44	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	Percentage					-2.09			-2.09	2014	-2.09	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	Percentage					-0.12			-0.12	2014	-0.12	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	Percentage						0.52		0.52	2015	0.52	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	Percentage				-0.57				-0.57	2013	-0.57	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	688	20.805876	44.03145697	SRB	Serbia	1	PERCENT	Percentage					-1.42			-1.42	2014	-1.42	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	702	103.8107883	1.361009155	SGP	Singapore	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	Percentage					-0.51			-0.51	2014	-0.51	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	Percentage					2			2	2014	2	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	Percentage					-0.61			-0.61	2014	-0.61	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	Percentage					-1.32			-1.32	2014	-1.32	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	Percentage					-3.26			-3.26	2014	-3.26	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	736	29.95650159	16.02643066	SDN	Sudan	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	752	14.3775338	60.60103109	SWE	Sweden	1	PERCENT	Percentage					1.94			1.94	2014	1.94	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	756	8.223158	46.96617097	CHE	Switzerland	1	PERCENT	Percentage				0.68				0.68	2013	0.68	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	PERCENT	Percentage						3.62		3.62	2015	3.62	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	764	101.0202951	15.13089239	THA	Thailand	1	PERCENT	Percentage				3.49				3.49	2013	3.49	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	768	0.97835765	8.532096072	TGO	Togo	1	PERCENT	Percentage						0.82		0.82	2015	0.82	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	792	35.42890329	38.9899684	TUR	Turkey	1	PERCENT	Percentage					4.66			4.66	2014	4.66	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	800	32.39100438	1.279557331	UGA	Uganda	1	PERCENT	Percentage			1.37					1.37	2012	1.37	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	PERCENT	Percentage						-0.19		-0.19	2015	-0.19	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	Percentage					1.9			1.9	2014	1.9	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	Percentage			0.78					0.78	2012	0.78	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	Percentage					-0.09			-0.09	2014	-0.09	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PERCENT	Percentage		0.82							2011	0.82	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	840	-99.13830311	39.5277871	USA	United States of America	1	PERCENT	Percentage				-0.43				-0.43	2013	-0.43	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PERCENT	Percentage					2.93			2.93	2014	2.93	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	PERCENT	Percentage					2.95			2.95	2014	2.95	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	887	45.22389143	15.22242099	YEM	Yemen	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	PERCENT	Percentage						2.93		2.93	2015	2.93	World Bank	G
