"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfSpeed_Code","TypeOfSpeed_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"10","Antarctica","ATA","21.47585697","-80.40897662","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","2MT10MBPS","Between 2 mbps and 10 mbps","","","","","","","","","","","","","","","","","","","","","",""
"10","Antarctica","ATA","21.47585697","-80.40897662","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","ANYS","Any speed","","","","","","","","","","","","","","","","","","","","","",""
"12","Algeria","DZA","2.678164227","28.15940032","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","2MT10MBPS","Between 2 mbps and 10 mbps","","","","","","","","","","","","","","","1.3575213991994330","1.8777970787821585","2.40922",2016.0,"2.40922","Data nature not available","[2015]: Ministère de la  Poste et des Technologies de l'Information et de la Communication // [2014]: Ministère de la Poste et des Technologies de l'Information et de la Communication // [2016]: Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","[2014-2015]: Refers only to ADSL subscriptions. // [2016]: Source : Algérie télécom"
"12","Algeria","DZA","2.678164227","28.15940032","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","256KT2MBPS","Between 256 kbps and 2 mbps","","","","","","","","","","","","","","","2.439275445956539","2.642853683358131","2.72002",2016.0,"2.72002","Data nature not available","[2015]: Ministère de la  Poste et des Technologies de l'Information et de la Communication // [2014]: Ministère de la Poste et des Technologies de l'Information et de la Communication // [2016]: Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","[2014-2015]: Refers only to ADSL subscriptions. // [2016]: Source : Algérie télécom"
"12","Algeria","DZA","2.678164227","28.15940032","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","10MBPS","10 mbps and over","","","","","","","","","","","","","","","0.00049588084554296","0.00130680465736320","1.91294",2016.0,"1.91294","Data nature not available","[2015]: Ministère de la  Poste et des Technologies de l'Information et de la Communication // [2014]: Ministère de la Poste et des Technologies de l'Information et de la Communication // [2016]: Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","[2014-2015]: Refers only to ADSL subscriptions. // [2016]: Source : Algérie télécom"
"12","Algeria","DZA","2.678164227","28.15940032","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","ANYS","Any speed","","","","0.054539765882600970","0.10758682892155111000","0.39751593177601900000","0.49265060923202900","0.81784382803987210","1.3575783958836878000","2.248284116708263400","2.42830955658527900","2.597126782586599000","3.000771405528938700","3.264623716154842400","4.0063465735773100000","5.584923795815193000","7.04222",2016.0,"7.04222","Data nature not available","[2004-2007]: Autorité de Régulation de la Poste et des Télecommunications (ARPT). // [2010]: Autorité de Régulation de la Poste et des Télécommunications // [2003,2008-2009]: ITU estimate. // [2015]: Ministère de la  Poste et des Technologies de l'Information et de la Communication // [2011,2014]: Ministère de la Poste et des Technologies de l'Information et de la Communication // [2016]: Ministère de la Poste, des Télécommunications, des Technologies et du Numérique // [2012-2013]: NA","A few subscriptions between 128 and 256 kbps are still included."
"16","American Samoa","ASM","-170.7187269","-14.30587306","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","256KT2MBPS","Between 256 kbps and 2 mbps","","","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","10MBPS","10 mbps and over","","","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","2MT10MBPS","Between 2 mbps and 10 mbps","","","","","","","","","","","","","","","","","","","","","",""
"16","American Samoa","ASM","-170.7187269","-14.30587306","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","ANYS","Any speed","","","","","","","","","","","","","","","","","","","","","",""
"20","Andorra","AND","1.576257417","42.54548611","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","2MT10MBPS","Between 2 mbps and 10 mbps","","","","","","","","","","5.4590065981006620","3.4643870255561118","2.2320683233802090","1.3208269525267995","0.5200838193339897","0.0399236460269734","","0",2016.0,"0","Data nature not available","[2009]: Andorra Telecom // [2014,2016]: Andorra Telecom SAU // [2010-2013]: Servei de Telecomunicacions d'Andorra",""
"20","Andorra","AND","1.576257417","42.54548611","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","10MBPS","10 mbps and over","","","","","","","","","","6.40613280107807100","14.42489121645038400","22.37975984075001500","27.65058703420112400","32.24393445934004600","35.70920614325103000","37.91723285978999000","42.04138",2016.0,"42.04138","Data nature not available","[2009]: Andorra Telecom // [2014-2016]: Andorra Telecom SAU // [2010-2013]: Servei de Telecomunicacions d'Andorra",""
"20","Andorra","AND","1.576257417","42.54548611","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","256KT2MBPS","Between 256 kbps and 2 mbps","","","","","","","","","","17.299991100827622","13.561040728047544","8.474924548898734","5.363705972434916","1.488298114064985","0.144723216847779","","0",2016.0,"0","Data nature not available","[2009]: Andorra Telecom // [2014,2016]: Andorra Telecom SAU // [2010-2013]: Servei de Telecomunicacions d'Andorra",""
"20","Andorra","AND","1.576257417","42.54548611","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","ANYS","Any speed","","","1.6024790965814710","4.760519810160887000","7.94586390083480900000","12.73161542912721900000","17.85116699439403000","22.78945037642080300","25.8500168815416000000","29.165130500006360000","31.45031897005403500","33.086752713028960000","34.335119959162840000","35.009720013128330000","35.8938530061257900000","37.917232859790000000","42.04138",2016.0,"42.04138","Data nature not available","[2015-2016]: Andorra Telecom SAU // [2007-2009]: ITU estimate. // [2002-2006]: NA // [2010-2014]: Servei de Telecomunicacions d'Andorra",""
"24","Angola","AGO","17.57817062","-12.33724746","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","ANYS","Any speed","","","","","","","0.04355695509901673","0.06605383760376098","0.0870460638137959000","0.079253327979330740","0.07672978083314629","0.078377680621233670","0.098518168970282930","0.103774200900928840","0.3060450884145062000","0.672968878163759200","0.42735",2016.0,"0.42735","Data nature not available","[2011-2014]: ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY // [2015-2016]: Angolan Institute of Communications // [2007-2010]: ITU estimate. // [2006]: NA","[2014]: Break in comparability. As of 2014 including fixed wireless. // [2016]: decrease due to companies that closed."
"24","Angola","AGO","17.57817062","-12.33724746","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","10MBPS","10 mbps and over","","","","","","","","","","","","0.00001982112426408","0.00002881771713249","0.00004191579786861","0.00578662373813996","0.01404912531267630","0.02391",2016.0,"0.02391","Data nature not available","[2011-2013]: ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY // [2014-2016]: Angolan Institute of Communications","Incomplete. Some operators are missing."
"24","Angola","AGO","17.57817062","-12.33724746","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","256KT2MBPS","Between 256 kbps and 2 mbps","","","","","","","","","","","","0.041376596901265","0.051775831781379","0.069067920265720","0.139244868640253","0.057668898663387","0.05403",2016.0,"0.05403","Data nature not available","[2011-2013]: ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY // [2014-2016]: Angolan Institute of Communications","Incomplete. Some operators are missing."
"24","Angola","AGO","17.57817062","-12.33724746","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","2MT10MBPS","Between 2 mbps and 10 mbps","","","","","","","","","","","","0.0106389884487443","0.0139381691864158","0.0186339008080341","0.0305593361346736","0.1196059969694906","0.1498",2016.0,"0.1498","Data nature not available","[2011-2013]: ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY // [2014-2016]: Angolan Institute of Communications","Incomplete. Some operators are missing."
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","10MBPS","10 mbps and over","","","","","","","","","","","","","0.00561362539155037","0.00555648163582819","","","",2013.0,"0.00555648163582819","Data nature not available","[2012]: Telecom Divison/Ministry of Telecommunications, Science & Technology // [2013]: Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","256KT2MBPS","Between 256 kbps and 2 mbps","","","","","","","","","","","","","4.496513938631847","3.438350836250486","7.615810259287373","","3.62014",2016.0,"3.62014","Data nature not available","[2016]: Ministry of Information, Broadcasting, Telecommunications and Information Technology // [2014]: Ministry of Information, Broadcasting, Telecommunications, and Information Technology // [2012]: Telecom Divison/Ministry of Telecommunications, Science & Technology // [2013]: Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology",""
