series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	3.125	3.125	3.125	3.125	6.06061	11.76471	11.76471	11.76471	11.76471	11.76471	11.76471	11.76471	2018	11.76471	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	Percentage	46.66667	46.66667	46.66667	39.28571	62.5	62.5	51.47059	53.62319	52.85714	52.85714	64.77273	65.51724	65.51724	65.51724	63.21839	60.71429	60.71429	61.79775	64.35644	63.36634	76.31579	73.55372	78.18182	75.21368	74.78261	76.72414	80.46875	80.46875	80.46875	78.5826	2018	80.46875	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	Percentage	14.28571	14.28571	14.28571	17.3913	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	69.44444	72.22222	72.22222	72.22222	70.27027	70.27027	56.52174	56.52174	56.52174	63.04348	63.04348	63.04348	64	58	58	61.217392	2018	58	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	Percentage																			8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	0	6.666664	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	Percentage												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	688	20.805876	44.03145697	SRB	Serbia	1	PERCENT	Percentage				71.42857	71.42857	71.42857	71.42857	71.42857	71.42857	88.88889	88.88889	88.88889	88.88889	88.88889	69.23077	69.23077	69.23077	69.23077	45.45455	45.45455	45.45455	45.45455	62.96296	62.96296	62.96296	62.96296	60.71429	60.71429	60.71429	61.613758	2018	60.71429	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	702	103.8107883	1.361009155	SGP	Singapore	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	Percentage	0	0	0	10	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	23.07692	38.88889	33.33333	31.25	31.25	58.33333	57.69231	57.69231	57.69231	53.84615	57.69231	57.69231	57.69231	59.25926	62.96296	59.25926	59.25926	59.68661	2018	59.25926	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	Percentage	0	0	0	0	22.22222	21.42857	21.42857	21.21212	21.21212	21.21212	21.21212	21.21212	20	17.14286	17.14286	16.66667	16.66667	16.66667	0	0	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	9.52381	2018	9.52381	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	Percentage	100	100	100	100	60	60	60	60	60	20	20	50	50	20.45455	24.44444	30.61224	40.35088	40.35088	38.98305	40.67797	40.67797	40.67797	40.67797	41.66667	42.62295	44.2623	45.90164	46.03175	46.03175	44.970078	2018	46.03175	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	Percentage			0	0	0	0	0	6.66667	5.55556	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	1.5625	1.5625	0	5.97015	5.97015	5.97015	5.97015	5.97015	5.88235	5.88235	5.88235	5.91747	2018	5.88235	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	Percentage	45	67.16418	61.11111	54.54545	54.43038	55.95238	49.49495	50.87719	51.75439	54.54545	69.04762	69.40299	69.40299	69.40299	69.40299	67.64706	66.91176	65.49296	48.88889	52.35602	52.35602	50.48544	47.57282	48.79227	49.51923	51.18483	49.5283	49.5283	49.5283	49.857792	2018	49.5283	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	736	29.95650159	16.02643066	SDN	Sudan	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PERCENT	Percentage				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	752	14.3775338	60.60103109	SWE	Sweden	1	PERCENT	Percentage	100	100	100	94.11765	94.44444	90.47619	90.47619	92	70	74.28571	77.14286	77.14286	80	80.4878	83.72093	83.72093	83.72093	83.72093	84.44444	85.41667	85.71429	86.27451	84.61538	84.61538	84.61538	84.90566	83.01887	83.01887	83.01887	83.71553	2018	83.01887	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	756	8.223158	46.96617097	CHE	Switzerland	1	PERCENT	Percentage	55.55556	60	71.42857	71.42857	57.14286	62.5	52.94118	61.11111	61.11111	66.66667	66.66667	68.42105	68.42105	68.42105	68.42105	68.42105	65	61.90476	60	57.69231	59.25926	59.25926	57.69231	57.69231	61.53846	61.53846	57.69231	57.69231	57.69231	59.23077	2018	57.69231	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	764	101.0202951	15.13089239	THA	Thailand	1	PERCENT	Percentage	0	0	0	0	0	0	0	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	2018	5.26316	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	768	0.97835765	8.532096072	TGO	Togo	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	792	35.42890329	38.9899684	TUR	Turkey	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	10.52632	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	5.26316	1.5625	0	0	1.51515	7.59494	14.45783	14.45783	14.45783	14.45783	14.45783	14.45783	14.45783	2018	14.45783	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PERCENT	Percentage													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	800	32.39100438	1.279557331	UGA	Uganda	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	PERCENT	Percentage	42.85714	42.85714	42.85714	21.875	21.21212	21.21212	24.24242	24.24242	24.24242	24.24242	24.24242	12	15.09434	36.61972	35.06494	32.5	30.8642	29.62963	23.07692	22.0339	22.68908	22.95082	23.57724	24.19355	24.19355	24.8	24.8	30.76923	30.76923	27.066402	2018	30.76923	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	Percentage	70.37037	70.37037	70.37037	52.94118	60.97561	62.5	56.36364	56.36364	56.36364	58.06452	58.06452	58.73016	24.24242	24.24242	24.6988	24.6988	24.6988	25.7485	17.71654	17.71654	16.53543	14.96063	22.02166	22.66187	22.93907	23.75887	23.40426	23.40426	23.40426	23.382144	2018	23.40426	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PERCENT	Percentage	50	50	50	50	60	60	60	60	60	60	60	40	40	40	40	20	20	20	14.89362	14.89362	14.89362	14.89362	12.76596	4.16667	4.16667	4.16667	4.16667	4.16667	2.08333	3.750002	2018	2.08333	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	840	-99.13830311	39.5277871	USA	United States of America	1	PERCENT	Percentage	72	72	72	72	62.5	63.63636	63.63636	65.71429	65.71429	60	64.86486	59.45946	57.77778	62.96296	62.96296	57.40741	64.40678	64.40678	47.05882	47.67442	54.02299	55.17241	56.32184	56.52174	47.82609	55.43478	55.43478	56.52174	57.6087	54.565218	2018	57.6087	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	PERCENT	Percentage	0	0	0	0	20	20	20	20	20	20	20	20	20	20	14.28571	0	0	0	0	0	0	1.81818	3.57143	1.78571	3.57143	3.57143	3.57143	3.57143	3.57143	3.57143	2018	3.57143	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	887	45.22389143	15.22242099	YEM	Yemen	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	PERCENT	Percentage										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
