series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	PERCENT	MP	Percentage	P	31.54039	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	2018	75.81997	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	PERCENT	LB	Percentage	Lower bound	31.54039	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	75.81997	2018	75.81997	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	440	23.90517807	55.33680309	LTU	Lithuania	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	440	23.90517807	55.33680309	LTU	Lithuania	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	442	6.092656563	49.77679538	LUX	Luxembourg	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	442	6.092656563	49.77679538	LUX	Luxembourg	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	UB	Percentage	Upper bound	27.85781	27.85781	27.85781	30.9758	30.9758	30.99044	30.99044	31.57563	31.57563	31.57563	33.61018	33.61018	33.61018	33.61018	33.61018	33.61018	33.61018	34.00955	34.00955	33.769928	2018	34.00955	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	PERCENT	MP	Percentage	P	27.85781	27.85781	27.85781	30.9758	30.9758	30.99044	30.99044	31.57563	31.57563	31.57563	33.61018	33.61018	33.61018	33.61018	33.61018	33.61018	33.61018	34.00955	34.00955	33.769928	2018	34.00955	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	450	46.6982339	-19.38514785	MDG	Madagascar	3	PERCENT	LB	Percentage	Lower bound	27.34741	27.34741	27.34741	30.46541	30.46541	30.48005	30.48005	31.06523	31.06523	31.06523	33.61018	33.61018	33.61018	33.61018	33.61018	33.61018	33.61018	34.00955	34.00955	33.769928	2018	34.00955	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	UB	Percentage	Upper bound	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	2018	79.48638	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	PERCENT	MP	Percentage	P	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	2018	79.48638	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	454	33.4884625	-13.40819859	MWI	Malawi	3	PERCENT	LB	Percentage	Lower bound	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	79.48638	2018	79.48638	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	UB	Percentage	Upper bound	37.33097	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	2018	37.58708	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	458	116.8346314	5.452415309	MYS	Malaysia	2	PERCENT	MP	Percentage	P	37.33097	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	2018	37.58708	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	458	116.8346314	5.452415309	MYS	Malaysia	3	PERCENT	LB	Percentage	Lower bound	36.28484	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	37.58708	2018	37.58708	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	462	73.09672546	-0.614385021	MDV	Maldives	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	466	-3.522016039	17.35311254	MLI	Mali	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	466	-3.522016039	17.35311254	MLI	Mali	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	470	14.44617519	35.89194275	MLT	Malta	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	470	14.44617519	35.89194275	MLT	Malta	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	UB	Percentage	Upper bound	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	2018	99.43996	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	PERCENT	MP	Percentage	P	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	2018	99.43996	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	474	-60.91544135	14.56086108	MTQ	Martinique	3	PERCENT	LB	Percentage	Lower bound	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	97.58391	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	99.43996	2018	99.43996	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	478	-10.33187259	20.26089546	MRT	Mauritania	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	UB	Percentage	Upper bound	23.50947	23.50947	23.50947	23.50947	23.50947	23.50947	23.50947	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	2018	23.81621	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	PERCENT	MP	Percentage	P	23.50947	23.50947	23.50947	23.50947	23.50947	23.50947	23.50947	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	2018	23.81621	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	PERCENT	LB	Percentage	Lower bound	23.50947	23.50947	23.50947	23.50947	23.50947	23.50947	23.50947	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	23.81621	2018	23.81621	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	UB	Percentage	Upper bound	15.04101	15.05083	16.87847	16.9646	17.34978	17.37011	19.13982	20.95956	21.01144	21.90722	22.11527	22.67604	22.70087	24.35308	24.35434	24.35434	24.35434	24.35434	24.35434	24.35434	2018	24.35434	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	PERCENT	MP	Percentage	P	15.04101	15.05083	16.87847	16.9646	17.34978	17.37011	19.13982	20.95956	21.01144	21.90722	22.11527	22.67604	22.70087	24.35308	24.35434	24.35434	24.35434	24.35434	24.35434	24.35434	2018	24.35434	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	PERCENT	LB	Percentage	Lower bound	15.04101	15.05083	16.87847	16.9646	17.34978	17.37011	19.13982	20.95956	21.01144	21.90722	22.11527	22.67604	22.70087	24.35308	24.35434	24.35434	24.35434	24.35434	24.35434	24.35434	2018	24.35434	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	492	7.424214814	43.73532918	MCO	Monaco	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	492	7.424214814	43.73532918	MCO	Monaco	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	UB	Percentage	Upper bound	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	2018	47.03976	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	PERCENT	MP	Percentage	P	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	2018	47.03976	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	PERCENT	LB	Percentage	Lower bound	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	42.50587	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	47.03976	2018	47.03976	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	UB	Percentage	Upper bound	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	2018	11.11133	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	PERCENT	MP	Percentage	P	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	2018	11.11133	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	PERCENT	LB	Percentage	Lower bound	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	11.11133	2018	11.11133	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.87938	82.87938	82.87938	82.87938	82.87938	82.87938	2018	82.87938	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.87938	82.87938	82.87938	82.87938	82.87938	82.87938	2018	82.87938	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.87938	82.87938	82.87938	82.87938	82.87938	82.87938	2018	82.87938	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	UB	Percentage	Upper bound	1.99646	1.99646	1.99646	2.35982	9.75049	9.75115	9.75115	9.75115	12.93741	12.93741	12.93741	12.93741	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	2018	38.53597	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	PERCENT	MP	Percentage	P	1.99646	1.99646	1.99646	2.35982	9.75049	9.75115	9.75115	9.75115	12.93741	12.93741	12.93741	12.93741	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	2018	38.53597	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	PERCENT	LB	Percentage	Lower bound	1.99646	1.99646	1.99646	2.35982	9.75049	9.75115	9.75115	9.75115	12.93741	12.93741	12.93741	12.93741	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	38.53597	2018	38.53597	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	UB	Percentage	Upper bound	1.11425	1.11425	1.11425	1.11425	1.81554	1.81554	1.81554	1.81554	1.81554	1.81554	1.81554	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	2018	16.10125	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
