series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PERCENT	Percentage	18.47748	18.49193	18.51181	18.51716	18.49987	18.48916	18.47829	18.46009	18.43587	18.43146	18.41175	18.38218	18.42427	2016	18.38218	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PERCENT	Percentage	3.51509	3.56041	3.61941	3.67898	3.67621	3.69587	3.64348	3.62047	3.59478	3.63996	3.68193	3.75195	3.657818	2016	3.75195	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PERCENT	Percentage	38.68912	38.82111	38.52961	38.99663	38.09172	38.1612	37.88928	38.18396	38.17507	39.244	39.88591	40.00514	39.098816	2016	40.00514	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	800	32.39100438	1.279557331	UGA	Uganda	1	PERCENT	Percentage	18.24736	18.25741	18.25221	18.24279	18.23201	18.21148	18.18683	18.17175	18.15994	18.14531	18.06934	18.05938	18.121144	2016	18.05938	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	804	31.40270802	49.00735945	UKR	Ukraine	1	PERCENT	Percentage	2.30887	2.31142	2.31793	2.31548	2.3089	2.29601	2.2903	2.27794	2.26925	2.26737	2.26899	2.26399	2.269508	2016	2.26399	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	Percentage	1.94345	1.94943	1.96057	1.96869	1.96858	1.9698	1.97139	1.98663	1.98809	1.99612	1.99581	1.99384	1.992098	2016	1.99384	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	Percentage	0.76053	0.7486	0.72334	0.70747	0.69508	0.68862	0.6848	0.68385	0.66359	0.65276	0.64468	0.64055	0.657086	2016	0.64055	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	Percentage	1.52155	1.5275	1.52843	1.53098	1.53203	1.53141	1.52065	1.52049	1.51374	1.5145	1.51221	1.52026	1.51624	2016	1.52026	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	Percentage	0.73425	0.72456	0.74112	0.75863	0.76698	0.75129	0.74905	0.73548	0.7077	0.69893	0.69713	0.69269	0.706386	2016	0.69269	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	Percentage	0.32909	0.32722	0.32017	0.31962	0.32053	0.31246	0.30715	0.30746	0.30862	0.30489	0.3008	0.29802	0.303958	2016	0.29802	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	Percentage	0.16054	0.1676	0.16723	0.16971	0.17277	0.17074	0.16789	0.17102	0.17029	0.16747	0.16486	0.16399	0.167526	2016	0.16399	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PERCENT	Percentage	6.37331	6.35466	6.31717	6.31012	6.307	6.30146	6.30354	6.31389	6.30229	6.28878	6.28426	6.27482	6.292808	2016	6.27482	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	840	-99.13830311	39.5277871	USA	United States of America	1	PERCENT	Percentage	1.69215	1.68298	1.6777	1.67365	1.67386	1.68013	1.68554	1.69316	1.69684	1.69836	1.69714	1.69213	1.695526	2016	1.69213	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PERCENT	Percentage	0.98435	0.97638	0.97047	0.95604	0.95274	0.95458	0.96293	0.98824	0.97526	0.91621	0.84301	0.77985	0.900514	2016	0.77985	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PERCENT	Percentage	0.11606	0.11949	0.12243	0.12278	0.12328	0.12514	0.1265	0.12968	0.13263	0.13398	0.1346	0.13526	0.13323	2016	0.13526	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	858	-56.01387025	-32.8002838	URY	Uruguay	1	PERCENT	Percentage	2.26008	2.2602	2.21578	2.20355	2.16341	2.14092	2.18443	2.20156	2.19985	2.22707	2.29137	2.27041	2.238052	2016	2.27041	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PERCENT	Percentage	4.07236	3.94317	3.77217	3.58577	3.21621	2.88623	2.71348	2.53173	2.41178	2.37195	2.35061	2.19677	2.372568	2016	2.19677	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PERCENT	Percentage	1.13328	1.13904	1.16442	1.18134	1.2038	1.21032	1.1968	1.19732	1.20386	1.20065	1.18809	1.17881	1.193746	2016	1.17881	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PERCENT	Percentage	0.27371	0.26608	0.27155	0.26883	0.26822	0.26147	0.26736	0.25585	0.25784	0.25959	0.26599	0.26622	0.261098	2016	0.26622	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	882	-172.4430749	-13.61541469	WSM	Samoa	1	PERCENT	Percentage	0.18437	0.18148	0.18303	0.18237	0.18251	0.18256	0.1847	0.18368	0.18278	0.18172	0.18136	0.18265	0.182438	2016	0.18265	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	887	45.22389143	15.22242099	YEM	Yemen	1	PERCENT	Percentage	0.1742	0.17458	0.17484	0.17528	0.17551	0.17589	0.17583	0.17583	0.17539	0.17424	0.1742	0.17374	0.17468	2016	0.17374	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	894	27.850329	-14.59701056	ZMB	Zambia	1	PERCENT	Percentage	1.64288	1.63131	1.61916	1.60929	1.60267	1.59759	1.60179	1.60864	1.61274	1.61359	1.61213	1.6063	1.61068	2016	1.6063	Global Surface Water Explorer extraction for UN Environment	C
