series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Mode of transportation	Units description	Mode of transportation description	2016	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	440	23.90517807	55.33680309	LTU	Lithuania	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	440	23.90517807	55.33680309	LTU	Lithuania	3	T_KM	ROA	Tonne kilometres	road transport	3.0974e+10	2016	3.0974e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	442	6.092656563	49.77679538	LUX	Luxembourg	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	442	6.092656563	49.77679538	LUX	Luxembourg	2	T_KM	RAI	Tonne kilometres	rail transport	515795497.14632	2016	515795497.14632	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	442	6.092656563	49.77679538	LUX	Luxembourg	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	T_KM	ROA	Tonne kilometres	road transport	11249388661.1719	2016	11249388661.1719	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	450	46.6982339	-19.38514785	MDG	Madagascar	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	450	46.6982339	-19.38514785	MDG	Madagascar	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	450	46.6982339	-19.38514785	MDG	Madagascar	3	T_KM	ROA	Tonne kilometres	road transport	2953010175.59917	2016	2953010175.59917	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	454	33.4884625	-13.40819859	MWI	Malawi	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	454	33.4884625	-13.40819859	MWI	Malawi	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	454	33.4884625	-13.40819859	MWI	Malawi	3	T_KM	ROA	Tonne kilometres	road transport	90659268.42822	2016	90659268.42822	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	458	116.8346314	5.452415309	MYS	Malaysia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	458	116.8346314	5.452415309	MYS	Malaysia	2	T_KM	RAI	Tonne kilometres	rail transport	1837671794645.09	2016	1837671794645.09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	458	116.8346314	5.452415309	MYS	Malaysia	3	T_KM	ROA	Tonne kilometres	road transport	28607754279.6041	2016	28607754279.6041	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	462	73.09672546	-0.614385021	MDV	Maldives	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	462	73.09672546	-0.614385021	MDV	Maldives	2	T_KM	RAI	Tonne kilometres	rail transport	255388097.51104	2016	255388097.51104	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	462	73.09672546	-0.614385021	MDV	Maldives	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	466	-3.522016039	17.35311254	MLI	Mali	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	466	-3.522016039	17.35311254	MLI	Mali	2	T_KM	RAI	Tonne kilometres	rail transport	201848928.10905	2016	201848928.10905	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	466	-3.522016039	17.35311254	MLI	Mali	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	470	14.44617519	35.89194275	MLT	Malta	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	470	14.44617519	35.89194275	MLT	Malta	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	470	14.44617519	35.89194275	MLT	Malta	3	T_KM	ROA	Tonne kilometres	road transport	276277137.91211	2016	276277137.91211	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	474	-60.91544135	14.56086108	MTQ	Martinique	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	474	-60.91544135	14.56086108	MTQ	Martinique	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	474	-60.91544135	14.56086108	MTQ	Martinique	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	478	-10.33187259	20.26089546	MRT	Mauritania	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	478	-10.33187259	20.26089546	MRT	Mauritania	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	478	-10.33187259	20.26089546	MRT	Mauritania	3	T_KM	ROA	Tonne kilometres	road transport	778980272.50812	2016	778980272.50812	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	480	57.568022	-20.28581998	MUS	Mauritius	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	480	57.568022	-20.28581998	MUS	Mauritius	2	T_KM	RAI	Tonne kilometres	rail transport	428804806.66139	2016	428804806.66139	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	480	57.568022	-20.28581998	MUS	Mauritius	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	484	-102.5148166	23.93378032	MEX	Mexico	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	484	-102.5148166	23.93378032	MEX	Mexico	2	T_KM	RAI	Tonne kilometres	rail transport	8.4694e+10	2016	8.4694e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	484	-102.5148166	23.93378032	MEX	Mexico	3	T_KM	ROA	Tonne kilometres	road transport	2.51122e+11	2016	2.51122e+11	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	492	7.424214814	43.73532918	MCO	Monaco	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	492	7.424214814	43.73532918	MCO	Monaco	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	492	7.424214814	43.73532918	MCO	Monaco	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	496	103.0728057	46.83892054	MNG	Mongolia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	496	103.0728057	46.83892054	MNG	Mongolia	2	T_KM	RAI	Tonne kilometres	rail transport	31431184743.0643	2016	31431184743.0643	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	496	103.0728057	46.83892054	MNG	Mongolia	3	T_KM	ROA	Tonne kilometres	road transport	12462085225.8027	2016	12462085225.8027	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	T_KM	RAI	Tonne kilometres	rail transport	7.9e+08	2016	7.9e+08	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	T_KM	ROA	Tonne kilometres	road transport	5.683e+09	2016	5.683e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	19.25214024	42.78717043	MNE	Montenegro	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	19.25214024	42.78717043	MNE	Montenegro	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	19.25214024	42.78717043	MNE	Montenegro	3	T_KM	ROA	Tonne kilometres	road transport	1.21e+08	2016	1.21e+08	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	500	-62.19261223	16.73558313	MSR	Montserrat	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	500	-62.19261223	16.73558313	MSR	Montserrat	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	500	-62.19261223	16.73558313	MSR	Montserrat	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	-6.281942841	31.8440131	MAR	Morocco	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	-6.281942841	31.8440131	MAR	Morocco	2	T_KM	RAI	Tonne kilometres	rail transport	6614073340.84363	2016	6614073340.84363	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	-6.281942841	31.8440131	MAR	Morocco	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	T_KM	RAI	Tonne kilometres	rail transport	681974005.59648	2016	681974005.59648	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	57.87743482	21.98805614	OMN	Oman	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	57.87743482	21.98805614	OMN	Oman	2	T_KM	RAI	Tonne kilometres	rail transport	2185040000	2016	2185040000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	57.87743482	21.98805614	OMN	Oman	3	T_KM	ROA	Tonne kilometres	road transport	32130800000	2016	32130800000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	17.21907885	-22.13817068	NAM	Namibia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	17.21907885	-22.13817068	NAM	Namibia	2	T_KM	RAI	Tonne kilometres	rail transport	1466232103.86218	2016	1466232103.86218	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	17.21907885	-22.13817068	NAM	Namibia	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	520	166.92313	-0.528742623	NRU	Nauru	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	520	166.92313	-0.528742623	NRU	Nauru	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	520	166.92313	-0.528742623	NRU	Nauru	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	524	83.94678863	28.25866332	NPL	Nepal	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	524	83.94678863	28.25866332	NPL	Nepal	2	T_KM	RAI	Tonne kilometres	rail transport	5309877775.31894	2016	5309877775.31894	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	524	83.94678863	28.25866332	NPL	Nepal	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	528	5.331480568	51.86728884	NLD	Netherlands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	528	5.331480568	51.86728884	NLD	Netherlands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	528	5.331480568	51.86728884	NLD	Netherlands	3	T_KM	ROA	Tonne kilometres	road transport	33206769197.7298	2016	33206769197.7298	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	531	-68.95033464	12.15058042	CUW	Curaçao	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	531	-68.95033464	12.15058042	CUW	Curaçao	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	531	-68.95033464	12.15058042	CUW	Curaçao	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	533	-69.97050586	12.50878756	ABW	Aruba	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	533	-69.97050586	12.50878756	ABW	Aruba	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	533	-69.97050586	12.50878756	ABW	Aruba	3	T_KM	ROA	Tonne kilometres	road transport	50960000	2016	50960000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	T_KM	ROA	Tonne kilometres	road transport	123002841.44613	2016	123002841.44613	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	554	170.4755673	-43.98721568	NZL	New Zealand	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	554	170.4755673	-43.98721568	NZL	New Zealand	2	T_KM	RAI	Tonne kilometres	rail transport	4.258e+09	2016	4.258e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	554	170.4755673	-43.98721568	NZL	New Zealand	3	T_KM	ROA	Tonne kilometres	road transport	2.3313e+10	2016	2.3313e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	562	9.400167877	17.42143036	NER	Niger	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	562	9.400167877	17.42143036	NER	Niger	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	562	9.400167877	17.42143036	NER	Niger	3	T_KM	ROA	Tonne kilometres	road transport	1180975577.60344	2016	1180975577.60344	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	566	8.097363256	9.585789025	NGA	Nigeria	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	566	8.097363256	9.585789025	NGA	Nigeria	2	T_KM	RAI	Tonne kilometres	rail transport	13183727287.8388	2016	13183727287.8388	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	566	8.097363256	9.585789025	NGA	Nigeria	3	T_KM	ROA	Tonne kilometres	road transport	143185329168.124	2016	143185329168.124	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	570	-169.8601693	-19.05000475	NIU	Niue	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	570	-169.8601693	-19.05000475	NIU	Niue	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	570	-169.8601693	-19.05000475	NIU	Niue	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	578	11.47846389	61.34311134	NOR	Norway	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	578	11.47846389	61.34311134	NOR	Norway	2	T_KM	RAI	Tonne kilometres	rail transport	3.312e+09	2016	3.312e+09	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	578	11.47846389	61.34311134	NOR	Norway	3	T_KM	ROA	Tonne kilometres	road transport	19989415395.8163	2016	19989415395.8163	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	585	134.5733878	7.502307591	PLW	Palau	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	585	134.5733878	7.502307591	PLW	Palau	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	585	134.5733878	7.502307591	PLW	Palau	3	T_KM	ROA	Tonne kilometres	road transport					
