series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	643	99.01404926	61.61899849	RUS	Russian Federation	1	NUMBER	Number	65	65	65	65	65	65	65	65	65	65	65	65	65	124	124	124	124	124	178	178	178	178	178	178	178	178	178	178	178	178	2018	178	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	646	29.92310194	-1.999842114	RWA	Rwanda	1	NUMBER	Number																			11	11	11	11	11	11	11	11	11	11	12	11.2	2018	12	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	NUMBER	Number												2	2	2	2	2	2	2	19	19	19	19	19	19	19	19	19	19	19	19	2018	19	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	660	-63.05651612	18.21525315	AIA	Anguilla	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	NUMBER	Number																			7	7	7	7	7	7	7	7	7	7	7	7	2018	7	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	674	12.46329038	43.93841766	SMR	San Marino	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	NUMBER	Number																			6	6	6	6	6	6	6	6	6	6	6	6	2018	6	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	NUMBER	Number																			9	9	9	9	9	9	9	9	9	9	9	9	2018	9	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	686	-14.46636926	14.35920905	SEN	Senegal	1	NUMBER	Number	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	6	6	6	6	6	6	6	6	6	6	7	6.2	2018	7	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	688	20.805876	44.03145697	SRB	Serbia	1	NUMBER	Number				1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	10	10	10	10	10	10	10	10	10	10	10	10	2018	10	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	690	55.46561591	-4.678053059	SYC	Seychelles	1	NUMBER	Number																			1	1	1	1	1	1	1	1	1	1	1	1	2018	1	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	702	103.8107883	1.361009155	SGP	Singapore	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	NUMBER	Number	1	1	1	8	9	9	9	9	9	9	9	9	9	10	11	10	10	9	10	10	10	10	10	9	9	9	9	9	9	9	2018	9	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	NUMBER	Number	6	8	9	9	11	12	12	14	14	14	14	14	16	16	16	17	17	17	50	50	35	35	35	35	35	35	35	35	35	35	2018	35	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	NUMBER	Number	0	0	0	0	1	1	1	1	1	1	1	1	1	31	31	31	31	31	33	33	33	33	33	33	33	33	33	33	33	33	2018	33	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	706	46.20367477	4.406485729	SOM	Somalia	1	NUMBER	Number	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	18	18	18	18	18	18	18	18	18	2018	18	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	NUMBER	Number			9	9	11	11	11	14	17	29	29	29	29	29	29	29	29	29	63	63	64	62	62	62	62	62	62	62	62	62	2018	62	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	NUMBER	Number	1	1	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	7	7	7	7	7	6	6	6	6	6	6	6	2018	6	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	724	-3.554078296	40.39211472	ESP	Spain	1	NUMBER	Number	1	0	0	0	0	1	11	24	23	20	18	15	15	14	15	18	18	22	63	57	61	58	65	61	58	56	56	56	56	56.4	2018	56	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	728	30.32618773	7.290839152	SSD	South Sudan	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	736	29.95650159	16.02643066	SDN	Sudan	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	740	-55.90626394	4.132603197	SUR	Suriname	1	NUMBER	Number																			13	13	13	13	13	13	13	13	13	13	13	13	2018	13	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	NUMBER	Number				9	9	9	9	9	9	9	9	9	9	12	12	12	12	12	15	15	15	15	15	15	15	15	15	15	15	15	2018	15	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	752	14.3775338	60.60103109	SWE	Sweden	1	NUMBER	Number	0	0	0	0	0	1	1	1	4	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	2018	6	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	756	8.223158	46.96617097	CHE	Switzerland	1	NUMBER	Number	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	4	3	3	3	3	3	3	3	3	3	3	3	2018	3	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	NUMBER	Number	1	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	8	8	8	8	8	8	8	8	8	8	8	8	2018	8	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	762	69.294998	38.43069666	TJK	Tajikistan	1	NUMBER	Number	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	20	20	20	20	20	20	20	20	20	20	20	20	2018	20	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	764	101.0202951	15.13089239	THA	Thailand	1	NUMBER	Number	3	3	5	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	14	14	14	14	14	14	14	14	14	14	14	14	2018	14	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	768	0.97835765	8.532096072	TGO	Togo	1	NUMBER	Number	2	2	2	2	2	2	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	2018	7	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	776	-175.1959991	-21.19511329	TON	Tonga	1	NUMBER	Number	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	2018	3	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	NUMBER	Number																			5	5	5	5	5	5	5	5	5	5	5	5	2018	5	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	NUMBER	Number	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	8	8	8	8	8	8	8	8	8	7	7	7.6	2018	7	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	792	35.42890329	38.9899684	TUR	Turkey	1	NUMBER	Number	7	7	7	9	9	9	9	9	10	10	10	13	13	13	14	14	14	14	59	61	62	62	60	55	55	55	55	55	55	55	2018	55	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	NUMBER	Number	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	10	10	10	10	10	10	10	10	10	10	10	10	2018	10	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	NUMBER	Number													3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2018	3	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	800	32.39100438	1.279557331	UGA	Uganda	1	NUMBER	Number	4	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	13	13	13	13	13	13	13	13	13	13	13	13	2018	13	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	NUMBER	Number	0	2	2	23	23	23	23	23	23	23	23	32	32	29	31	32	32	32	68	68	68	68	68	68	69	69	69	67	70	68.8	2018	70	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	NUMBER	Number	1	1	1	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	2018	7	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	818	29.77468534	26.57438204	EGY	Egypt	1	NUMBER	Number	2	2	5	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	62	62	62	62	62	62	62	62	62	62	62	62	2018	62	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	NUMBER	Number	3	3	3	10	12	14	20	21	21	23	23	23	118	118	118	118	118	118	204	204	207	211	204	203	203	203	203	203	203	203	2018	203	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	831	-2.200712402	49.71561166	GGY	Guernsey	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	832	-2.136773508	49.22353354	JEY	Jersey	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	NUMBER	Number	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	8	8	8	21	21	21	21	22	20	20	20	20	20	21	20.2	2018	21	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	840	-99.13830311	39.5277871	USA	United States of America	1	NUMBER	Number	6	6	6	6	6	6	6	6	6	6	6	8	12	12	12	20	18	18	42	42	38	37	36	36	45	36	36	35	34	37.2	2018	34	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	NUMBER	Number	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2018	1	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	NUMBER	Number	1	1	1	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	22	22	22	22	22	22	22	22	22	22	22	22	2018	22	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	858	-56.01387025	-32.8002838	URY	Uruguay	1	NUMBER	Number	2	3	3	3	3	3	3	3	3	3	3	3	3	4	6	7	7	7	53	53	51	51	51	51	51	50	50	50	50	50.2	2018	50	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	NUMBER	Number	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	2018	21	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	NUMBER	Number	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	27	27	27	27	27	27	27	27	27	27	27	27	2018	27	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	NUMBER	Number																																		
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	882	-172.4430749	-13.61541469	WSM	Samoa	1	NUMBER	Number																			3	3	3	3	3	3	3	3	3	3	3	3	2018	3	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	887	45.22389143	15.22242099	YEM	Yemen	1	NUMBER	Number	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	30	30	30	30	30	30	30	30	30	30	30	30	2018	30	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBREDN	Local breeds classified as being at unknown level of risk of extinction (number)	894	27.850329	-14.59701056	ZMB	Zambia	1	NUMBER	Number										6	6	6	6	6	6	6	6	6	15	15	15	15	15	15	15	15	15	15	15	15	2018	15	DAD-IS 2018 http://www.fao.org/dad-is/	C
