series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																		74.42426	74.42426	2017	74.42426	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage																		0.16787	0.16787	2017	0.16787	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage																		28.7049	28.7049	2017	28.7049	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage																		0.66776	0.66776	2017	0.66776	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage																		0.06968	0.06968	2017	0.06968	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage																		45.23467	45.23467	2017	45.23467	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage																		0.09741	0.09741	2017	0.09741	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																		0.01206	0.01206	2017	0.01206	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage																		11.8179	11.8179	2017	11.8179	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage																		1.45721	1.45721	2017	1.45721	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage																		4.50199	4.50199	2017	4.50199	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage																		0.04184	0.04184	2017	0.04184	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																		1.47174	1.47174	2017	1.47174	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage																		0.00907	0.00907	2017	0.00907	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage																		0.80634	0.80634	2017	0.80634	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage																		0.52957	0.52957	2017	0.52957	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage																		0.01271	0.01271	2017	0.01271	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																		16.91529	16.91529	2017	16.91529	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage																		4.18259	4.18259	2017	4.18259	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage																		0.38034	0.38034	2017	0.38034	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage																		0.16907	0.16907	2017	0.16907	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage																		2.8825	2.8825	2017	2.8825	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage																		0.80455	0.80455	2017	0.80455	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage																		2.32795	2.32795	2017	2.32795	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage																		0.03255	0.03255	2017	0.03255	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage																		1.0658	1.0658	2017	1.0658	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage																		0.07457	0.07457	2017	0.07457	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage																		0.7546	0.7546	2017	0.7546	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage																		8.23373	8.23373	2017	8.23373	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage																		1.04921	1.04921	2017	1.04921	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage																		35.59091	35.59091	2017	35.59091	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage																		0.75091	0.75091	2017	0.75091	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage																		0.02209	0.02209	2017	0.02209	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage																		1.44035	1.44035	2017	1.44035	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage																		1.47928	1.47928	2017	1.47928	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage																		0.21143	0.21143	2017	0.21143	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage																		16.02957	16.02957	2017	16.02957	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage																		0.10334	0.10334	2017	0.10334	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage																		0.63643	0.63643	2017	0.63643	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage																		25.59103	25.59103	2017	25.59103	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage																		0.74618	0.74618	2017	0.74618	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage																		1.40732	1.40732	2017	1.40732	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage																		0.05151	0.05151	2017	0.05151	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage																		6.27005	6.27005	2017	6.27005	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage																		0.09784	0.09784	2017	0.09784	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage																		4.15343	4.15343	2017	4.15343	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage																		0.00388	0.00388	2017	0.00388	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage																		21.74201	21.74201	2017	21.74201	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage																		0.13424	0.13424	2017	0.13424	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage																		0.00122	0.00122	2017	0.00122	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage																		0.25998	0.25998	2017	0.25998	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage																		2.23203	2.23203	2017	2.23203	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage																		0.12319	0.12319	2017	0.12319	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage																		1.71394	1.71394	2017	1.71394	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage																		26.67089	26.67089	2017	26.67089	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage																							
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage																		0.03417	0.03417	2017	0.03417	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage																		0.00011	0.00011	2017	0.00011	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas (Exclusive Economic Zones) (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage																		3.36605	3.36605	2017	3.36605	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
