series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	296	-157.5643005	1.768837732	KIR	Kiribati	1	CU_USD	USD	17.95	12.74	20.92	18.57	17.52	29.12	24.82	19.51	27.71	27.22	23.87	68.85	66.84	65.86	83.95	67.95	52.5	67.42	2016	52.5	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	300	22.58307827	39.47301873	GRC	Greece	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	304	-41.39371316	74.75625681	GRL	Greenland	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	308	-61.68248568	12.11238395	GRD	Grenada	1	CU_USD	USD	29.33	19.95	12.14	33.23	27.47	95.37	34.9	26.91	10.16	43.84	29.51	4.63	-87.8	13.67	51.73	41.21	12.72	6.306	2016	12.72	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	316	144.7029305	13.35485404	GUM	Guam	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	320	-91.2312746	15.00273719	GTM	Guatemala	1	CU_USD	USD	397.69	-76.23	296.74	188.55	254.79	485.89	1377.38	1108.55	1034.22	910.24	1331.21	334.42	564.18	1059.69	326.49	1315.39	511.37	755.424	2016	511.37	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	324	-11.28173419	11.00210343	GIN	Guinea	1	CU_USD	USD	329.85	228.7	227.87	232.44	225.76	155.56	180.73	265.48	249.33	190.72	205.92	178.27	648.57	385.86	605.27	579.59	513.05	546.468	2016	513.05	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	328	-58.97322037	4.788012784	GUY	Guyana	1	CU_USD	USD	56.33	110.69	79.74	88.02	279.83	483.26	-22.27	108.32	209.76	142.83	170.22	175.52	384.36	116.01	166.12	54.28	48.6	153.874	2016	48.6	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	332	-72.33640958	18.40426539	HTI	Haiti	1	CU_USD	USD	175.94	165.62	170.2	214.56	298.75	431.87	730.64	657.36	951.08	1100.8	3002.9	1715.69	1311	1141.35	1057.42	1051.94	1022.92	1116.926	2016	1022.92	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	336	12.45315803	41.90343751	VAT	Holy See	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	340	-86.59974381	14.82243161	HND	Honduras	1	CU_USD	USD	513.7	409.07	408.5	474.1	782.67	552.11	882.71	436.19	744.32	509.94	838.06	692.53	474.78	1035.74	736.58	1184.81	700.38	826.458	2016	700.38	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	348	19.41221519	47.1651448	HUN	Hungary	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	352	-19.02116966	64.79134763	ISL	Iceland	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	356	79.3608464	22.34642074	IND	India	1	CU_USD	USD	2286.01	1927.22	2184.62	-227.41	4305.85	8746.05	13568.16	27991.09	21223.69	19777.69	28774.39	20063.62	20119.6	11759.53	17676.42	12274.25	19204.44	16206.848	2016	19204.44	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	360	113.9174	-0.994582204	IDN	Indonesia	1	CU_USD	USD	2369.63	105.32	12.57	3930.05	-92.02	7992.37	3621.85	1649.84	3304.32	5430.56	6522.12	10937.17	8115.81	7480.86	11245.09	13420.35	11812.65	10414.952	2016	11812.65	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	CU_USD	USD	16.93	1642.23	3108.38	4217.57	4289.23	5685.15	2206.46	-879.51	-1412.6	-1153.52	-1258.19	-4263.2	-1884.14	-1178.16	1876.08	-266.3	479.33	-194.638	2016	479.33	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	368	43.76606267	33.05013795	IRQ	Iraq	1	CU_USD	USD	108.52	137.39	82.31	2232.13	4703.05	20697.63	7298.93	5177.57	5065.34	2953.71	2492.85	2567.78	2259.47	1960.2	5895.85	4710.25	4336.83	3832.52	2016	4336.83	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	372	-7.121425272	53.25274054	IRL	Ireland	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	376	34.62277992	31.06164552	ISR	Israel	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	380	12.57022427	42.79917282	ITA	Italy	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	CU_USD	USD	715.6	-79.55	881.11	255.11	-19.03	190.84	562.8	189.33	201.1	-197.02	697.3	1972.33	1381.13	2.74	1107.81	1816.7	772.58	1016.192	2016	772.58	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	388	-77.31068409	18.15616857	JAM	Jamaica	1	CU_USD	USD	328.01	201.9	76.49	83.67	300.91	-1731.22	243.19	-56.64	233.1	-65.05	987.68	589.12	270.55	73.49	-64.88	341.67	-595.41	5.08400000000001	2016	-595.41	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	392	139.2716103	36.6554539	JPN	Japan	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	CU_USD	USD	750.6	1865.63	1745.86	868.8	1372.69	1974.83	5969.93	6896.9	3439.89	2101.18	948.15	3166.57	932.54	4586.1	1892.81	4429.68	489.65	2466.156	2016	489.65	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	400	37.13024774	30.65365973	JOR	Jordan	1	CU_USD	USD	575.58	463.57	792.06	1355.04	473.39	878.5	578.66	533.51	514.36	1432.84	1630.54	1199.9	1939.97	1950.49	3116.92	3436.12	3358.92	2760.484	2016	3358.92	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	404	37.86096816	0.534797278	KEN	Kenya	1	CU_USD	USD	863.35	575.33	382.64	568.69	717.62	1070.43	796.75	2408.84	1378.72	2481.68	1504.21	3000.84	2749.84	4476.31	3280	2529.68	2677.96	3142.758	2016	2677.96	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	CU_USD	USD	76.32	218.84	-440.97	593.55	1529.68	149.28	78.94	179.51	305.85	97.31	72.66	166.26	8964.3	169.93	334.01	155.62	135.64	1951.9	2016	135.64	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	414	47.49305029	29.53949468	KWT	Kuwait	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	CU_USD	USD	222.58	155.59	121.3	197.31	257.94	331.2	274.05	303.59	414.67	336.59	425.31	588.48	559.15	627.52	653.27	776.19	448.72	612.97	2016	448.72	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	CU_USD	USD	286.21	241.39	265.2	155.12	260.48	357.01	1445.05	624.92	638.65	531.03	464.78	422.3	803.21	486.56	719.21	525.54	482.49	603.402	2016	482.49	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	422	35.89391711	33.92152458	LBN	Lebanon	1	CU_USD	USD	50.72	-568.35	237.96	1686.78	285.67	373.81	644.82	849.61	1097.2	573.63	894.14	173.16	819.1	796.94	604.34	964.37	1511.59	939.268	2016	1511.59	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	426	28.25362195	-29.58041814	LSO	Lesotho	1	CU_USD	USD	11.01	-41.47	-43.3	-48.57	88.96	50.7	60.5	112.01	135.34	116.77	240.34	283.38	294.08	335.18	116.73	79.79	121.59	189.474	2016	121.59	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	428	26.42461876	56.64196636	LVA	Latvia	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	430	-9.311879038	6.448381009	LBR	Liberia	1	CU_USD	USD	631.63	1035.53	-283.91	4521.83	1256.23	-2327.69	722.67	2306.71	1638.46	1451.53	2423.29	617.78	2086.48	-1839.75	845.64	1857.7	155.4	621.094	2016	155.4	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	434	18.0295985	27.04042819	LBY	Libya	1	CU_USD	USD						523.61	-372.45	1899.2	1984.18	1195.86	-310.29	914.51	-339.12	-170.31	1174.42	418.23	-601.09	96.426	2016	-601.09	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	440	23.90517807	55.33680309	LTU	Lithuania	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	442	6.092656563	49.77679538	LUX	Luxembourg	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	450	46.6982339	-19.38514785	MDG	Madagascar	1	CU_USD	USD	320.94	369.09	365.39	555.55	1233.88	723.28	917.77	1187.35	2239.42	1450.4	999.08	951.95	658.93	525.03	565.32	640.45	636.64	605.274	2016	636.64	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	454	33.4884625	-13.40819859	MWI	Malawi	1	CU_USD	USD	433.09	460.52	392.05	515.94	511	572.38	730.93	746.33	924.67	812.36	1049.42	726.2	1149.09	1577.64	965.7	1070.21	1255.88	1203.704	2016	1255.88	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	458	116.8346314	5.452415309	MYS	Malaysia	1	CU_USD	USD	-303.64	412.77	3504.62	1145.07	1928.9	723.95	7551.99	10261.5	1094.96	5546.53	6726.34	7458.95	10254.95	9479.5	7524.02	3456.66	515.81	6246.188	2016	515.81	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	462	73.09672546	-0.614385021	MDV	Maldives	1	CU_USD	USD	10.79	37.32	51.56	55.79	77.15	128.16	143.29	122.01	70.46	59.42	116.13	-39.51	-10.14	18.79	118.63	130.52	20.4	55.64	2016	20.4	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	466	-3.522016039	17.35311254	MLI	Mali	1	CU_USD	USD	313.62	330.31	283.11	572.06	551.24	770.66	877.15	927.79	942.81	970.56	1121.92	1262.71	965.52	1369.7	1136.46	1275.11	1324.57	1214.272	2016	1324.57	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	470	14.44617519	35.89194275	MLT	Malta	1	CU_USD	USD	875.36	206.27	-210.32																2002	-210.32	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	474	-60.91544135	14.56086108	MTQ	Martinique	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	478	-10.33187259	20.26089546	MRT	Mauritania	1	CU_USD	USD	222.78	268.89	318.12	244.91	226.01	190.63	194.75	318.82	444.6	404.11	373.24	489.72	964.24	455.89	300.73	346.54	200.8	453.64	2016	200.8	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	480	57.568022	-20.28581998	MUS	Mauritius	1	CU_USD	USD	410.33	321.49	-60.64	340.78	2879.27	147.03	749.17	12572.84	985.33	1873.7	4390.45	-1486	1770.67	-1873.93	-157.53	-657.91	-57.3	-195.2	2016	-57.3	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	484	-102.5148166	23.93378032	MEX	Mexico	1	CU_USD	USD	1161.62	5755.17	6350.37	9094.17	9390.42	17082.02	1600.36	21527.21	17572.92	21104.23	27455.91	13960.54	21123.23	24756.6	18837.75	22198.05	7805.73	18944.272	2016	7805.73	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	492	7.424214814	43.73532918	MCO	Monaco	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	496	103.0728057	46.83892054	MNG	Mongolia	1	CU_USD	USD	212.61	329.26	292.25	309.04	677.47	204.37	302.68	413.6	345.62	384.49	483.93	459.33	1147.26	1196.37	868.74	665.13	1668.59	1109.218	2016	1668.59	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	CU_USD	USD	141.09	95.12	149.98	115.48	116.91	157.8	371.33	436.51	463.47	249.75	665.98	414.01	538.56	883.95	526.63	272.75	390.57	522.492	2016	390.57	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	499	19.25214024	42.78717043	MNE	Montenegro	1	CU_USD	USD				8.14	20.13	1.36	141.86	173.24	586.55	388.72	185.09	14.88	322.3	292.2	220.33	362.25	303.56	300.128	2016	303.56	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	500	-62.19261223	16.73558313	MSR	Montserrat	1	CU_USD	USD	109.42	379.65	32.99	31.84	44.41	25.85	32.26	36.16	34.57	165.92	26.06	46.13	19.19	55.54	40.28	52.35	38.57	41.186	2016	38.57	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	504	-6.281942841	31.8440131	MAR	Morocco	1	CU_USD	USD	629.31	270.91	130.17	1695.25	1069.05	2223.61	1605.2	2987.75	3588.14	2599.72	3567.69	5214.2	4384.63	8034.38	6109.65	2464.16	3904.11	4979.386	2016	3904.11	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	CU_USD	USD	1177.06	1085.9	2105.66	874.71	1397.2	1281.53	1655.86	1814.85	1883.61	2049.51	2873.5	2651.93	2149.87	3106.94	2779.93	2310.18	1728.84	2415.152	2016	1728.84	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	512	57.87743482	21.98805614	OMN	Oman	1	CU_USD	USD	201.92	-407.47	-40.47	188.36	1868.6	2373.71	2193.22	1860.7	199.08	65.79	1246.7								2010	1246.7	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	516	17.21907885	-22.13817068	NAM	Namibia	1	CU_USD	USD	127.43	130.5	62.74	173.17	65	157.72	495.1	237.74	519.52	654.45	33.59	708.08	-769.23	280.23	-776.95	394.2	443.23	-85.704	2016	443.23	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	520	166.92313	-0.528742623	NRU	Nauru	1	CU_USD	USD	1.94	7.49	12.95	22.42	237.19	11.78	17.94	26.06	32.51	26.05	28.09	37.32	35.9	28.69	22.52	31.24	84.98	40.666	2016	84.98	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	524	83.94678863	28.25866332	NPL	Nepal	1	CU_USD	USD	405.79	470.18	257.09	462.6	414.09	412.99	514.32	612.01	690.07	836.88	796.51	871.07	851.44	1004.73	888.39	1214.9	1070.74	1006.04	2016	1070.74	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	528	5.331480568	51.86728884	NLD	Netherlands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	531	-68.95033464	12.15058042	CUW	Curaçao	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	533	-69.97050586	12.50878756	ABW	Aruba	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	CU_USD	USD	70.58	-373.78	24.06	32.29	21.52	51.72	78.97	47	155.77	175.23	140.05	69.44	190.57	135.8	116.58	182.03	130.73	151.142	2016	130.73	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	554	170.4755673	-43.98721568	NZL	New Zealand	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	CU_USD	USD	598.66	595.23	606.8	792.47	611.53	682.74	1009.05	847.78	748.62	816.36	694.49	754.89	558.04	832.36	1049.97	542.16	369.25	670.356	2016	369.25	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	562	9.400167877	17.42143036	NER	Niger	1	CU_USD	USD	183.77	231.09	191.66	510.14	465.26	397.35	-391.65	361.14	582.53	471.14	674.27	595.71	935.68	749.84	1013.13	923.1	1110.75	946.5	2016	1110.75	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	566	8.097363256	9.585789025	NGA	Nigeria	1	CU_USD	USD	-1993.75	1082.61	4707.21	2196.03	1321.78	7581.76	-2961.07	1397.31	2561.64	3956.9	1266.18	4104.96	6365.99	4713.76	6761.81	22424.75	-9455.02	6162.258	2016	-9455.02	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	570	-169.8601693	-19.05000475	NIU	Niue	1	CU_USD	USD	22.84	18.42	12.72	6.79	13.07	20	9.01	14.77	18.04	7.31	15.19	20.85	20.1	18.28	13.64	19.53	13.71	17.052	2016	13.71	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	578	11.47846389	61.34311134	NOR	Norway	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	CU_USD	USD																						
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	CU_USD	USD	101.77	137.65	112.2	115	86.85	106.74	109.39	131.61	143.86	130.47	67.5	735.48	150.24	235.61	437.62	879.32	766.64	493.886	2016	766.64	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	CU_USD	USD	165.36	864.9	1031.55	452.73	1183.41	2793.6	1451.86	4478.93	3385.81	-808.82	1005.67	3049.6	2205.43	-975.13	-162.83	2309.33	59.28	687.216	2016	59.28	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	585	134.5733878	7.502307591	PLW	Palau	1	CU_USD	USD	55.47	43.89	30.98	25.6	24.91	22.49	36.65	25.49	40.67	35.48	31.68	40.38	37.38	44.08	18.48	21.03	33.07	30.808	2016	33.07	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	586	68.80479684	29.36491634	PAK	Pakistan	1	CU_USD	USD	173.63	1770.4	1846.6	545.26	184.27	2577.27	3685.94	5338.03	3174.35	3249.69	3290.68	4165	2729.85	1786.28	3673.32	3534.18	4180.63	3180.852	2016	4180.63	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	591	-81.26616623	8.450965746	PAN	Panama	1	CU_USD	USD	3341.23	794.47	2403.8	-5868.73	1957.53	5942.5	5707.91	5278.94	4242.04	8851.28	6356.82	1042.21	-1155.95	1139.72	-610.23	-3006.44	-1772.73	-1081.126	2016	-1772.73	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
2018.Q2.G.01	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	CU_USD	USD	333.33	235.2	252.4	238.53	205.87	496.1	423.99	514.58	323.04	2270.83	5364.28	2039.87	4576.42	2561.56	-2344.25	-2320.43	421.8	579.02	2016	421.8	DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)	
