series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage	31.25	31.25	29.41176	29.41176	27.77778	27.77778	27.77778	5.55556	10	10	10	25.92593	25.92593	25.92593	25.92593	22.22222	25	29.03226	25	25	25	23.52941	26.47059	23.52941	23.52941	28.57143	28.57143	20	20	24.134454	2018	20	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage	0	0	0	33.33333	7.69231	7.69231	7.69231	7.69231	0	7.69231	14.70588	11.42857	14.28571	13.51351	10.25641	15.90909	15.21739	14	6.59341	7.69231	6.59341	7.6087	5.37634	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	6.45161	2018	6.45161	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage	66.66667	66.66667	50	40	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	2018	66.66667	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage	1.07527	1.05263	1.03093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45045	0.89686	0.89686	0.89686	0.89686	0.89686	0.89686	0.89686	0.89686	0.89686	0.44843	0.807174	2018	0.44843	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage	14.28571	14.28571	28.57143	28.57143	28.57143	25	25	16.27907	16.27907	16.27907	16.27907	13.95349	17.54386	17.54386	17.54386	18.96552	20.33898	20	9.44882	10.85271	15.55556	20.13889	21.76871	22.81879	23.33333	25.80645	26.11465	26.11465	26.11465	25.496746	2018	26.11465	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage	33.33333	33.33333	33.33333	33.33333	16.66667	16.66667	16.66667	16.66667	26.66667	26.66667	26.66667	20	20	20	20	20	20	20	38.09524	38.09524	38.09524	38.09524	38.09524	38.09524	38.09524	38.09524	38.09524	38.09524	0	30.476192	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage	60	60	50	42.85714	33.33333	33.33333	33.33333	30	23.07692	23.07692	23.07692	23.07692	23.07692	14.28571	13.33333	6.66667	6.66667	0	0	0	0	2.63158	7.89474	7.89474	7.89474	7.89474	7.89474	7.89474	7.89474	7.89474	2018	7.89474	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage	24.5098	23.58491	20.68966	20.68966	14.4	14.51613	15.32258	14.96063	13.63636	16.91176	12.40876	10.38961	10.90909	9.94152	9.94152	10	10.43956	9.18919	10.34483	10.39604	13.19797	12.19512	11.16071	11.06557	10.20408	10.20408	10.20408	10.20408	10.20408	10.20408	2018	10.20408	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage	0	0	0	0	0	0	0	2.5641	2.5641	2.32558	8.88889	8.88889	8.88889	8.88889	8.88889	8.88889	6.52174	4.34783	6.25	6.25	6.25	6.25	6.25	6.25	6.25	6.25	6.25	6.25	0	5	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage	14.28571	14.28571	14.28571	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	7.40741	7.40741	7.40741	7.40741	7.40741	7.40741	7.40741	7.40741	7.40741	7.40741	2018	7.40741	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	14.28571	14.28571	14.28571	14.28571	14.28571	4	4	4	3.57143	3.125	6.06061	9.09091	8.69565	8.69565	8.69565	8.69565	8.774702	2018	8.69565	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	66.66667	66.66667	66.66667	66.66667	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	40	20	20	20	20	11.11111	11.11111	11.11111	11.11111	11.11111	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage	50	25	25	28.57143	20	18.18182	18.18182	18.18182	18.18182	18.18182	18.18182	10	10	15.38462	15.38462	15.38462	15.38462	15.38462	10	10	10	10	10	10	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage																								0.87719	0.87719	0.87719	0.87719	0.87719	0.87719	0.87719	2018	0.87719	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage	100	100	100	100	50	50	50	50	50	0	100	100	100	100	100	100	100	100	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	30.76923	2018	30.76923	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage	40	40	33.33333	33.33333	33.33333	33.33333	50	50	41.66667	41.66667	41.66667	41.66667	41.66667	41.66667	33.33333	33.33333	30.76923	15.38462	15.78947	15.78947	13.63636	13.63636	13.63636	13.63636	13.63636	13.63636	13.63636	16.66667	8.33333	13.181816	2018	8.33333	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77778	2.77778	2.77778	2.77778	5.55556	5.55556	8.10811	8.10811	8.10811	7.08709	2018	8.10811	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7027	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2.43902	2018	2.43902	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage																			25	20	0	9.09091	16.66667	16.66667	16.66667	16.66667	16.66667	15.38462	15.38462	16.15385	2018	15.38462	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	30	30	30	30	2018	30	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage	11.11111	11.11111	11.11111	11.11111	8.33333	8.33333	8.33333	15.38462	14.28571	14.28571	11.76471	5.71429	5.6338	4.22535	4.16667	4.16667	4.16667	8.43373	7.6087	7.6087	7.6087	7.52688	8.08081	9	7.61905	7.61905	7.61905	7.47664	7.40741	7.54824	2018	7.40741	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	Percentage				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage	0	0	0	50	50	50	50	50	50	50	50	50	50	50	0	88.88889	88.88889	88.88889	42.10526	42.10526	42.10526	42.10526	42.10526	42.10526	42.10526	42.10526	39.13043	39.13043	41.66667	40.82761	2018	41.66667	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage	26.31579	26.31579	26.31579	30	15.21739	15.21739	14.89362	16.66667	16.32653	16.32653	14.28571	14.28571	20	19.44444	19.44444	16.66667	19.44444	16.66667	13.51351	13.51351	5.40541	6.97674	9.30233	10	10	10	12	10	10	10.4	2018	10	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_RSK_LBRED	Proportion of local breeds classified as being not-at-risk (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage																																		
