"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","TypeOfSpeed_Code","TypeOfSpeed_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"AND","1.576257417","42.54548611","20","Andorra","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","","NA","","","","","","","","","","Andorra Telecom","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Andorra Telecom SAU","","Andorra Telecom SAU","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4590065981006620","3.4643870255561118","2.2320683233802090","1.3208269525267995","0.5200838193339897","0.0399236460269734","","0",2016.0,"0"
"AND","1.576257417","42.54548611","20","Andorra","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","NA","NA","NA","NA","NA","ITU estimate.","ITU estimate.","ITU estimate.","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Servei de Telecomunicacions d'Andorra","Andorra Telecom SAU","Andorra Telecom SAU","","","","","","","","","","","","","","","","","","","","1.6024790965814710","4.760519810160887000","7.94586390083480900000","12.73161542912721900000","17.85116699439403000","22.78945037642080300","25.8500168815416000000","29.165130500006360000","31.45031897005403500","33.086752713028960000","34.335119959162840000","35.009720013128330000","35.8938530061257900000","37.917232859790000000","42.04138",2016.0,"42.04138"
"AGO","17.57817062","-12.33724746","24","Angola","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","Incomplete. Some operators are missing.","Incomplete. Some operators are missing.","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Angolan Institute of Communications","Angolan Institute of Communications","Angolan Institute of Communications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001982112426408","0.00002881771713249","0.00004191579786861","0.00578662373813996","0.01404912531267630","0.02391",2016.0,"0.02391"
"AGO","17.57817062","-12.33724746","24","Angola","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","Incomplete. Some operators are missing.","Incomplete. Some operators are missing.","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Angolan Institute of Communications","Angolan Institute of Communications","Angolan Institute of Communications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.041376596901265","0.051775831781379","0.069067920265720","0.139244868640253","0.057668898663387","0.05403",2016.0,"0.05403"
"AGO","17.57817062","-12.33724746","24","Angola","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","Incomplete. Some operators are missing.","Incomplete. Some operators are missing.","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Angolan Institute of Communications","Angolan Institute of Communications","Angolan Institute of Communications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0106389884487443","0.0139381691864158","0.0186339008080341","0.0305593361346736","0.1196059969694906","0.1498",2016.0,"0.1498"
"AGO","17.57817062","-12.33724746","24","Angola","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","Break in comparability. As of 2014 including fixed wireless.","","decrease due to companies that closed.","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","NA","ITU estimate.","ITU estimate.","ITU estimate.","ITU estimate.","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Angolan Institute of Communications","Angolan Institute of Communications","","","","","","","","","","","","","","","","","","","","","","","","0.04355695509901673","0.06605383760376098","0.0870460638137959000","0.079253327979330740","0.07672978083314629","0.078377680621233670","0.098518168970282930","0.103774200900928840","0.3060450884145062000","0.672968878163759200","0.42735",2016.0,"0.42735"
"ATG","-61.7999755","17.07761471","28","Antigua and Barbuda","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","","","","","","","","","","","","","","","","Telecom Divison/Ministry of Telecommunications, Science & Technology","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00561362539155037","0.00555648163582819","","","",2013.0,"0.00555648163582819"
"ATG","-61.7999755","17.07761471","28","Antigua and Barbuda","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","","","","","","","","","","","","","Telecom Divison/Ministry of Telecommunications, Science & Technology","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","Ministry of Information, Broadcasting, Telecommunications, and Information Technology","","Ministry of Information, Broadcasting, Telecommunications and Information Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.496513938631847","3.438350836250486","7.615810259287373","","3.62014",2016.0,"3.62014"
"ATG","-61.7999755","17.07761471","28","Antigua and Barbuda","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","","","","","","","","","","","","","Telecom Divison/Ministry of Telecommunications, Science & Technology","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","Ministry of Information, Broadcasting, Telecommunications, and Information Technology","","Ministry of Information, Broadcasting, Telecommunications and Information Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2469995172282163","1.1679724398510862","4.2143823636183630","","0",2016.0,"0"
"ATG","-61.7999755","17.07761471","28","Antigua and Barbuda","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","ITU estimate.","ITU estimate.","ITU estimate.","ITU estimate.","ITU estimate.","ITU estimate.","Telecom Divison/Ministry of Information, Broadcasting, Telecommunications, Science & Technology","Telecom Divison/Ministry of Information, Broadcasting, Telecommunications, Science & Technology","Telecom Divison/Ministry of Telecommunications, Science & Technology","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","Ministry of Information, Broadcasting, Telecommunications, and Information Technology","ITU estimate.","Ministry of Information, Broadcasting, Telecommunications and Information Technology","","","","","","","","","","","","","","","","","","","","","","2.03382363738711200000","7.02597953127838700000","1.84623863323229550","2.68492955910755130","5.8418962143668930000","18.556199304750870000","8.16090241078491000","6.806425265450586000","14.674016773512669000","17.388453631160750000","11.8301926229057340000","13.068763477162335000","9.17267",2016.0,"9.17267"
"AZE","50.01064725","40.39229544","31","Azerbaijan","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Ministry of Communications and Information Technologies","Ministry of Communications and Information Technologies (MC&IT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Transport, Communications and High Technologies (MTC&HT) ","","","","","","","","","","","","","","","","","","","","","","","","","","0.13517061742220846","0.02225618516077757","0.14364381611392460","0.30810333616157120","0.43223952323777560","1.04369081587775760","1.50110032835912820","1.60056925404001850","1.48368",2016.0,"1.48368"
"AZE","50.01064725","40.39229544","31","Azerbaijan","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Ministry of Communications and Information Technologies","Ministry of Communications and Information Technologies (MC&IT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Transport, Communications and High Technologies (MTC&HT) ","","","","","","","","","","","","","","","","","","","","","","","","","","0.628543371013269","1.034912609976157","4.653250381155304","9.448241508331710","11.526079339268762","10.634625885172445","11.103347837972223","10.571657140954875","10.0148",2016.0,"10.0148"
"AZE","50.01064725","40.39229544","31","Azerbaijan","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Ministry of Communications and Information Technologies","Ministry of Communications and Information Technologies (MC&IT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Transport, Communications and High Technologies (MTC&HT) ","","","","","","","","","","","","","","","","","","","","","","","","","","0.0337926543555521","0.0556404629019439","0.2609866518126235","1.0922547430939995","1.7976231284292905","5.3543664258048610","7.3439758139008900","7.5878796327312750","7.04746",2016.0,"7.04746"
"AZE","50.01064725","40.39229544","31","Azerbaijan","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","",""," ","","","NA","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","Ministry of Communications and Information Technologies.","","","Ministry of Communications and Information Technologies.","Ministry of Communications and Information Technologies.","Ministry of Communications and Information Technologies.","Ministry of Communications and Information Technologies.","Ministry of Communications and Information Technologies.","Ministry of Communications and Information Technologies","Ministry of Communications and Information Technologies (MC&IT)","Ministry of Communications and Information Technologies (MC&IT)","Ministry of Communications and Information Technologies (MC&IT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Communications and High Technologies (MC&HT)","Ministry of Transport, Communications and High Technologies (MTC&HT) ","","","","","","","","","","","","","","","","","","","","0.0120776330931012","","","0.02550389459884966000","0.04564336135485653","0.16647430902329520","0.6758530871110423000","1.112809258038878400","5.22605538731382300","10.582735085681698000","14.712644023891395000","18.188681690607662000","19.9484239802322420000","19.760106027726167000","18.54594",2016.0,"18.54594"
"ARG","-65.14563274","-35.19446255","32","Argentina","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","preliminary","Preliminary.","More than 10 Mbps.","","","","","","","","","","","","","","","NA","NA","NA","","","","","","","","","","","","","","","Ente Nacional de Comunicaciones","Ente Nacional de Comunicaciones","Ente Nacional de Comunicaciones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24572026612842950","1.36612780185009970","2.83795",2016.0,"2.83795"
"ARG","-65.14563274","-35.19446255","32","Argentina","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","preliminary","Preliminary.","From 512 Kbps to 1 Mbps.","","","","","","","","","","","","","","","NA","NA","NA","","","","","","","","","","","","","","","Ente Nacional de Comunicaciones","Ente Nacional de Comunicaciones","Ente Nacional de Comunicaciones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.438031247663901","1.479974552907402","0.5378",2016.0,"0.5378"
"ARG","-65.14563274","-35.19446255","32","Argentina","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","PER_100_POP","Per 100 population","","","","","","","","","","","","","","","preliminary","Preliminary.","From 1 Mbps to 10 Mbps.","","","","","","","","","","","","","","","NA","NA","NA","","","","","","","","","","","","","","","Ente Nacional de Comunicaciones","Ente Nacional de Comunicaciones","Ente Nacional de Comunicaciones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8879503625626080","13.4173088337933740","12.91825",2016.0,"12.91825"
