ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2005,Footnotes_2010,Footnotes_2015,Nature_Code_2000,Nature_Code_2005,Nature_Code_2010,Nature_Code_2015,Source_2000,Source_2005,Source_2010,Source_2015,TimeDetail_2000,TimeDetail_2005,TimeDetail_2010,TimeDetail_2015,Value_2000,Value_2005,Value_2010,Value_2015,Latest_Year,Latest_Value
DNK,9.326571283,56.03829721,208,Denmark,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,13.94,13.28,13.98,14.58,2015.0,14.58
,,,21,Northern America,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,"Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data",NA,NA,NA,NA,"FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT",,,,,34.92,34.97,35.17,35.23,2015.0,35.23
DMA,-61.3493756,15.43391378,212,Dominica,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,63.11,61.32,59.55,57.77,2015.0,57.77
DOM,-70.49847576,18.89832088,214,Dominican Republic,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,30.76,34.2,37.61,41.05,2015.0,41.05
ECU,-78.37005241,-1.447785891,218,Ecuador,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,55.28,53.69,52.11,50.52,2015.0,50.52
SLV,-88.86862995,13.73603564,222,El Salvador,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,16.02,14.91,13.85,12.79,2015.0,12.79
GNQ,10.46535826,1.565792376,226,Equatorial Guinea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,62.14,60.07,57.97,55.9,2015.0,55.9
ETH,39.63505296,8.631223181,231,Ethiopia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,13.71,13,12.3,12.5,2015.0,12.5
ERI,38.11074289,16.12894644,232,Eritrea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,15.6,15.39,15.17,14.95,2015.0,14.95
EST,25.84093481,58.68487172,233,Estonia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,52.91,53.13,52.7,52.65,2015.0,52.65
FRO,-7.122044325,62.21228119,234,Faroe Islands,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,0.06,0.06,0.06,0.06,2015.0,0.06
FLK,-58.75246778,-51.74562601,238,Falkland Islands (Malvinas),15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,0,0,0,0,2015.0,0
AGO,17.57817062,-12.33724746,24,Angola,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,47.91,47.41,46.91,46.41,2015.0,46.41
FJI,177.9660884,-17.83301566,242,Fiji,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,53.66,54.58,54.35,55.68,2015.0,55.68
FIN,23.308447,61.91586738,246,Finland,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,73.85,72.86,73.11,73.11,2015.0,73.11
FRA,2.457288129,46.62660861,250,France,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,27.92,28.97,30,31.03,2015.0,31.03
GUF,-53.23619089,3.922673437,254,French Guiana,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,99.54,99.37,99,98.91,2015.0,98.91
PYF,-149.4052367,-17.67709294,258,French Polynesia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,28.69,35.52,42.35,42.35,2015.0,42.35
DJI,42.18274707,11.56004161,262,Djibouti,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,0.24,0.24,0.24,0.24,2015.0,0.24
GAB,11.78727747,-0.60687619,266,Gabon,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,85.38,85.38,85.38,89.26,2015.0,89.26
GEO,43.3713615,42.04813028,268,Georgia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,39.73,39.9,40.62,40.62,2015.0,40.62
GMB,-15.39944785,13.45295927,270,Gambia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,45.55,46.54,47.43,48.22,2015.0,48.22
PSE,35.25694122,31.94347933,275,State of Palestine,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,1.51,1.52,1.52,1.52,2015.0,1.52
DEU,10.3806066,51.08862743,276,Germany,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,32.55,32.63,32.7,32.73,2015.0,32.73
ATG,-61.7999755,17.07761471,28,Antigua and Barbuda,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,22.73,22.27,22.27,22.27,2015.0,22.27
GHA,-1.205623522,7.964825185,288,Ghana,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,39.15,39.79,40.41,41.03,2015.0,41.03
,,,29,Caribbean,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,"Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data",NA,NA,NA,NA,"FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT",,,,,26.44,28.36,30.17,32.18,2015.0,32.18
GIB,-5.347561686,36.13895036,292,Gibraltar,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,0,0,0,0,2015.0,0
KIR,-157.5643005,1.768837732,296,Kiribati,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,15,15,15,15,2015.0,15
,,,30,Eastern Asia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,"Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data","Aggregate, may include official, semi-official, estimated or calculated data",NA,NA,NA,NA,"FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT","FAO, Global Forest Resources Assessment and FAOSTAT",,,,,19.62,20.92,21.67,22.23,2015.0,22.23
GRC,22.58307827,39.47301873,300,Greece,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,27.94,29.11,30.28,31.45,2015.0,31.45
GRL,-41.39371316,74.75625681,304,Greenland,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,0,0,0,0,2015.0,0
GRD,-61.68248568,12.11238395,308,Grenada,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,49.97,49.97,49.97,49.97,2015.0,49.97
AZE,50.01064725,40.39229544,31,Azerbaijan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,10.55,10.61,12.2,13.78,2015.0,13.78
GLP,-61.64762115,16.14416917,312,Guadeloupe,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,45.21,45.11,44.37,44.24,2015.0,44.24
GUM,144.7029305,13.35485404,316,Guam,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,E,E,E,E,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,,,,,46.3,46.3,46.3,46.3,2015.0,46.3
ARG,-65.14563274,-35.19446255,32,Argentina,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,11.64,11.03,10.45,9.91,2015.0,9.91
GTM,-91.2312746,15.00273719,320,Guatemala,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,39.27,36.75,34.73,33.03,2015.0,33.03
GIN,-11.28173419,11.00210343,324,Guinea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,28.1,27.36,26.63,25.9,2015.0,25.9
GUY,-58.97322037,4.788012784,328,Guyana,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.1,"By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements",15.1.1,Forest area as a proportion of total land area,1,AG_LND_FRST,Forest area as a proportion of total land area (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,C,C,C,C,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,,,,,84.44,84.34,84.21,83.95,2015.0,83.95
