series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	CU_USD_M	millions of current United States dollars	8506.129962	1266.581283	3167.720258	871.279527	19.041879	2245.172215	9107.935174								2011	9107.935174	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	368	43.76606267	33.05013795	IRQ	Iraq	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	372	-7.121425272	53.25274054	IRL	Ireland	1	CU_USD_M	millions of current United States dollars													61.281133	61.281133	2017	61.281133	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	376	34.62277992	31.06164552	ISR	Israel	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	380	12.57022427	42.79917282	ITA	Italy	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	388	-77.31068409	18.15616857	JAM	Jamaica	1	CU_USD_M	millions of current United States dollars	58.879338	0.638204	390.686372	100.805706	0	83.466144	0	138.447015		0.13572				0.13572	2014	0.13572	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	392	139.2716103	36.6554539	JPN	Japan	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	CU_USD_M	millions of current United States dollars	0.77655	0	0	0	0	0	3.015948	0	0	0.06402	0.007688	8.43885	12.3435	4.1708116	2017	12.3435	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	400	37.13024774	30.65365973	JOR	Jordan	1	CU_USD_M	millions of current United States dollars	0.046728	203.366172	0.152813	0.0501	253.661653	157.17399	125.198153	0				1.065263	1.480393	1.272828	2017	1.480393	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	404	37.86096816	0.534797278	KEN	Kenya	1	CU_USD_M	millions of current United States dollars	0.566295	13.753753	0	27.186074	260.479118	206.589292	12.456866	66.497625	5.918676	7.929075	96.571344	10.642688	0.117	24.2357566	2017	0.117	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	CU_USD_M	millions of current United States dollars												0	17.219972	8.609986	2017	17.219972	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	414	47.49305029	29.53949468	KWT	Kuwait	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	CU_USD_M	millions of current United States dollars	2.127005	0.1341	2.728125	2.364384	9.721138	0	0.2295	0.480084	2.344401	3.820032	0.171	0.107136		1.61064225	2016	0.107136	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	CU_USD_M	millions of current United States dollars	142.45795	13.315436	298.485845	180.32425	430.561981	326.74884	1108.271798	13.438179							2012	13.438179	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	422	35.89391711	33.92152458	LBN	Lebanon	1	CU_USD_M	millions of current United States dollars	0.168368	0.741376	0.86696	0.685306	1.77557	0	0	0.637421	1.199493	0.590902				0.8951975	2014	0.590902	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	426	28.25362195	-29.58041814	LSO	Lesotho	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	428	26.42461876	56.64196636	LVA	Latvia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	430	-9.311879038	6.448381009	LBR	Liberia	1	CU_USD_M	millions of current United States dollars										0	0	0		0	2016	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	434	18.0295985	27.04042819	LBY	Libya	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	440	23.90517807	55.33680309	LTU	Lithuania	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	442	6.092656563	49.77679538	LUX	Luxembourg	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	450	46.6982339	-19.38514785	MDG	Madagascar	1	CU_USD_M	millions of current United States dollars	86.375061	195.518269	1486.338967	3187.403952	198.14559	875.018771	392.218645	1282.735203	604.741666	542.864536	246.02132			464.542507333333	2015	246.02132	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	454	33.4884625	-13.40819859	MWI	Malawi	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	458	116.8346314	5.452415309	MYS	Malaysia	1	CU_USD_M	millions of current United States dollars												0	408.050231	204.0251155	2017	408.050231	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	462	73.09672546	-0.614385021	MDV	Maldives	1	CU_USD_M	millions of current United States dollars	1.641413	4.1844	4.219353	0.1551									0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	466	-3.522016039	17.35311254	MLI	Mali	1	CU_USD_M	millions of current United States dollars	0.072118	24.815766	134.851476	18.28177	75.893491	233.547458	52.995524	247.075154	26.283916	6.155313				16.2196145	2014	6.155313	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	470	14.44617519	35.89194275	MLT	Malta	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	474	-60.91544135	14.56086108	MTQ	Martinique	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	478	-10.33187259	20.26089546	MRT	Mauritania	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	480	57.568022	-20.28581998	MUS	Mauritius	1	CU_USD_M	millions of current United States dollars	2.1054	1.612913	2.79825	5.764125	1.2276	0.29925	0.243788	31.843068	8.6775	0.613294				4.645397	2014	0.613294	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	484	-102.5148166	23.93378032	MEX	Mexico	1	CU_USD_M	millions of current United States dollars	104587.038127	1326.591562	117780.791452	25193.908691	2986.646656	131975.308506	37407.487241	6501.429454	103459.244385				232.31597	51845.7801775	2017	232.31597	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	492	7.424214814	43.73532918	MCO	Monaco	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	496	103.0728057	46.83892054	MNG	Mongolia	1	CU_USD_M	millions of current United States dollars		0.133688	0.088875	0.3912	0	0.295838		0.28215	0.173138	0.095625	0.12675	0		0.09887825	2016	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	499	19.25214024	42.78717043	MNE	Montenegro	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	500	-62.19261223	16.73558313	MSR	Montserrat	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	504	-6.281942841	31.8440131	MAR	Morocco	1	CU_USD_M	millions of current United States dollars	2858.066335	6678.674508	0.578424	32.049642	341.363773	421.470416	0	0	0.1722	0.037125				0.1046625	2014	0.037125	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	CU_USD_M	millions of current United States dollars	70.423649	103.890792	2376.692013	2401.542168	535.389597	15.811645	114.578056	67.412732					12.731	12.731	2017	12.731	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	512	57.87743482	21.98805614	OMN	Oman	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	516	17.21907885	-22.13817068	NAM	Namibia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	520	166.92313	-0.528742623	NRU	Nauru	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	524	83.94678863	28.25866332	NPL	Nepal	1	CU_USD_M	millions of current United States dollars	429.723907	112.981617	272.463734	716.104141	159.988859	289.722534	255.489506	153.865191	139.299576					139.299576	2013	139.299576	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	528	5.331480568	51.86728884	NLD	Netherlands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	531	-68.95033464	12.15058042	CUW	Curaçao	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	533	-69.97050586	12.50878756	ABW	Aruba	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	CU_USD_M	millions of current United States dollars				0	0		0								2011	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	CU_USD_M	millions of current United States dollars	0	0	0.024	0.090563	1.539563	2.927888	1.39392	0.268296		0.2337	0			0.11685	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	554	170.4755673	-43.98721568	NZL	New Zealand	1	CU_USD_M	millions of current United States dollars													12.484864	12.484864	2017	12.484864	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	CU_USD_M	millions of current United States dollars	2014.058633	0.614515	5877.31469	4336.645612	36.331195	4120.685841	3568.635753	4759.150472	3019.951979					3019.951979	2013	3019.951979	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	562	9.400167877	17.42143036	NER	Niger	1	CU_USD_M	millions of current United States dollars	1.899398	86.750853	9.645794	18.303358	12.304159	345.691891	187.380412	3263.502597	503.0028	0.463				251.7329	2014	0.463	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	566	8.097363256	9.585789025	NGA	Nigeria	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	570	-169.8601693	-19.05000475	NIU	Niue	1	CU_USD_M	millions of current United States dollars								0							2012	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	578	11.47846389	61.34311134	NOR	Norway	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	CU_USD_M	millions of current United States dollars										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	CU_USD_M	millions of current United States dollars		0		0	0		0				0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	CU_USD_M	millions of current United States dollars		0		0.1467			0		0	0.433125				0.2165625	2014	0.433125	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	585	134.5733878	7.502307591	PLW	Palau	1	CU_USD_M	millions of current United States dollars		0	0		0		0	5.94252							2012	5.94252	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	586	68.80479684	29.36491634	PAK	Pakistan	1	CU_USD_M	millions of current United States dollars	10261.472722	3420.3822	4638.051168	2645.090756	2888.35203	4055.743765	23018.437086	20377.741805	3762.69091	766.85258				2264.771745	2014	766.85258	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	591	-81.26616623	8.450965746	PAN	Panama	1	CU_USD_M	millions of current United States dollars	28.237056	22.946088	29.303928	180.616697	16.740674	724.488492	43.233475	40.803092	43.651622	151.678668	5.626546	10.86792	0.07695	42.3803412	2017	0.07695	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	CU_USD_M	millions of current United States dollars	0	1.2474	100.04475	131.703375	2.531625	0	0	1.033013	1.651945	0	0			0.550648333333333	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	CU_USD_M	millions of current United States dollars	5.473127	4.801668	325.710811	56.110185	160.363588	63.708064	78.844838	239.492435	117.195969	200.563809	9.117391	2.406573	0	65.8567484	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	604	-71.82093277	-13.58939705	PER	Peru	1	CU_USD_M	millions of current United States dollars	207.669066	261.156269	2977.059146	163.197887	815.359574	406.42421	55.312715	1640.859348	1686.766792					1686.766792	2013	1686.766792	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	608	120.8601418	14.16591706	PHL	Philippines	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	616	19.40660158	52.1226733	POL	Poland	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	620	-7.961599811	39.68509315	PRT	Portugal	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	CU_USD_M	millions of current United States dollars													3.46545	3.46545	2017	3.46545	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	CU_USD_M	millions of current United States dollars		15.679388	41.483663	2.013189	2.927888	31.548998	5.997354	9.28125	18.875821	15.792825	23.121672	1.752975	0.655875	12.0398336	2017	0.655875	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	634	51.19152467	25.28355379	QAT	Qatar	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	638	55.53171398	-21.13183266	REU	Réunion	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	642	24.98481009	45.83893563	ROU	Romania	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	643	99.01404926	61.61899849	RUS	Russian Federation	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	646	29.92310194	-1.999842114	RWA	Rwanda	1	CU_USD_M	millions of current United States dollars												13.064942		13.064942	2016	13.064942	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	CU_USD_M	millions of current United States dollars	0.061248	1.483888	0.675536	0.9063		2.0313	0.10215	0.22848	0.0342	0				0.0171	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	660	-63.05651612	18.21525315	AIA	Anguilla	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	CU_USD_M	millions of current United States dollars		0	4.106794	0.469244	0.069498	21.841253	0.144537	0	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	CU_USD_M	millions of current United States dollars	7.281051	0.33375	0.39825	0.565335	0.029048	27.144304	3.778298	0	347.093846	0.102156				173.598001	2014	0.102156	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	674	12.46329038	43.93841766	SMR	San Marino	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	686	-14.46636926	14.35920905	SEN	Senegal	1	CU_USD_M	millions of current United States dollars	18.475355	0.492587	1.414508	159.836778	190.008842	311.213646	11.222211	57.680621	88.179814	51.140179	0.502086			46.6073596666667	2015	0.502086	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	688	20.805876	44.03145697	SRB	Serbia	1	CU_USD_M	millions of current United States dollars	40.315987	355.956158	106.988648	5.872669	606.951415	390.636115	476.609149	4399.089587	68.909199	19704.218879	3468.812172	767.08788	0	4801.805626	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	690	55.46561591	-4.678053059	SYC	Seychelles	1	CU_USD_M	millions of current United States dollars	0.258638	0.45261	0.487184	0.223133	0.245723	0.34155	0.29415	0.329025	16.158185	0.687				8.4225925	2014	0.687	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	CU_USD_M	millions of current United States dollars		0.73815			3.4419	6.688238	6.692598	7.075206	31.0758	15.318233	10.691661			19.0285646666667	2015	10.691661	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_GDPLS	Direct economic loss attributed to disasters (millions of current United States dollars)	702	103.8107883	1.361009155	SGP	Singapore	1	CU_USD_M	millions of current United States dollars																		
