"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value"
"POL","19.40660158","52.1226733","616","Poland","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","29.30454","28.14216","28.30408","27.55055","28.43358","29.62589","34.87308","33.85835","36.47283","38.31732","39.27422","38.72871","37.0393","38.01588","36.95797","35.44946",2015.0,"35.44946"
"PRT","-7.961599811","39.68509315","620","Portugal","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","25.94491","25.47647","24.95579","24.34955","24.75658","25.54322","24.96374","21.66437","26.76619","26.7495","26.43391","27.07086","27.38564","26.72904","26.85823","25.74003",2015.0,"25.74003"
"QAT","51.19152467","25.28355379","634","Qatar","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","21.58458","19.8355","14.62924","18.25696","18.02647","21.81321","15.28581","26.84568","33.01598","24.58707","22.74983","36.75251","62.90284","62.477","66.6505","66.87335",2015.0,"66.87335"
"ROU","24.98481009","45.83893563","642","Romania","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","23.25575","23.36915","24.21016","31.69151","29.48435","29.19848","28.68459","30.99603","30.77994","37.82477","40.14974","42.00124","41.92338","41.26519","40.79271","37.85108",2015.0,"37.85108"
"RUS","99.01404926","61.61899849","643","Russian Federation","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","32.65347","32.23976","23.04175","26.98378","24.80919","22.45251","21.88256","22.42326","24.5536","23.14146","25.03676","24.70891","24.83765","23.14013","24.13091","25.59801",2015.0,"25.59801"
"RWA","29.92310194","-1.999842114","646","Rwanda","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581","6.6581",2015.0,"6.6581"
"LCA","-60.96529553","13.89405601","662","Saint Lucia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918",2015.0,"7.82918"
"BOL","-64.66224284","-16.71273412","68","Bolivia (Plurinational State of)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","4.90853","5.0542","5.0542","5.0542","5.0542","5.0542","11.67377","11.67377","11.67377","11.67377","11.59005","11.67377","11.67377","11.67377","11.67377","11.67377",2015.0,"11.67377"
"SAU","44.54763347","24.12594211","682","Saudi Arabia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","21.66609","21.66609","42.24265","35.94254","34.66872","41.71362","41.34754","41.23254","41.22707","32.90112","32.18626","33.7852","33.99343","34.83789","35.02397","35.40971",2015.0,"35.40971"
"SEN","-14.46636926","14.35920905","686","Senegal","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","26.77067","29.16038","31.57087","30.46335","13.96866","15.34056","20.54574","19.33746","22.51929","22.07375","20.80375","23.84818","22.89887","21.6468","21.6468","21.6468",2015.0,"21.6468"
"SRB","20.805876","44.03145697","688","Serbia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","24.41155","24.41155","24.41155","24.41155","24.41155","24.41156","21.35888","22.06611","21.84593","20.41613","18.64357","19.62811","20.06177","21.79845","23.91126","23.91125",2015.0,"23.91125"
"BIH","17.78584332","44.16845548","70","Bosnia and Herzegovina","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","29.17025","16.13792","16.13792","16.13792","16.13792","16.13792","16.13792","16.13792","16.13792","16.13792","16.13792","17.12394","19.26365","17.69038","17.92425","17.54684",2015.0,"17.54684"
"SGP","103.8107883","1.361009155","702","Singapore","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","78.5222","79.27645","80.49168","80.60023","82.33631","82.75527","84.58","86.55928","88.037","85.52273","84.78636","85.25865","84.17578","84.72833","84.58174","80.37858",2015.0,"80.37858"
"SVK","19.48495604","48.70741446","703","Slovakia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","33.66096","34.97682","36.05898","38.20938","35.17935","36.12638","39.98559","43.41826","41.5328","43.30238","46.61325","44.85914","48.48723","50.01632","47.52394","48.18677",2015.0,"48.18677"
"VNM","105.802499","10.09643079","704","Viet Nam","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","23.45451","21.85804","21.85804","21.85804","24.04169","24.04169","25.43053","26.13679","25.72909","29.615","25.42911","20.54018","25.59273","32.39356","40.36346","40.36346",2015.0,"40.36346"
