series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	404	37.86096816	0.534797278	KEN	Kenya	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	0	0	2016	0	0	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	404	37.86096816	0.534797278	KEN	Kenya	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											1.22221914223e-05	5.71049353868e-05	0.0001019034145078	0.0010867190286373	0.0049883656032871	0.151054736014971	0.18787	0.0690203448122807	2016	0.18787	Communications Authority  of Kenya	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	404	37.86096816	0.534797278	KEN	Kenya	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											0.010146863318793	0.065806299916406	0.072960528800904	0.083088913614878	0.188929956057593	0.067084337489599	0.12783	0.107978747192595	2016	0.12783	Communications Authority  of Kenya	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PER_100_POP	ANYS	Per 100 population	any speed	8.41721365868003	16.9247104730221	22.4285200025788	23.9924366887005	25.4724472456006	25.9194390025302	29.6939210480803	30.9211660455281	32.3283627862222	33.9428662354169	35.4858143501298	36.6479673582223	37.2482890375615	38.035907006149	38.7763045689142	40.2498991261026	40.47038	38.9561559477455	2016	40.47038	Ministry of Science, ICT and Future Planning	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over										31.5394618026226	33.7941435546272	35.4096781951481	37.2473482727466	38.0351153320916	38.7763045689142	40.2498991261026	40.47038	38.955809459971	2016	40.47038	Ministry of Science, ICT and Future Planning	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps										2.40162928372278	1.69022199664254	1.23722416844234					0	0	2016	0	0	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	410	127.8610254	36.45201023	KOR	Republic of Korea	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																	0	0	2016	0	0	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	414	47.49305029	29.53949468	KWT	Kuwait	1	PER_100_POP	ANYS	Per 100 population	any speed		0.252448243061208	0.512637240312621	0.61426425553771	0.910553589265666	1.08870128388365	1.24097962931938	1.36990590703427	1.48026382742196	1.57889086074814	1.53764900153096	1.50414199100395	1.44593317450629	1.39524997536048	1.37955969627844	1.53485559380912	2.50186	1.65149168799086	2016	2.50186	Communication and Information Technology Regulatory Authority (CITRA).	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	414	47.49305029	29.53949468	KWT	Kuwait	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																0.309398981246576	0.34252	0.325959490623288	2016	0.34252	Communication and Information Technology Regulatory Authority (CITRA).	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	414	47.49305029	29.53949468	KWT	Kuwait	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																0.899285845645433	1.59363	1.24645792282272	2016	1.59363	Communication and Information Technology Regulatory Authority (CITRA).	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	414	47.49305029	29.53949468	KWT	Kuwait	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																0.318524395413405	0.56571	0.442117197706703	2016	0.56571	Communication and Information Technology Regulatory Authority (CITRA).	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PER_100_POP	ANYS	Per 100 population	any speed			0.000719511595529	0.00277475404999308	0.0379932699912936	0.0454547167300527	0.0543527457779212	0.0606704286877054	0.366191969097646	0.329615981712438	0.432171658365239	0.722505509937319	0.997659389578009	2.45513873877252	3.03476524062603	3.70599956653746	4.04439	2.8475905871028	2016	4.04439	State Communications Agency under the State Committee for IT and Communications of the Kyrgyz Republic	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over													0.353493735081189	0.253535435835796		1.85262308785466	1.96564	1.10632306469291	2016	1.96564	State Communications Agency under State Committee of IT and Communications of the Kyrgyz Republic	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps													0.119286553153851	0.792115723919829		1.04027504722271	1.54194	0.873404331074098	2016	1.54194	State Communications Agency under State Committee of IT and Communications of the Kyrgyz Republic	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													0.406140572169917	1.40380939470916		0.813101431460094	0.45867	0.770430349584792	2016	0.45867	State Communications Agency under State Committee of IT and Communications of the Kyrgyz Republic	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PER_100_POP	ANYS	Per 100 population	any speed				0.000444913561303483	0.000877329661182304	0.00542253834891651	0.0125679918180847	0.0188748965206664	0.0471728309253091	0.0688739955277372	0.0920147605122369	0.100378543342645	0.114026440953097	0.133314090804548	0.163719749849799	0.52479809540416	0.36142	0.259455675402321	2016	0.36142	Ministry of Post and Telecommunication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over														0.0611841511481925	0.00047867030610821	0.00498600215509259	0.00734	0.0184972059023483	2016	0.00734	Ministry of Post and Telecommunication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.0013602861791953	0.001564101958593	0.0014445154831746	0.0185827286683791	0.0408755431094829	0.0962725787546163	0.12428	0.0562910732031306	2016	0.12428	Ministry of Post and Telecommunication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								0.01894141597977	0.038262769282994	0.06317836976832	0.111121308914268	0.095072864149771	0.109512330068177	0.128232645127344	0.137291346888309	0.417399608983465	0.2298	0.204447186213459	2016	0.2298	Ministry of Post and Telecommunication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	422	35.89391711	33.92152458	LBN	Lebanon	1	PER_100_POP	ANYS	Per 100 population	any speed								1.20778402309476	2.38886521258034	4.63865140982038	7.62685978551019	8.98435833907423	10.2469744973133	9.95443564467725	22.7981998882784	25.392827008895	21.64261	18.0070094078328	2016	21.64261	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	422	35.89391711	33.92152458	LBN	Lebanon	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																9.50126087734268		9.50126087734268	2015	9.50126087734268	NA	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	422	35.89391711	33.92152458	LBN	Lebanon	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																11.9589427309986		11.9589427309986	2015	11.9589427309986	NA	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	422	35.89391711	33.92152458	LBN	Lebanon	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																3.93262340055374		3.93262340055374	2015	3.93262340055374	NA	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PER_100_POP	ANYS	Per 100 population	any speed					0.00115061437577601	0.00233663785851814		0.0056243429744798	0.00709867513369594	0.0201017853903239	0.0199111861541594	0.0659763214480694	0.0797447777163065	0.109666829760926	0.0716086828626882	0.0972588292338721	0.10119	0.0918938239147586	2016	0.10119	Lesotho Communications Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	426	28.25362195	-29.58041814	LSO	Lesotho	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over													0.00034120626162234		0.014445693014244			0.00739344963793319	2014	0.014445693014244	LCA	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	426	28.25362195	-29.58041814	LSO	Lesotho	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps													0.0009261312815463		0.0607863319906308	0.0562705059534478		0.0393276564085416	2015	0.0562705059534478	Lesotho Communications Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	426	28.25362195	-29.58041814	LSO	Lesotho	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													0.069459846115976					0.069459846115976	2012	0.069459846115976	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	428	26.42461876	56.64196636	LVA	Latvia	1	PER_100_POP	ANYS	Per 100 population	any speed	0.0119756388518398	0.137934916038782	0.431543965051844	0.853797130843001	2.17691251112331	2.72809833544252	4.99117349509115	15.6222645613585	19.2730718182745	21.5265840630543	20.8022983766232	22.0616045741625	23.1088395226623	24.1913811376485	24.741427585271	24.7864855138993	26.34591	24.6348087518962	2016	26.34591	Ministry of Transport, Department of Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	428	26.42461876	56.64196636	LVA	Latvia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over														14.729429644294	17.3945464014451	19.1989508511781	20.8311	18.0385067242293	2016	20.8311	Ministry of Transport, Department of Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	428	26.42461876	56.64196636	LVA	Latvia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps														7.33057376005759	6.55525348694902	5.11972022698083	5.14141	6.03673936849686	2016	5.14141	Ministry of Transport, Department of Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	428	26.42461876	56.64196636	LVA	Latvia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.544899321986898	0.395449159455163	0.36812	0.436156160480687	2016	0.36812	Ministry of Transport, Department of Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	430	-9.311879038	6.448381009	LBR	Liberia	1	PER_100_POP	ANYS	Per 100 population	any speed									0.00299506032868337	0.00392522190587841	0.00469935497563157	0.00154423232901855	0.0125046683697516	0.118302489685211	0.13646061644264	0.155436767323816	0.17339	0.119218908364284	2016	0.17339	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	430	-9.311879038	6.448381009	LBR	Liberia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	430	-9.311879038	6.448381009	LBR	Liberia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	430	-9.311879038	6.448381009	LBR	Liberia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	434	18.0295985	27.04042819	LBY	Libya	1	PER_100_POP	ANYS	Per 100 population	any speed									0.78685612335274	1.05628046761369	1.20517589939562	1.14693310905876	1.09348696093977	1.04329244390207	1.00424533521645	0.965636021706231	2.68414	1.3581601523529	2016	2.68414	General Authority for Communications and informatics	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	434	18.0295985	27.04042819	LBY	Libya	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	0.00318	0.00318	2016	0.00318	General Authority for Communications and informatics	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	434	18.0295985	27.04042819	LBY	Libya	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																	1.09196	1.09196	2016	1.09196	General Authority for Communications and informatics	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	434	18.0295985	27.04042819	LBY	Libya	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																	1.589	1.589	2016	1.589	General Authority for Communications and informatics	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PER_100_POP	ANYS	Per 100 population	any speed			4.24883947843056	4.39354441873407	13.763971548846	24.804260218768	28.5485896996688	40.2175144443186	43.7018717328987	44.581741095088	42.2203765227021	37.3612179839508	39.3278044522043	40.6662153012864	41.9691348066893	41.8995755585809	42.30606	41.2337580237522	2016	42.30606	Office for Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															34.6830133892563	35.5249459437815	36.88472	35.6975597776793	2016	36.88472	Office for Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															6.0466741947626	5.73930220762927	5.38151	5.72249546746395	2016	5.38151	Office for Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	438	9.552985019	47.14167005	LIE	Liechtenstein	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.992095499274077	0.635327407170124	0.03982	0.5557476354814	2016	0.03982	Office for Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	440	23.90517807	55.33680309	LTU	Lithuania	1	PER_100_POP	ANYS	Per 100 population	any speed		0.070111762829846	0.584550904154111	1.97696549560296	3.87161633704432	7.12189004320944	11.3842422191546	17.5241560734375	18.7732994836653	20.4314802224262	22.1388469840053	23.9061688972989	25.3948892546326	27.716889967394	26.655136295174	27.7861491732659	29.49407	27.4094269380933	2016	29.49407	Communications Regulatory Authority of the Republic of Lithuania	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	440	23.90517807	55.33680309	LTU	Lithuania	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over										5.26500391847382	8.89244985346055	11.7049717803665	13.5097490736126	16.5849887949119	19.3682650624758	21.1663074876733	23.22648	18.7711580837347	2016	23.22648	Communications Regulatory Authority of the Republic of Lithuania	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	440	23.90517807	55.33680309	LTU	Lithuania	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps										7.69390965040637	7.72531601387929	7.17882509083503	6.39254384878424	4.90057286655023	6.65647925214582	6.03330677976331	5.84606	5.96579254944872	2016	5.84606	Communications Regulatory Authority of the Republic of Lithuania	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	440	23.90517807	55.33680309	LTU	Lithuania	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										4.54778297554492	2.78504798991806	1.50917548735537	1.24649023110885	0.529113506995349	0.630391980552387	0.527748036075065	0.42153	0.67105475094633	2016	0.42153	Communications Regulatory Authority of the Republic of Lithuania	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PER_100_POP	ANYS	Per 100 population	any speed		0.276050411576395	1.31379587124936	3.4342589195429	8.08330454348153	15.3107915963193	21.2200965661324	27.0169265201745	29.3858119061788	31.3420970215773	33.1508116994989	32.8756962358719	32.4013258385776	33.2780270749274	34.8013361626497	35.9495712005831	35.27591	34.3412340553476	2016	35.27591	Institut Luxembourgeois de Régulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	442	6.092656563	49.77679538	LUX	Luxembourg	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over										2.51246697556393	8.97841046693641		13.7215891733366	16.2063049134583	19.5075648193516	22.4201626842347	24.38571	19.2482663180762	2016	24.38571	Institut Luxembourgeois de Régulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	442	6.092656563	49.77679538	LUX	Luxembourg	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps										29.6085650731958	21.5999684968054		18.7509546648744	17.0715336174064	15.2671300634733	13.5294085163485	10.87283	15.0983713724205	2016	10.87283	Institut Luxembourgeois de Régulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	442	6.092656563	49.77679538	LUX	Luxembourg	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											2.15599988186302		0.11035925948555				0	0.055179629742775	2016	0	ITU Estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PER_100_POP	ANYS	Per 100 population	any speed	0.863843373689243	2.23429510591673	3.81717888100867	6.16226362347491	9.8612558936804	14.5316982413719	19.2195628251301	22.4040259039833	23.953161204899	24.1828774752357	24.7053080097115	25.1998066918309	25.969902098304	26.801324210991	28.0631332745999	29.0782314089182	29.07034	27.7965861985626	2016	29.07034	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over									2.24933402689113	3.60992835739633	5.31567862393524	6.55545345044098	8.08214331256522	9.67874641359523	12.9375253049188	15.1498922008145		11.4620768079734	2015	15.1498922008145	Bureau of Telecommunications Regulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps									15.4501820589209	16.1948326070661	15.8333115112247	16.2937185828461	16.7030961793015	15.1316707128669	14.4910083912414	13.4760959583861		14.950467810449	2015	13.4760959583861	Bureau of Telecommunications Regulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps									5.33822764458316	3.45253318047533	2.50361935259415	1.39379583289095	1.09270577585882	0.785875082763187	0.618439183917453	0.452243249717669		0.737315823064282	2015	0.452243249717669	Bureau of Telecommunications Regulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PER_100_POP	ANYS	Per 100 population	any speed							0.00722931526114295	0.0121521718290252	0.0175040780537352	0.0223266398138731	0.0255745715796726	0.031606720145926	0.139396787840843	0.165706638616757	0.105358221772121	0.0977661180612319	0.10599	0.122843553258191	2016	0.10599	Autorité de Régulation des Technologies de Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	450	46.6982339	-19.38514785	MDG	Madagascar	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																0.00091188959616495	0.00019	0.000550944798082475	2016	0.00019	Autorité de Régulation des Technologies de Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	450	46.6982339	-19.38514785	MDG	Madagascar	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																0.0452024910678145	0.00388	0.0245412455339073	2016	0.00388	Autorité de Régulation des Technologies de Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	450	46.6982339	-19.38514785	MDG	Madagascar	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																0.047463647170522	0.06426	0.055861823585261	2016	0.06426	Autorité de Régulation des Technologies de Communication	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	454	33.4884625	-13.40819859	MWI	Malawi	1	PER_100_POP	ANYS	Per 100 population	any speed				0.000563783572801087	0.00109793142558997	0.00312578676594496		0.00681067873590886	0.00697401021218603	0.00709514868865321	0.00722673580532546	0.01119195555875	0.00778299011792865	0.0536407276437737	0.0508700858463152	0.033826948725452	0.04804	0.0388321504666939	2016	0.04804	Malawi Communications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	454	33.4884625	-13.40819859	MWI	Malawi	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over												5.175470778613e-05		0.00040335969288926	0.00012478353028532	0.00017332339227388	0.00028	0.000245366653862115	2016	0.00028	Malawi Communications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	454	33.4884625	-13.40819859	MWI	Malawi	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps												0.000511077739388		0.0021390286744128	0.0022520456180065	0.0028482810797007	0.01133	0.00464233884303	2016	0.01133	Malawi Communications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	454	33.4884625	-13.40819859	MWI	Malawi	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.001087399335343	0.001230596085145	0.03643	0.012915998473496	2016	0.03643	Malawi Communications Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	458	116.8346314	5.452415309	MYS	Malaysia	1	PER_100_POP	ANYS	Per 100 population	any speed		0.0167183947732948	0.0790618582649686	0.443548008019396	0.995462700722241	1.86933130409056	2.8525741804129	3.86069585984749	4.86881201572846	5.59043500176536	7.41905588287667	8.71623766193557	9.98942302420933	9.88930060657271	10.1398255777746	9.99576655721138	8.71766	9.74639515315361	2016	8.71766	Malaysian Communications and Multimedia Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	458	116.8346314	5.452415309	MYS	Malaysia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over											0.0148536727562599	0.102531495566878	0.207172199848515	0.265521731441956	0.321221459090756	0.715143849619343	3.09549	0.920909848000114	2016	3.09549	Malaysian Communications and Multimedia Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	458	116.8346314	5.452415309	MYS	Malaysia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								0.0261059418652748	0.0534752542162308	0.117307016643635	0.404232094295359	1.17754225395014	2.29370613681765	2.99286283104617	3.77196873872893	6.21150718654319	3.25453	3.70491497862719	2016	3.25453	Malaysian Communications and Multimedia Commission	
