series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	T_PER_HA	Tonnes per hectare	2000	189.58	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	T_PER_HA	Tonnes per hectare	2005	189.66	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	T_PER_HA	Tonnes per hectare	2010	189.75	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	T_PER_HA	Tonnes per hectare	2015	189.85	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	222	-88.86862995	13.73603564	SLV	El Salvador	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	222	-88.86862995	13.73603564	SLV	El Salvador	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	222	-88.86862995	13.73603564	SLV	El Salvador	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	222	-88.86862995	13.73603564	SLV	El Salvador	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	T_PER_HA	Tonnes per hectare	2000	213.94	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	T_PER_HA	Tonnes per hectare	2005	213.89	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	T_PER_HA	Tonnes per hectare	2010	213.96	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	T_PER_HA	Tonnes per hectare	2015	213.9	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	231	39.63505296	8.631223181	ETH	Ethiopia	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	231	39.63505296	8.631223181	ETH	Ethiopia	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	231	39.63505296	8.631223181	ETH	Ethiopia	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	231	39.63505296	8.631223181	ETH	Ethiopia	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	232	38.11074289	16.12894644	ERI	Eritrea	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	232	38.11074289	16.12894644	ERI	Eritrea	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	232	38.11074289	16.12894644	ERI	Eritrea	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	232	38.11074289	16.12894644	ERI	Eritrea	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	233	25.84093481	58.68487172	EST	Estonia	1	T_PER_HA	Tonnes per hectare	2000	114.23	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	233	25.84093481	58.68487172	EST	Estonia	1	T_PER_HA	Tonnes per hectare	2005	112.78	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	233	25.84093481	58.68487172	EST	Estonia	1	T_PER_HA	Tonnes per hectare	2010	118.25	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	233	25.84093481	58.68487172	EST	Estonia	1	T_PER_HA	Tonnes per hectare	2015	119.76	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	T_PER_HA	Tonnes per hectare	2000	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	T_PER_HA	Tonnes per hectare	2005	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	T_PER_HA	Tonnes per hectare	2010	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	T_PER_HA	Tonnes per hectare	2015	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	242	177.9660884	-17.83301566	FJI	Fiji	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	242	177.9660884	-17.83301566	FJI	Fiji	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	242	177.9660884	-17.83301566	FJI	Fiji	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	242	177.9660884	-17.83301566	FJI	Fiji	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	246	23.308447	61.91586738	FIN	Finland	1	T_PER_HA	Tonnes per hectare	2000	48.7	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	246	23.308447	61.91586738	FIN	Finland	1	T_PER_HA	Tonnes per hectare	2005	51.37	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	246	23.308447	61.91586738	FIN	Finland	1	T_PER_HA	Tonnes per hectare	2010	53.7	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	246	23.308447	61.91586738	FIN	Finland	1	T_PER_HA	Tonnes per hectare	2015	53.7	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	248	19.80945969	60.1544901	ALA	Åland Islands	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	248	19.80945969	60.1544901	ALA	Åland Islands	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	248	19.80945969	60.1544901	ALA	Åland Islands	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	248	19.80945969	60.1544901	ALA	Åland Islands	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	250	2.457288129	46.62660861	FRA	France	1	T_PER_HA	Tonnes per hectare	2000	112.3	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	250	2.457288129	46.62660861	FRA	France	1	T_PER_HA	Tonnes per hectare	2005	120.42	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	250	2.457288129	46.62660861	FRA	France	1	T_PER_HA	Tonnes per hectare	2010	124.15	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	250	2.457288129	46.62660861	FRA	France	1	T_PER_HA	Tonnes per hectare	2015	130.91	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	254	-53.23619089	3.922673437	GUF	French Guiana	1	T_PER_HA	Tonnes per hectare	2000	350.04	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	254	-53.23619089	3.922673437	GUF	French Guiana	1	T_PER_HA	Tonnes per hectare	2005	350.02	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	254	-53.23619089	3.922673437	GUF	French Guiana	1	T_PER_HA	Tonnes per hectare	2010	349.96	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	254	-53.23619089	3.922673437	GUF	French Guiana	1	T_PER_HA	Tonnes per hectare	2015	350.06	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	262	42.18274707	11.56004161	DJI	Djibouti	1	T_PER_HA	Tonnes per hectare	2000	60.71	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	262	42.18274707	11.56004161	DJI	Djibouti	1	T_PER_HA	Tonnes per hectare	2005	60.71	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	262	42.18274707	11.56004161	DJI	Djibouti	1	T_PER_HA	Tonnes per hectare	2010	60.71	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	262	42.18274707	11.56004161	DJI	Djibouti	1	T_PER_HA	Tonnes per hectare	2015	60.71	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	266	11.78727747	-0.60687619	GAB	Gabon	1	T_PER_HA	Tonnes per hectare	2000	223.27	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	266	11.78727747	-0.60687619	GAB	Gabon	1	T_PER_HA	Tonnes per hectare	2005	223.27	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	266	11.78727747	-0.60687619	GAB	Gabon	1	T_PER_HA	Tonnes per hectare	2010	223.27	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	266	11.78727747	-0.60687619	GAB	Gabon	1	T_PER_HA	Tonnes per hectare	2015	223.26	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	268	43.3713615	42.04813028	GEO	Georgia	1	T_PER_HA	Tonnes per hectare	2000	116.47	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	268	43.3713615	42.04813028	GEO	Georgia	1	T_PER_HA	Tonnes per hectare	2005	118.73	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	268	43.3713615	42.04813028	GEO	Georgia	1	T_PER_HA	Tonnes per hectare	2010	119.33	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	268	43.3713615	42.04813028	GEO	Georgia	1	T_PER_HA	Tonnes per hectare	2015	119.33	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	270	-15.39944785	13.45295927	GMB	Gambia	1	T_PER_HA	Tonnes per hectare	2000	112.86	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	270	-15.39944785	13.45295927	GMB	Gambia	1	T_PER_HA	Tonnes per hectare	2005	112.72	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	270	-15.39944785	13.45295927	GMB	Gambia	1	T_PER_HA	Tonnes per hectare	2010	112.81	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	270	-15.39944785	13.45295927	GMB	Gambia	1	T_PER_HA	Tonnes per hectare	2015	112.58	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	275	35.25694122	31.94347933	PSE	State of Palestine	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	275	35.25694122	31.94347933	PSE	State of Palestine	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	275	35.25694122	31.94347933	PSE	State of Palestine	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	275	35.25694122	31.94347933	PSE	State of Palestine	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	276	10.3806066	51.08862743	DEU	Germany	1	T_PER_HA	Tonnes per hectare	2000	158.62	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	276	10.3806066	51.08862743	DEU	Germany	1	T_PER_HA	Tonnes per hectare	2005	164.88	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	276	10.3806066	51.08862743	DEU	Germany	1	T_PER_HA	Tonnes per hectare	2010	169.87	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	276	10.3806066	51.08862743	DEU	Germany	1	T_PER_HA	Tonnes per hectare	2015	179.79	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	288	-1.205623522	7.964825185	GHA	Ghana	1	T_PER_HA	Tonnes per hectare	2000	142.46	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	288	-1.205623522	7.964825185	GHA	Ghana	1	T_PER_HA	Tonnes per hectare	2005	130.58	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	288	-1.205623522	7.964825185	GHA	Ghana	1	T_PER_HA	Tonnes per hectare	2010	129.64	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	288	-1.205623522	7.964825185	GHA	Ghana	1	T_PER_HA	Tonnes per hectare	2015	125.42	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	296	-157.5643005	1.768837732	KIR	Kiribati	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	296	-157.5643005	1.768837732	KIR	Kiribati	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	296	-157.5643005	1.768837732	KIR	Kiribati	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	296	-157.5643005	1.768837732	KIR	Kiribati	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	300	22.58307827	39.47301873	GRC	Greece	1	T_PER_HA	Tonnes per hectare	2000	33.88	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	300	22.58307827	39.47301873	GRC	Greece	1	T_PER_HA	Tonnes per hectare	2005	33.85	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	300	22.58307827	39.47301873	GRC	Greece	1	T_PER_HA	Tonnes per hectare	2010	33.82	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	300	22.58307827	39.47301873	GRC	Greece	1	T_PER_HA	Tonnes per hectare	2015	33.79	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	304	-41.39371316	74.75625681	GRL	Greenland	1	T_PER_HA	Tonnes per hectare	2000	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	304	-41.39371316	74.75625681	GRL	Greenland	1	T_PER_HA	Tonnes per hectare	2005	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	304	-41.39371316	74.75625681	GRL	Greenland	1	T_PER_HA	Tonnes per hectare	2010	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	304	-41.39371316	74.75625681	GRL	Greenland	1	T_PER_HA	Tonnes per hectare	2015	0	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	308	-61.68248568	12.11238395	GRD	Grenada	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	308	-61.68248568	12.11238395	GRD	Grenada	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	308	-61.68248568	12.11238395	GRD	Grenada	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	308	-61.68248568	12.11238395	GRD	Grenada	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	T_PER_HA	Tonnes per hectare	2000	307.96	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	T_PER_HA	Tonnes per hectare	2005	303.17	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	T_PER_HA	Tonnes per hectare	2010	302.67	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	T_PER_HA	Tonnes per hectare	2015	303.51	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	316	144.7029305	13.35485404	GUM	Guam	1	T_PER_HA	Tonnes per hectare	2000	112	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	316	144.7029305	13.35485404	GUM	Guam	1	T_PER_HA	Tonnes per hectare	2005	112	Float		FAO, Global Forest Resources Assessment	E
