ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2005,Footnotes_2010,Footnotes_2015,Nature_Code_2000,Nature_Code_2005,Nature_Code_2010,Nature_Code_2015,Source_2000,Source_2005,Source_2010,Source_2015,TimeDetail_2000,TimeDetail_2005,TimeDetail_2010,TimeDetail_2015,Value_2000,Value_2005,Value_2010,Value_2015,Latest_Year,Latest_Value
GUY,-58.97322037,4.788012784,328,Guyana,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,472.03,471.99,472.01,471.98,2015.0,471.98
HTI,-72.33640958,18.40426539,332,Haiti,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,95.96,96,96.04,96.08,2015.0,96.08
,,,34,Southern Asia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,NA,NA,NA,NA,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,58.71,58.78,59.78,55.15,2015.0,55.15
HND,-86.59974381,14.82243161,340,Honduras,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,109.04,109.12,109.01,108.89,2015.0,108.89
HUN,19.41221519,47.1651448,348,Hungary,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,92.33,93.29,94.82,98.6,2015.0,98.6
,,,35,South-Eastern Asia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,NA,NA,NA,NA,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,177.04,171.49,163.36,158.17,2015.0,158.17
ISL,-19.02116966,64.79134763,352,Iceland,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,12.15,12.6,14.75,20.33,2015.0,20.33
IND,79.3608464,22.34642074,356,India,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,42.76,45.43,47.16,43.86,2015.0,43.86
IDN,113.9174,-0.994582204,360,Indonesia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,244.31,233.76,220.54,206.32,2015.0,206.32
IRN,54.19766348,32.74370885,364,Iran (Islamic Republic of),15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,44.39,39.47,40.12,25.78,2015.0,25.78
ISR,34.62277992,31.06164552,376,Israel,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,47.71,47.74,48.7,46.61,2015.0,46.61
ITA,12.57022427,42.79917282,380,Italy,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,95.23,99.78,105.34,110.57,2015.0,110.57
CIV,-5.552690016,7.62211586,384,Côte d'Ivoire,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,350.5,350.7,350,349.29,2015.0,349.29
JAM,-77.31068409,18.15616857,388,Jamaica,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,232.5,232.52,232.99,233.32,2015.0,233.32
,,,39,Southern Europe,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,NA,NA,NA,NA,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,71.73,76.05,81.73,84.83,2015.0,84.83
KAZ,66.65359159,48.01963494,398,Kazakhstan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,62.6,63.21,63.74,63.74,2015.0,63.74
AFG,66.02688198,33.83160199,4,Afghanistan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,46.96,46.96,46.96,46.96,2015.0,46.96
AUT,14.14172472,47.58704857,40,Austria,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,156.07,160.22,162.69,165.16,2015.0,165.16
JOR,37.13024774,30.65365973,400,Jordan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,36,36,36,36,2015.0,36
KEN,37.86096816,0.534797278,404,Kenya,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,233.34,233.01,239.95,246.09,2015.0,246.09
PRK,127.1803633,40.1462645,408,Democratic People's Republic of Korea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,46.44,46.83,46.95,46.91,2015.0,46.91
KOR,127.8610254,36.45201023,410,Republic of Korea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,59,73.86,90.65,104.95,2015.0,104.95
KGZ,74.52324839,41.46204516,417,Kyrgyzstan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,58.49,63.5,41.06,43.64,2015.0,43.64
LAO,101.9901968,20.27482773,418,Lao People's Democratic Republic,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,121.2,116.42,108.05,100.53,2015.0,100.53
,,,419,Latin America and the Caribbean,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,NA,NA,NA,NA,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,188.46,189.14,189.92,192.13,2015.0,192.13
LSO,28.25362195,-29.58041814,426,Lesotho,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,90.48,90.7,90.45,89.8,2015.0,89.8
LVA,26.42461876,56.64196636,428,Latvia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,107.71,109.83,118.99,128.81,2015.0,128.81
LBR,-9.311879038,6.448381009,430,Liberia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,231.85,231.85,231.85,239.76,2015.0,239.76
,,,432,Landlocked developing countries (LLDCs),15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,Aggregate. Only countries with data for all years included,NA,NA,NA,NA,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,107.74,108.17,108.87,109.58,2015.0,109.58
LBY,18.0295985,27.04042819,434,Libya,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,49.26,49.26,49.26,49.26,2015.0,49.26
LIE,9.552985019,47.14167005,438,Liechtenstein,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,118.84,118.84,118.84,118.84,2015.0,118.84
LTU,23.90517807,55.33680309,440,Lithuania,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,117.38,115.61,118.85,124.36,2015.0,124.36
LUX,6.092656563,49.77679538,442,Luxembourg,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,FAO Estimate,FAO Estimate,FAO Estimate,FAO Estimate,E,E,E,E,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,201.5,201.5,201.5,201.5,2015.0,201.5
MDG,46.6982339,-19.38514785,450,Madagascar,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.2,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally",15.2.1,Progress towards sustainable forest management,1,AG_LND_FRSTBIOPHA,Above-ground biomass in forest per hectare (tonnes per hectare),2019.Q1.G.01,G,Global,T_PER_HA,Tonnes per hectare,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,Official country data submitted to FAO,C,C,C,C,"FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment","FAO, Global Forest Resources Assessment",,,,,222.3,222.23,222.26,222.32,2015.0,222.32
