series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	800	32.39100438	1.279557331	UGA	Uganda	1	INDEX	Index	0.15	0.17	0.16	0.09	0.11	0.13	0.17	0.15	0.14	0.2	0.14	0.13	0.19	0.18	0.16	0.16	0.164	2016	0.16	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	804	31.40270802	49.00735945	UKR	Ukraine	1	INDEX	Index	0.12			0.24	0.26	0.34	0.41	0.4	0.24	0.22	0.18	0.16	0.15	0.09	0.05	0.04	0.098	2016	0.04	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	818	29.77468534	26.57438204	EGY	Egypt	1	INDEX	Index				0.28	0.18	0.16	0.18	0.14	0.16	0.14	0.13	0.19	0.17	0.14	0.13	0.12	0.15	2016	0.12	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	826	-2.23830539	53.27691757	GBR	United Kingdom	1	INDEX	Index	1.26	0.74	0.68	0.71	1.03	0.98	0.87	0.6	0.64	0.53	0.62	0.53	0.48	0.47	0.46		0.485	2015	0.46	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	831	-2.200712402	49.71561166	GGY	Guernsey	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	832	-2.136773508	49.22353354	JEY	Jersey	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	833	-4.538190305	54.22880901	IMN	Isle of Man	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	INDEX	Index	0.1	0.1	0.17	0.15	0.11	0.15	0.12	0.16	0.12	0.08	0.06	0.05	0.07	0.06	0.04		0.055	2015	0.04	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	840	-99.13830311	39.5277871	USA	United States of America	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	INDEX	Index				0	0	0.01	0	0.01	0.07	0.08	0.1							2011	0.1	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	858	-56.01387025	-32.8002838	URY	Uruguay	1	INDEX	Index			0.14	0.15	0.26	0.18												2006	0.18	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	860	63.11944558	41.77560518	UZB	Uzbekistan	1	INDEX	Index											0.81	0.68	0.61	0.58	0.88		0.6875	2015	0.88	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	882	-172.4430749	-13.61541469	WSM	Samoa	1	INDEX	Index										0.23	0.22	0.21	0.25	0.2	0.38	0.26	0.26	2016	0.26	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	887	45.22389143	15.22242099	YEM	Yemen	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	894	27.850329	-14.59701056	ZMB	Zambia	1	INDEX	Index	0.09	0.11	0.12	0.25	0.31	0.45	0.56	0.54	0.73	0.7		0.62	0.78	0.99	1.32		0.9275	2015	1.32	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
