ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2017,Nature_Code_2017,Source_2017,TimeDetail_2017,Value_2017,Latest_Year,Latest_Value
GIN,-11.28173419,11.00210343,324,Guinea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,63.6634190039063,2017.0,63.6634190039063
GUY,-58.97322037,4.788012784,328,Guyana,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,26.8638760546875,2017.0,26.8638760546875
HTI,-72.33640958,18.40426539,332,Haiti,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,12.3963966210938,2017.0,12.3963966210938
,,,34,Southern Asia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,2086.1847209570315,2017.0,2086.1847209570315
HND,-86.59974381,14.82243161,340,Honduras,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,78.0294784179688,2017.0,78.0294784179688
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,To be deleted,E,Food and Agriculture Organisation of United Nations ( FAO),,0.2584300781250,2017.0,0.2584300781250
HUN,19.41221519,47.1651448,348,Hungary,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,4.0773756250000,2017.0,4.0773756250000
,,,35,South-Eastern Asia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,1610.5118717382813,2017.0,1610.5118717382813
ISL,-19.02116966,64.79134763,352,Iceland,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,41.5382641796875,2017.0,41.5382641796875
IND,79.3608464,22.34642074,356,India,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Not for publication - Data under validation,E,Food and Agriculture Organisation of United Nations ( FAO),,436.9223250976562,2017.0,436.9223250976562
AUS,134.3499412,-25.57717202,36,Australia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Not for publication; significant differences with national data,E,Food and Agriculture Organisation of United Nations ( FAO),,320.0133149218750,2017.0,320.0133149218750
IDN,113.9174,-0.994582204,360,Indonesia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,590.6638702539062,2017.0,590.6638702539062
IRN,54.19766348,32.74370885,364,Iran (Islamic Republic of),15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,832.5539797460938,2017.0,832.5539797460938
IRQ,43.76606267,33.05013795,368,Iraq,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,32.7994732812500,2017.0,32.7994732812500
IRL,-7.121425272,53.25274054,372,Ireland,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,2.5483597656250,2017.0,2.5483597656250
ISR,34.62277992,31.06164552,376,Israel,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Not for publication - Data under validation,E,Food and Agriculture Organisation of United Nations ( FAO),,5.4297217871094,2017.0,5.4297217871094
ITA,12.57022427,42.79917282,380,Italy,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Validated,E,Food and Agriculture Organisation of United Nations ( FAO),,148.7113584765625,2017.0,148.7113584765625
CIV,-5.552690016,7.62211586,384,Côte d'Ivoire,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,11.7568230859375,2017.0,11.7568230859375
JAM,-77.31068409,18.15616857,388,Jamaica,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,4.8377135156250,2017.0,4.8377135156250
,,,39,Southern Europe,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,642.2658048437500,2017.0,642.2658048437500
JPN,139.2716103,36.6554539,392,Japan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Conditional validation (see disclaimer),E,Food and Agriculture Organisation of United Nations ( FAO),,170.5638515625000,2017.0,170.5638515625000
KAZ,66.65359159,48.01963494,398,Kazakhstan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,35.6326097265625,2017.0,35.6326097265625
AFG,66.02688198,33.83160199,4,Afghanistan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,388.3699989062500,2017.0,388.3699989062500
AUT,14.14172472,47.58704857,40,Austria,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,61.4154703515625,2017.0,61.4154703515625
JOR,37.13024774,30.65365973,400,Jordan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Validated,E,Food and Agriculture Organisation of United Nations ( FAO),,12.5638856250000,2017.0,12.5638856250000
KEN,37.86096816,0.534797278,404,Kenya,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,132.3328763085938,2017.0,132.3328763085938
PRK,127.1803633,40.1462645,408,Democratic People's Republic of Korea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,72.3604218750000,2017.0,72.3604218750000
KOR,127.8610254,36.45201023,410,Republic of Korea,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,34.6296304687500,2017.0,34.6296304687500
KGZ,74.52324839,41.46204516,417,Kyrgyzstan,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,108.5068449218750,2017.0,108.5068449218750
LAO,101.9901968,20.27482773,418,Lao People's Democratic Republic,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,171.0807117187500,2017.0,171.0807117187500
,,,419,Latin America and the Caribbean,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,4960.8638990136730,2017.0,4960.8638990136730
LBN,35.89391711,33.92152458,422,Lebanon,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,7.6407884863281,2017.0,7.6407884863281
LSO,28.25362195,-29.58041814,426,Lesotho,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Validated,E,Food and Agriculture Organisation of United Nations ( FAO),,28.1534451171875,2017.0,28.1534451171875
LVA,26.42461876,56.64196636,428,Latvia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Remove data - No mountains,E,Food and Agriculture Organisation of United Nations ( FAO),,1.0193439062500,2017.0,1.0193439062500
LBR,-9.311879038,6.448381009,430,Liberia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Validated,E,Food and Agriculture Organisation of United Nations ( FAO),,4.6069273828125,2017.0,4.6069273828125
,,,432,Landlocked developing countries (LLDCs),15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,3027.598662,2017.0,3027.598662
LBY,18.0295985,27.04042819,434,Libya,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,20.1839457031250,2017.0,20.1839457031250
LTU,23.90517807,55.33680309,440,Lithuania,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Remove data - No mountains,E,Food and Agriculture Organisation of United Nations ( FAO),,1.0193439062500,2017.0,1.0193439062500
LUX,6.092656563,49.77679538,442,Luxembourg,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,0.2548359765625,2017.0,0.2548359765625
MDG,46.6982339,-19.38514785,450,Madagascar,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,218.5569482128906,2017.0,218.5569482128906
MWI,33.4884625,-13.40819859,454,Malawi,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Validated,E,Food and Agriculture Organisation of United Nations ( FAO),,38.9029423437500,2017.0,38.9029423437500
MYS,116.8346314,5.452415309,458,Malaysia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,108.2822027343750,2017.0,108.2822027343750
MLI,-3.522016039,17.35311254,466,Mali,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,7.0266351757813,2017.0,7.0266351757813
MRT,-10.33187259,20.26089546,478,Mauritania,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,3.8272729687500,2017.0,3.8272729687500
MUS,57.568022,-20.28581998,480,Mauritius,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Not for publication; significant differences with national data,E,Food and Agriculture Organisation of United Nations ( FAO),,0.5118808203125,2017.0,0.5118808203125
MEX,-102.5148166,23.93378032,484,Mexico,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Not for publication - Data under validation,E,Food and Agriculture Organisation of United Nations ( FAO),,957.7467758007813,2017.0,957.7467758007813
MNG,103.0728057,46.83892054,496,Mongolia,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,534.5529510937500,2017.0,534.5529510937500
MNE,19.25214024,42.78717043,499,Montenegro,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,12.7417988281250,2017.0,12.7417988281250
,,,5,South America,15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.4,"By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development",15.4.2,Mountain Green Cover Index,1,ER_MTN_TOTL,Mountain area (square kilometres),2019.Q1.G.01,G,Global,KMSQ,Square kilometers,Pending validation,E,Food and Agriculture Organisation of United Nations ( FAO),,3734.3481847558600,2017.0,3734.3481847558600
