series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	646	29.92310194	-1.999842114	RWA	Rwanda	1	PER_100_POP	Per 100 population	0.1	0.2	0.3	0.4	0.4	0.6		2.1	4.5	7.7	8	7	8	9	10.6	18	20	13.12	2016	20	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PER_100_POP	Per 100 population	5.9	8	10.1	12.3	14.6	15.9	17.2	18.6	18.8	19.1	24.9	33	37.6					37.6	2012	37.6	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PER_100_POP	Per 100 population	5.9	7.7	21.2	23	24.7	34	38.5	43.5	49.2	55.7	63	63.2	64	64.6	68	75.7	76.8	69.82	2016	76.8	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	660	-63.05651612	18.21525315	AIA	Anguilla	1	PER_100_POP	Per 100 population	22.4	25.9	24.8	24.5	25	29	36	41	44	48	49.6	53.6	59.2	64.8	70.4	76	81.6	70.4	2016	81.6	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PER_100_POP	Per 100 population	5.1	8.2	14.6	21	21.4	21.6	24.5	27.9	30	31	32.5	34	34.8	36	36.6	42.5	46.7	39.32	2016	46.7	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PER_100_POP	Per 100 population	3.2	5.1	5.5	6.5	7.4	9.2	12	16	21	31	33.7	36.7	40	43.5	47.4	51.8	55.6	47.66	2016	55.6	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	674	12.46329038	43.93841766	SMR	San Marino	1	PER_100_POP	Per 100 population	48.8	50.3	50.8	50	50.6	50.3	50.2	50.4	54.5	54.2		49.6							2011	49.6	Direzione Generale Poste e Telecomunicazioni	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PER_100_POP	Per 100 population	4.6	6.3	7.6	10.2	13.3	13.8	14.2	14.6	15.5	16.4	18.8	20.2	21.6	23	24.4	25.8	28	24.56	2016	28	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PER_100_POP	Per 100 population	2.2	4.7	6.4	8	10.2	12.7	19.5	30	36	38	41	47.5	54	60.5	64.7	69.6	73.8	64.52	2016	73.8	Communications & IT Commission.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	686	-14.46636926	14.35920905	SEN	Senegal	1	PER_100_POP	Per 100 population	0.4	1	1	2.1	4.4	4.8	5.6	6.9	7.1	7.5	8	9.8	10.8	13.1	17.7	21.7	25.7	17.8	2016	25.7	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	688	20.805876	44.03145697	SRB	Serbia	1	PER_100_POP	Per 100 population					23.5	26.3	27.2	33.2	35.6	38.1	40.9	42.2	48.1	53.5	62.1	65.3	67.1	59.22	2016	67.1	Statistical Office of the Republic of Serbia.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	690	55.46561591	-4.678053059	SYC	Seychelles	1	PER_100_POP	Per 100 population	7.4	11	14.3	14.6	24.3	25.4	35	38.4	40.4		41	43.2	47.1	50.4	51.3	54.3	56.5	51.92	2016	56.5	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PER_100_POP	Per 100 population	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.6	0.9	2.5	4	6.1	6.3	11.8	6.14	2016	11.8	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	702	103.8107883	1.361009155	SGP	Singapore	1	PER_100_POP	Per 100 population	36	41.7	47	53.8	62	61	59	69.9	69	69	71	71	72	80.9	79	79	81	78.38	2016	81	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	703	19.48495604	48.70741446	SVK	Slovakia	1	PER_100_POP	Per 100 population	9.4	12.5	40.1	43	52.9	55.2	56.1	61.8	66.1	70	75.7	74.4	76.7	77.9	80	77.6	80.5	78.54	2016	80.5	Statistical Office of the Slovak Republic.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	704	105.802499	10.09643079	VNM	Viet Nam	1	PER_100_POP	Per 100 population	0.3	1.3	1.9	3.8	7.6	12.7	17.3	20.8	23.9	26.6	30.7	35.1	36.8	38.5	41	43.5	46.5	41.26	2016	46.5	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	705	14.82209486	46.11958061	SVN	Slovenia	1	PER_100_POP	Per 100 population	15.1	30.2	27.8	31.9	40.8	46.8	54	56.7	58	64	70	67.3	68.3	72.7	71.6	73.1	75.5	72.24	2016	75.5	Statistical Office of the Republic of Slovenia.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	706	46.20367477	4.406485729	SOM	Somalia	1	PER_100_POP	Per 100 population	0	0.1	0.1	0.4	1.1	1.1	1.1	1.1	1.1	1.2		1.3	1.4	1.5	1.6	1.8	1.9	1.64	2016	1.9	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	710	24.67184355	-29.99957544	ZAF	South Africa	1	PER_100_POP	Per 100 population	5.3	6.3	6.7	7	8.4	7.5	7.6	8.1	8.4	10	24	34	41	46.5	49	51.9	54	48.48	2016	54	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PER_100_POP	Per 100 population	0.4	0.8	1.1	1.8	2.1	2.4	2.4	3	3.5	4	6.4	8.4	12	15.5	16.4	22.7	23.1	17.94	2016	23.1	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	724	-3.554078296	40.39211472	ESP	Spain	1	PER_100_POP	Per 100 population	13.6	18.1	20.4	39.9	44	47.9	50.4	55.1	59.6	62.4	65.8	67.1	69.8	71.6	76.2	78.7	80.6	75.38	2016	80.6	Instituto Nacional de Estadistica.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	728	30.32618773	7.290839152	SSD	South Sudan	1	PER_100_POP	Per 100 population														3.8	4.5	5.5	6.7	5.125	2016	6.7	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	736	29.95650159	16.02643066	SDN	Sudan	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	740	-55.90626394	4.132603197	SUR	Suriname	1	PER_100_POP	Per 100 population	2.5	3.1	4.2	4.7	6.1	6.4	9.5	14.1	21.1	31.4	31.6	32	34.7	37.4	40.1	42.8	45.4	40.08	2016	45.4	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PER_100_POP	Per 100 population	0.9	1.3	1.8	2.4	3.2	3.7	3.7	4.1	6.9	8.9	11	18.1	20.8	24.7	26.2	25.6	28.6	25.18	2016	28.6	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	752	14.3775338	60.60103109	SWE	Sweden	1	PER_100_POP	Per 100 population	45.7	51.8	70.6	79.1	83.9	84.8	87.8	82	90	91	90	92.8	93.2	94.8	92.5	90.6	89.7	92.16	2016	89.7	Statistics Sweden.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	756	8.223158	46.96617097	CHE	Switzerland	1	PER_100_POP	Per 100 population	47.1	55.1	61.4	65.1	67.8	70.1	75.7	77.2	79.2	81.3	83.9	85.2	85.2	86.3	87.4	87.5	89.1	87.1	2016	89.1	Swiss Federal Statistical Office.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PER_100_POP	Per 100 population	0.2	0.4	2.1	3.4	4.3	5.6	7.8	11.5	14	17.3	20.7	22.5	24.3	26.2	28.1	30	31.9	28.1	2016	31.9	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	762	69.294998	38.43069666	TJK	Tajikistan	1	PER_100_POP	Per 100 population	0	0.1	0.1	0.1	0.1	0.3	3.8	7.2	8.8	10.1	11.6	13	14.5	16	17.5	19	20.5	17.5	2016	20.5	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	764	101.0202951	15.13089239	THA	Thailand	1	PER_100_POP	Per 100 population	3.7	5.6	7.5	9.3	10.7	15	17.2	20	18.2	20.1	22.4	23.7	26.5	28.9	34.9	39.3	47.5	35.42	2016	47.5	National Statistical Office.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	768	0.97835765	8.532096072	TGO	Togo	1	PER_100_POP	Per 100 population	0.8	0.9	1	1.2	1.5	1.8	2	2.2	2.4	2.6	3	3.5	4	4.5	5.7	7.1	11.3	6.52	2016	11.3	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PER_100_POP	Per 100 population				1.5															2003	1.5	NULL	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	776	-175.1959991	-21.19511329	TON	Tonga	1	PER_100_POP	Per 100 population	2.4	2.8	2.9	3	4	4.9	5.9	7.2	8.1	10	16	25	30	32.8	36	38.7	40	35.5	2016	40	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PER_100_POP	Per 100 population	7.7	15.4	22	26	27	29	30	32.3	34.8	44.3	48.5	55.2	59.5	63.8	65.1	69.2	73.3	66.18	2016	73.3	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PER_100_POP	Per 100 population	23.6	26.3	28.3	29.5	30.1	40	52	61	63	64	68	78	85	88	90.4	90.5	90.6	88.9	2016	90.6	Federal Competitiveness and Statistics Authorithy.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	788	9.572737411	34.11439971	TUN	Tunisia	1	PER_100_POP	Per 100 population	2.8	4.3	5.3	6.5	8.5	9.7	13	17.1	27.5	34.1	36.8	39.1	41.4	43.8	46.2	46.5	49.6	45.5	2016	49.6	National Institute of Statistics (INS).	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	792	35.42890329	38.9899684	TUR	Turkey	1	PER_100_POP	Per 100 population	3.8	5.2	11.4	12.3	14.6	15.5	18.2	28.6	34.4	36.4	39.8	43.1	45.1	46.3	51	53.7	58.3	50.88	2016	58.3	Turkish Statistical Institute.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PER_100_POP	Per 100 population	0.1	0.2	0.3	0.4	0.8	1	1.3	1.4	1.8	2	3	5	7.2	9.6	12.2	15	18	12.4	2016	18	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PER_100_POP	Per 100 population	5.2							10	15	20	25	30	35	37	39.2	42.7	46	39.98	2016	46	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	800	32.39100438	1.279557331	UGA	Uganda	1	PER_100_POP	Per 100 population	0.2	0.2	0.4	0.5	0.7	1.7	2.5	3.7	7.9	9.8	12.5	13	14.1	15.5	16.9	17.8	21.9	17.24	2016	21.9	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	804	31.40270802	49.00735945	UKR	Ukraine	1	PER_100_POP	Per 100 population	0.7	1.2	1.9	3.1	3.5	3.7	4.5	6.6	11	17.9	23.3	28.7	35.3	41	46.2	48.9	52.5	44.78	2016	52.5	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PER_100_POP	Per 100 population	2.5	3.5	17.3	19.1	24.4	26.5	28.6	36.3	46	51.8	51.9	56.7	57.4	65.2	68.1	70.4	72.2	66.66	2016	72.2	Eurostat.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	818	29.77468534	26.57438204	EGY	Egypt	1	PER_100_POP	Per 100 population	0.6	0.8	2.7	4	11.9	12.8	13.7	16	18	20	21.6	25.6	26.4	29.4	33.9	37.8	41.2	33.74	2016	41.2	Central Agency For Public Mobilization And Statistics (CAPMAS).	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PER_100_POP	Per 100 population	26.8	33.5	56.5	64.8	65.6	70	68.8	75.1	78.4	83.6	85	85.4	87.5	89.8	91.6	92	94.8	91.14	2016	94.8	Eurostat.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	831	-2.200712402	49.71561166	GGY	Guernsey	1	PER_100_POP	Per 100 population	31.9	44.5	53.6	59.1	64.5	73.6	83.6					83.6							2011	83.6	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	832	-2.136773508	49.22353354	JEY	Jersey	1	PER_100_POP	Per 100 population	9.2	16.1	19.4	22.7	30.7	31.3	31.8	32.4				36	41					41	2012	41	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PER_100_POP	Per 100 population																						
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PER_100_POP	Per 100 population	0.1	0.2	0.2	0.7	0.9	1.1	1.3	1.6	1.9	2.4	2.9	3.2	4	4.4	7	10	13	7.68	2016	13	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	840	-99.13830311	39.5277871	USA	United States of America	1	PER_100_POP	Per 100 population	43.1	49.1	58.8	61.7	64.8	68	68.9	75	74	71	71.7	69.7	74.7	71.4	73	74.6	76.2	73.98	2016	76.2	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PER_100_POP	Per 100 population	13.8	18.4	27.5	27.4	27.4	27.3	27.3	27.3	27.4	27.4	31.2	35.6	40.5	45.3	50.1	54.8	59.6	50.06	2016	59.6	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PER_100_POP	Per 100 population	0.1	0.2	0.2	0.4	0.4	0.5	0.6	0.8	0.9	1.1	2.4	3	3.7	9.1	9.4	11.4	14	9.52	2016	14	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	858	-56.01387025	-32.8002838	URY	Uruguay	1	PER_100_POP	Per 100 population	10.5	11.1	11.4	15.9	17.1	20.1	29.4	34	39.3	41.8	46.4	51.4	54.5	57.7	61.5	64.6	66.4	60.94	2016	66.4	Instituto Nacional de Estadistica.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PER_100_POP	Per 100 population	0.5	0.6	1.1	1.9	2.6	3.3	6.4	7.5	9.1	11.9	15.9	18.6	23.6	26.8	35.5	42.8	46.8	35.1	2016	46.8	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PER_100_POP	Per 100 population	3.4	4.6	4.9	7.5	8.4	12.6	15.2	20.8	25.9	32.7	37.4	40.2	49.1	54.9	57	61.9	60	56.58	2016	60	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PER_100_POP	Per 100 population	4.8	5.1	5.4	5.7	6.1	6.7	7.3	8	8.2	6.8	8.2	8.7	9					9	2012	9	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	882	-172.4430749	-13.61541469	WSM	Samoa	1	PER_100_POP	Per 100 population	0.6	1.7	2.2	2.8	3.1	3.4	4.5	4.7	5	6	7	11	12.9	15.3	21.2	25.4	29.4	20.84	2016	29.4	ITU Estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	887	45.22389143	15.22242099	YEM	Yemen	1	PER_100_POP	Per 100 population	0.1	0.1	0.5	0.6	0.9	1	1.2	5	6.9	10	12.4	14.9	17.4	20	22.6	24.1	24.6	21.74	2016	24.6	ITU estimate.	
2018.Q2.G.01	IT_USE_ii99	Internet users per 100 inhabitants	894	27.850329	-14.59701056	ZMB	Zambia	1	PER_100_POP	Per 100 population	0.2	0.2	0.5	1	2	2.9	4.2	4.9	5.6	6.3	10	11.5	13.5	15.4	19	21	25.5	18.88	2016	25.5	ITU Estimate.	
