series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of skill	Units	Type of skill description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	832	-2.136773508	49.22353354	JEY	Jersey	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	616	19.40660158	52.1226733	POL	Poland	1	LITE	Ratio	literacy	Ratio	2012	0.97714	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	620	-7.961599811	39.68509315	PRT	Portugal	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	840	-99.13830311	39.5277871	USA	United States of America	1	LITE	Ratio	literacy	Ratio	2012	0.86612	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	634	51.19152467	25.28355379	QAT	Qatar	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	858	-56.01387025	-32.8002838	URY	Uruguay	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	638	55.53171398	-21.13183266	REU	Réunion	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	882	-172.4430749	-13.61541469	WSM	Samoa	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	887	45.22389143	15.22242099	YEM	Yemen	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	894	27.850329	-14.59701056	ZMB	Zambia	1	LITE	Ratio	literacy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	4	66.02688198	33.83160199	AFG	Afghanistan	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	8	20.06660928	41.13897007	ALB	Albania	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	10	21.47585697	-80.40897662	ATA	Antarctica	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	12	2.678164227	28.15940032	DZA	Algeria	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	16	-170.7187269	-14.30587306	ASM	American Samoa	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	20	1.576257417	42.54548611	AND	Andorra	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	233	25.84093481	58.68487172	EST	Estonia	2	NUME	Ratio	numeracy	Ratio	2012	0.9847	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	24	17.57817062	-12.33724746	AGO	Angola	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	31	50.01064725	40.39229544	AZE	Azerbaijan	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	32	-65.14563274	-35.19446255	ARG	Argentina	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	242	177.9660884	-17.83301566	FJI	Fiji	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	36	134.3499412	-25.57717202	AUS	Australia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	246	23.308447	61.91586738	FIN	Finland	2	NUME	Ratio	numeracy	Ratio	2012	0.78576	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	40	14.14172472	47.58704857	AUT	Austria	2	NUME	Ratio	numeracy	Ratio	2012	0.88839	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	248	19.80945969	60.1544901	ALA	Åland Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	44	-78.05111663	24.69546597	BHS	Bahamas	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	250	2.457288129	46.62660861	FRA	France	2	NUME	Ratio	numeracy	Ratio	2012	0.78834	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	48	50.5490754	26.04407747	BHR	Bahrain	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	50	89.17660788	22.86961622	BGD	Bangladesh	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	51	44.93839317	40.29499741	ARM	Armenia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	52	-59.5346489	13.13648273	BRB	Barbados	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	56	4.660976456	50.64104975	BEL	Belgium	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	60	-64.78155012	32.27881922	BMU	Bermuda	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	268	43.3713615	42.04813028	GEO	Georgia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	64	90.45098484	27.39598568	BTN	Bhutan	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	270	-15.39944785	13.45295927	GMB	Gambia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	275	35.25694122	31.94347933	PSE	State of Palestine	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	276	10.3806066	51.08862743	DEU	Germany	2	NUME	Ratio	numeracy	Ratio	2012	0.88701	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	72	23.81380223	-22.18810073	BWA	Botswana	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	288	-1.205623522	7.964825185	GHA	Ghana	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	76	-53.08432878	-10.77668561	BRA	Brazil	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	296	-157.5643005	1.768837732	KIR	Kiribati	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	84	-88.70199554	17.19965901	BLZ	Belize	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	300	22.58307827	39.47301873	GRC	Greece	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	304	-41.39371316	74.75625681	GRL	Greenland	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	308	-61.68248568	12.11238395	GRD	Grenada	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	316	144.7029305	13.35485404	GUM	Guam	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	100	25.23763153	42.75731323	BGR	Bulgaria	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	320	-91.2312746	15.00273719	GTM	Guatemala	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	104	96.51752295	21.19332882	MMR	Myanmar	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	324	-11.28173419	11.00210343	GIN	Guinea	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	108	29.89080992	-3.366387428	BDI	Burundi	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	328	-58.97322037	4.788012784	GUY	Guyana	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	112	28.04940161	53.54193075	BLR	Belarus	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	332	-72.33640958	18.40426539	HTI	Haiti	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	116	104.922836	12.71163737	KHM	Cambodia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	120	12.7419827	5.692387031	CMR	Cameroon	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	336	12.45315803	41.90343751	VAT	Holy See	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	124	-101.6575058	57.72360191	CAN	Canada	2	NUME	Ratio	numeracy	Ratio	2012	0.92335	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	340	-86.59974381	14.82243161	HND	Honduras	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	348	19.41221519	47.1651448	HUN	Hungary	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	140	20.93559492	7.003720791	CAF	Central African Republic	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	352	-19.02116966	64.79134763	ISL	Iceland	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	144	80.70489654	7.614693343	LKA	Sri Lanka	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	356	79.3608464	22.34642074	IND	India	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	148	18.66618401	15.36279341	TCD	Chad	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	360	113.9174	-0.994582204	IDN	Indonesia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	152	-71.23029019	-35.2652885	CHL	Chile	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	156	104.1403375	32.30955217	CHN	China	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	368	43.76606267	33.05013795	IRQ	Iraq	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	372	-7.121425272	53.25274054	IRL	Ireland	2	NUME	Ratio	numeracy	Ratio	2012	0.97989	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	376	34.62277992	31.06164552	ISR	Israel	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	170	-73.07446751	3.888209046	COL	Colombia	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	380	12.57022427	42.79917282	ITA	Italy	2	NUME	Ratio	numeracy	Ratio	2012	0.92016	Float		Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	174	43.34234565	-11.66121732	COM	Comoros	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	NUME	Ratio	numeracy	Ratio	2012					
2018.Q2.G.01	SE_IMP_FPOF	Immigration status parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio)	175	45.14015057	-12.82217691	MYT	Mayotte	2	NUME	Ratio	numeracy	Ratio	2012					
