series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Name of international institution	Units description	Name of international institution description	2000	2005	2010	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	492	7.424214814	43.73532918	MCO	Monaco	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	492	7.424214814	43.73532918	MCO	Monaco	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	492	7.424214814	43.73532918	MCO	Monaco	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	492	7.424214814	43.73532918	MCO	Monaco	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	492	7.424214814	43.73532918	MCO	Monaco	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	492	7.424214814	43.73532918	MCO	Monaco	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	6	PERCENT	ECOSOC	Percentage	UN economic and social council			1.85185185185185						2010	1.85185185185185	Report of the Economic and Social Council for 2010 (A/65/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	496	103.0728057	46.83892054	MNG	Mongolia	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	6	PERCENT	ECOSOC	Percentage	UN economic and social council			1.85185185185185			1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	7	PERCENT	WTO	Percentage	world trade organisation	0	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0	0	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	PERCENT	IMF	Percentage	international monetary fund	0	0	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	PERCENT	UNGA	Percentage	UN general assembly	0	0	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	4	PERCENT	IFC	Percentage	international finance corporation	0	0	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	7	PERCENT	WTO	Percentage	world trade organisation	0	0	0		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	499	19.25214024	42.78717043	MNE	Montenegro	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	PERCENT	IMF	Percentage	international monetary fund												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	PERCENT	UNGA	Percentage	UN general assembly												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	4	PERCENT	IFC	Percentage	international finance corporation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	500	-62.19261223	16.73558313	MSR	Montserrat	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	6	PERCENT	ECOSOC	Percentage	UN economic and social council	1.85185185185185		1.85185185185185						2010	1.85185185185185	Report of the Economic and Social Council for 2010 (A/65/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	504	-6.281942841	31.8440131	MAR	Morocco	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	6	PERCENT	ECOSOC	Percentage	UN economic and social council		1.85185185185185	1.85185185185185						2010	1.85185185185185	Report of the Economic and Social Council for 2010 (A/65/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	6	PERCENT	ECOSOC	Percentage	UN economic and social council	1.85185185185185								2000	1.85185185185185	Report of the Economic and Social Council for 2000 (A/55/3/Rev.1)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	512	57.87743482	21.98805614	OMN	Oman	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	6	PERCENT	ECOSOC	Percentage	UN economic and social council		1.85185185185185	1.85185185185185						2010	1.85185185185185	Report of the Economic and Social Council for 2010 (A/65/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	9	PERCENT	UNSC	Percentage	UN security coUNcil	6.66666666666667								2000	6.66666666666667	Report of the Security Council (A/55/2)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	516	17.21907885	-22.13817068	NAM	Namibia	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development							0.5291	0.5291	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	2	PERCENT	IMF	Percentage	international monetary fund							0.5291	0.5291	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	4	PERCENT	IFC	Percentage	international finance corporation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	9	PERCENT	UNSC	Percentage	UN security coUNcil												
