ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
TUN,9.572737411,34.11439971,788,Tunisia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,19.52645,19.87792,19.89029,19.06242,18.15671,17.72801,17.3245,17.50394,17.2745,16.52439,16.52837,16.39435,16.10813,15.9637,15.78837,15.66025,15.68032,15.65473,2017.0,15.65473
TUR,35.42890329,38.9899684,792,Turkey,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,15.11846,14.82971,14.39572,14.80923,15.12454,15.09789,15.31978,15.46065,15.34232,14.95135,15.592,15.78313,15.73533,15.64154,15.72272,15.75021,15.75815,15.84085,2017.0,15.84085
TKM,58.9787665,40.0912346,795,Turkmenistan,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,33.0112,33.20247,30.76423,30.68123,29.87414,28.92366,28.13151,29.60607,41.43568,41.36929,36.75065,39.85187,39.32394,38.64215,39.27266,39.07958,38.51564,38.00126,2017.0,38.00126
TCA,-71.745121,21.80780585,796,Turks and Caicos Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,3.43799,2.86618,2.41972,2.45625,2.2406,2.01834,1.73255,1.80213,1.43236,1.67865,1.25354,1.20559,0.84507,0.88458,0.87086,0.85313,0.81196,0.77298,2017.0,0.77298
TUV,178.6679611,-7.460048071,798,Tuvalu,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,0.76637,0.85252,0.92919,1.07882,0.85708,0.85002,0.91448,0.78352,0.99616,1.01987,1.09817,1.03392,1.08074,1.04577,1.0557,1.06286,1.05177,1.03983,2017.0,1.03983
ALB,20.06660928,41.13897007,8,Albania,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,4.25712,4.15743,4.1432,4.68389,4.70627,5.079,5.42068,5.76181,5.09023,5.0676,5.45212,5.87355,4.88468,5.14982,5.16202,4.9154,4.88622,4.86203,2017.0,4.86203
UGA,32.39100438,1.279557331,800,Uganda,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,11.05151,11.00323,10.63977,10.64658,10.50712,10.46152,10.11263,10.06604,9.76783,9.57642,9.36703,9.38478,8.98721,8.63158,8.59893,8.99099,9.00572,9.04838,2017.0,9.04838
UKR,31.40270802,49.00735945,804,Ukraine,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,13.18378,13.63917,14.32272,15.2957,15.32452,14.84368,14.96143,15.17136,14.13946,13.06254,13.09575,12.80827,12.50697,12.86038,12.575,12.04405,12.10122,12.14846,2017.0,12.14846
MKD,21.7007909,41.60048068,807,The former Yugoslav Republic of Macedonia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,10.55243,10.26646,10.41387,11.1167,11.37969,12.01287,12.86502,10.52396,9.77701,10.21646,9.86563,10.80965,10.73199,11.43156,13.4058,13.02531,13.13416,13.25605,2017.0,13.25605
EGY,29.77468534,26.57438204,818,Egypt,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,16.56852,16.72158,16.84998,16.64558,16.27455,16.26338,16.10449,16.13106,16.26224,16.11455,16.10174,15.67226,15.44386,15.46786,15.85287,15.65435,15.7111,15.7619,2017.0,15.7619
GBR,-2.23830539,53.27691757,826,United Kingdom of Great Britain and Northern Ireland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,11.38331,10.90942,10.40235,10.01332,9.9246,9.63814,9.62756,9.42416,9.22633,8.76,8.97237,9.02468,8.79775,8.52486,8.51519,8.33014,8.16873,8.00657,2017.0,8.00657
TZA,34.80521182,-6.265332606,834,United Republic of Tanzania,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,5.74602,5.68987,5.70509,5.81838,5.90354,6.02733,6.24469,6.41985,6.77356,6.72894,6.89282,6.83113,6.76442,6.71476,6.70525,6.67889,6.74614,6.80855,2017.0,6.80855
BLZ,-88.70199554,17.19965901,84,Belize,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,9.49714,9.04745,8.74892,7.97986,8.56957,8.35641,10.41303,10.62195,10.80389,13.74155,12.21038,11.6486,10.37049,8.23432,7.33363,7.16926,6.81868,6.59171,2017.0,6.59171
USA,-99.13830311,39.5277871,840,United States of America,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",9.2.1,Manufacturing value added as a proportion of GDP and per capita,1,NV_IND_MANF,Manufacturing value added as a proportion of GDP (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,UNIDO MVA 2018 Database. Available at https://stat.unido.org,,,,,,,,,,,,,,,,,,,12.74009,12.12538,11.9931,12.29201,12.59802,12.40921,12.7268,12.92354,12.54097,11.96218,12.22905,12.10546,11.84209,11.91295,11.76712,11.59609,11.48657,11.44695,2017.0,11.44695
