"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"174","Comoros","COM","43.34234565","-11.66121732","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","5.97917","6.05326","6.05588","6.0404","6.02338","5.95985","5.91343","5.9066","5.892","5.84129","5.57877","5.61248",2016.0,"5.61248","Country data","Global Surface Water Explorer extraction for UN Environment"
"175","Mayotte","MYT","45.14015057","-12.82217691","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2.52631","2.66146","2.68917","2.75528","2.79524","2.97667","2.94107","2.96038","2.91986","2.89459","2.84466","2.81644",2016.0,"2.81644","Country data","Global Surface Water Explorer extraction for UN Environment"
"178","Congo","COG","15.22052612","-0.840544119","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1660.71623","1659.35869","1666.35091","1694.94516","1697.03887","1698.60727","1701.18834","1708.60122","1713.67875","1706.16977","1689.32566","1675.34776",2016.0,"1675.34776","Country data","Global Surface Water Explorer extraction for UN Environment"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","36083.03235","36048.92626","36013.65946","36053.56259","36050.57766","36163.98045","36207.22309","36219.70246","36193.96718","36046.22202","35926.3489","35865.04999",2016.0,"35865.04999","Country data","Global Surface Water Explorer extraction for UN Environment"
"184","Cook Islands","COK","-159.7711391","-21.22696458","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.27865","1.28053","1.27103","1.26734","1.25283","1.28793","1.30242","1.31192","1.31561","1.3665","1.32672","1.31236",2016.0,"1.31236","Country data","Global Surface Water Explorer extraction for UN Environment"
"188","Costa Rica","CRI","-84.19712782","9.970998683","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","176.59933","176.36285","176.41907","176.66406","176.90158","175.04264","174.4931","173.29917","172.16834","170.79744","170.36601","170.38072",2016.0,"170.38072","Country data","Global Surface Water Explorer extraction for UN Environment"
"191","Croatia","HRV","17.95874553","45.45172212","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","626.05645","630.52665","630.78572","625.79878","629.54147","626.9536","624.53198","620.37224","618.57292","622.76686","628.28119","630.15295",2016.0,"630.15295","Country data","Global Surface Water Explorer extraction for UN Environment"
"192","Cuba","CUB","-79.54460144","22.10030366","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2432.97654","2442.13274","2455.37527","2461.33249","2447.36779","2503.97873","2529.28669","2536.19653","2546.1666","2537.83198","2547.50192","2543.53738",2016.0,"2543.53738","Country data","Global Surface Water Explorer extraction for UN Environment"
"196","Cyprus","CYP","33.22285964","35.05659437","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","10.95983","12.14731","12.80811","12.469","11.30132","10.48444","10.03651","10.41527","11.37861","12.87004","13.08416","13.36731",2016.0,"13.36731","Country data","Global Surface Water Explorer extraction for UN Environment"
"203","Czechia","CZE","15.33151382","49.73913871","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","484.98225","493.90795","498.01508","496.47549","500.49172","501.74795","503.97309","501.58607","503.06278","506.73617","505.88246","503.69877",2016.0,"503.69877","Country data","Global Surface Water Explorer extraction for UN Environment"
"204","Benin","BEN","2.339933594","9.65401646","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","121.41562","121.9686","121.4566","121.73445","120.34488","120.71675","120.57337","120.64061","120.56971","120.71556","120.18517","119.81231",2016.0,"119.81231","Country data","Global Surface Water Explorer extraction for UN Environment"
"208","Denmark","DNK","9.326571283","56.03829721","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2385.03476","2388.22259","2393.9624","2399.06602","2398.73509","2398.51538","2400.55797","2401.84756","2402.14436","2408.298","2412.70373","2416.51572",2016.0,"2416.51572","Country data","Global Surface Water Explorer extraction for UN Environment"
"212","Dominica","DMA","-61.3493756","15.43391378","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.39071","0.38835","0.38474","0.37299","0.3566","0.3563","0.35671","0.35458","0.34815","0.34343","0.33079","0.32072",2016.0,"0.32072","Country data","Global Surface Water Explorer extraction for UN Environment"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","322.21776","320.18635","328.56094","344.49306","369.98938","398.42683","423.63723","446.38188","466.05562","478.45236","481.13457","478.48864",2016.0,"478.48864","Country data","Global Surface Water Explorer extraction for UN Environment"
"218","Ecuador","ECU","-78.37005241","-1.447785891","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2034.21012","2060.69952","2080.4744","2088.33752","2111.38206","2121.15156","2131.79578","2130.94874","2134.58332","2120.02713","2121.43376","2121.1035",2016.0,"2121.1035","Country data","Global Surface Water Explorer extraction for UN Environment"
"222","El Salvador","SLV","-88.86862995","13.73603564","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","346.3304","347.30156","347.3172","349.5967","344.76778","345.40426","350.02109","348.0539","347.92335","346.41099","346.08412","340.0726",2016.0,"340.0726","Country data","Global Surface Water Explorer extraction for UN Environment"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","113.80977","113.56672","113.01536","112.36462","111.82394","111.7594","111.65549","111.94001","112.29273","112.50541","112.84689","112.82406",2016.0,"112.82406","Country data","Global Surface Water Explorer extraction for UN Environment"
"231","Ethiopia","ETH","39.63505296","8.631223181","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","6771.66048","6726.04365","6677.05703","6650.92913","6645.92001","6664.15777","6703.05809","6765.87958","6815.20817","6851.52323","6895.50779","6896.88718",2016.0,"6896.88718","Country data","Global Surface Water Explorer extraction for UN Environment"
"232","Eritrea","ERI","38.11074289","16.12894644","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","30.47538","31.4288","32.32273","32.90225","33.88807","34.76987","36.11806","37.08558","38.15851","39.50613","44.38071","47.536",2016.0,"47.536","Country data","Global Surface Water Explorer extraction for UN Environment"
"233","Estonia","EST","25.84093481","58.68487172","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2070.11033","2069.32359","2069.89486","2071.11698","2071.35504","2069.24375","2067.59499","2066.05321","2065.56674","2063.36018","2062.60864","2063.14136",2016.0,"2063.14136","Country data","Global Surface Water Explorer extraction for UN Environment"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","169.12787","168.88033","170.41481","173.67075","174.25522","174.29632","174.68217","173.82764","173.59343","173.46363","171.73224","170.61563",2016.0,"170.61563","Country data","Global Surface Water Explorer extraction for UN Environment"
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","523.37458","522.72229","522.33469","522.36864","521.4098","522.80594","522.42087","523.62067","523.68027","523.28696","523.90541","525.87769",2016.0,"525.87769","Country data","Global Surface Water Explorer extraction for UN Environment"
"246","Finland","FIN","23.308447","61.91586738","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","29845.21011","29900.60418","30003.68472","30046.68797","29965.74045","29919.83344","29851.53336","29811.45629","29778.68141","29943.13451","30020.43661","30116.19999",2016.0,"30116.19999","Country data","Global Surface Water Explorer extraction for UN Environment"
"248","Åland Islands","ALA","19.80945969","60.1544901","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3604.16177","3613.37619","3627.28693","3641.57708","3665.20856","3660.28741","3674.00741","3662.8493","3643.82474","3656.67518","3683.63727","3689.83848",2016.0,"3689.83848","Country data","Global Surface Water Explorer extraction for UN Environment"
"254","French Guiana","GUF","-53.23619089","3.922673437","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","493.54674","491.53167","491.77641","494.37982","495.74629","500.13418","504.47887","507.73903","507.10796","512.19457","517.68229","519.53171",2016.0,"519.53171","Country data","Global Surface Water Explorer extraction for UN Environment"
"258","French Polynesia","PYF","-149.4052367","-17.67709294","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","266.66507","266.70705","267.45","268.27596","268.25985","267.76345","265.93303","266.07894","265.93989","264.5044","263.75304","264.99309",2016.0,"264.99309","Country data","Global Surface Water Explorer extraction for UN Environment"
"260","French Southern Territories","ATF","69.64849091","-49.6068576","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","159.29275","158.74627","157.23903","155.8942","154.73378","152.41376","150.4393","151.81811","152.52904","151.6707","152.19322","151.30614",2016.0,"151.30614","Country data","Global Surface Water Explorer extraction for UN Environment"
"266","Gabon","GAB","11.78727747","-0.60687619","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2140.7979","2139.42552","2146.80378","2156.01207","2153.00761","2167.0374","2171.92498","2171.94068","2167.34176","2143.00059","2133.01096","2133.64978",2016.0,"2133.64978","Country data","Global Surface Water Explorer extraction for UN Environment"
"268","Georgia","GEO","43.3713615","42.04813028","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","304.77805","309.55417","310.86801","310.58887","308.5923","308.78566","305.98512","308.42899","306.85618","309.54877","308.70759","308.25015",2016.0,"308.25015","Country data","Global Surface Water Explorer extraction for UN Environment"
"270","Gambia","GMB","-15.39944785","13.45295927","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","735.67405","742.15664","741.4738","743.5936","742.32889","742.20964","740.79249","740.34691","741.37877","743.43959","745.48794","742.3544",2016.0,"742.3544","Country data","Global Surface Water Explorer extraction for UN Environment"
"275","State of Palestine","PSE","35.25694122","31.94347933","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"276","Germany","DEU","10.3806066","51.08862743","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3675.89055","3701.72851","3732.32654","3752.25519","3750.00423","3752.63416","3761.49894","3773.20271","3781.68288","3814.64418","3830.58636","3838.09305",2016.0,"3838.09305","Country data","Global Surface Water Explorer extraction for UN Environment"
"288","Ghana","GHA","-1.205623522","7.964825185","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","5599.32513","5563.80229","5491.04191","5478.4164","5605.34078","5681.65807","5755.28442","5918.03917","6098.78635","6192.99368","6170.67059","6064.94965",2016.0,"6064.94965","Country data","Global Surface Water Explorer extraction for UN Environment"
"292","Gibraltar","GIB","-5.347561686","36.13895036","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.25525","0.25565","0.2569","0.25537","0.25574","0.25419","0.25295","0.25219","0.25175","0.24622","0.24585","0.24482",2016.0,"0.24482","Country data","Global Surface Water Explorer extraction for UN Environment"
"296","Kiribati","KIR","-157.5643005","1.768837732","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","141.7698","143.12135","142.99446","142.28942","141.0573","140.38057","139.75164","139.44687","139.38397","139.85804","139.85182","140.45983",2016.0,"140.45983","Country data","Global Surface Water Explorer extraction for UN Environment"
"300","Greece","GRC","22.58307827","39.47301873","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2819.0659","2820.19397","2835.82941","2840.81504","2830.3094","2827.48809","2831.90464","2838.21749","2851.50084","2876.17196","2888.47865","2903.25031",2016.0,"2903.25031","Country data","Global Surface Water Explorer extraction for UN Environment"
"304","Greenland","GRL","-41.39371316","74.75625681","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","37687.60498","37626.77553","37625.94497","37603.20222","37653.38902","37694.95612","37724.93848","37721.75012","37750.52069","37688.32371","37630.64841","37637.3462",2016.0,"37637.3462","Country data","Global Surface Water Explorer extraction for UN Environment"
"308","Grenada","GRD","-61.68248568","12.11238395","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.26937","1.25387","1.31514","1.33733","1.367","1.38578","1.42064","1.42325","1.4422","1.39139","1.38228","1.32637",2016.0,"1.32637","Country data","Global Surface Water Explorer extraction for UN Environment"
"312","Guadeloupe","GLP","-61.64762115","16.14416917","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3.01321","3.00037","3.00024","2.99781","2.95057","2.95518","2.98328","2.98695","2.95969","2.90389","2.82497","2.74784",2016.0,"2.74784","Country data","Global Surface Water Explorer extraction for UN Environment"
"316","Guam","GUM","144.7029305","13.35485404","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.56525","1.56779","1.56838","1.56263","1.55363","1.55893","1.53926","1.5419","1.5529","1.55912","1.51815","1.52325",2016.0,"1.52325","Country data","Global Surface Water Explorer extraction for UN Environment"
"320","Guatemala","GTM","-91.2312746","15.00273719","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1161.49618","1160.1914","1158.29843","1158.58702","1163.24928","1159.2908","1159.28751","1157.50967","1157.9141","1150.90817","1154.94034","1153.56432",2016.0,"1153.56432","Country data","Global Surface Water Explorer extraction for UN Environment"
"324","Guinea","GIN","-11.28173419","11.00210343","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","139.76145","147.19739","146.48609","154.37635","163.21339","164.45277","159.40487","160.25009","163.01743","166.49259","168.04107","169.01676",2016.0,"169.01676","Country data","Global Surface Water Explorer extraction for UN Environment"
"328","Guyana","GUY","-58.97322037","4.788012784","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1390.53421","1389.44131","1397.054","1402.19323","1408.17766","1414.28637","1413.38542","1411.96568","1414.74306","1418.99499","1420.89485","1421.27697",2016.0,"1421.27697","Country data","Global Surface Water Explorer extraction for UN Environment"
"332","Haiti","HTI","-72.33640958","18.40426539","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","181.7728","182.67896","183.42206","187.64845","191.98765","195.85666","200.13807","205.21068","206.90901","209.0995","212.56876","212.19008",2016.0,"212.19008","Country data","Global Surface Water Explorer extraction for UN Environment"
