"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"348","Hungary","HUN","19.41221519","47.1651448","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.23995","1.2423","1.24699","1.25116","1.25916","1.26006","1.26535","1.26448","1.26413","1.25691","1.26327","1.26467",2016.0,"1.26467","Country data","Global Surface Water Explorer extraction for UN Environment"
"352","Iceland","ISL","-19.02116966","64.79134763","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.5718","2.53682","2.54298","2.50251","2.51761","2.54087","2.54639","2.52993","2.57481","2.59173","2.60773","2.62793",2016.0,"2.62793","Country data","Global Surface Water Explorer extraction for UN Environment"
"356","India","IND","79.3608464","22.34642074","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.49106","0.4964","0.50545","0.52137","0.53537","0.54312","0.54432","0.54658","0.54382","0.54371","0.55456","0.56043",2016.0,"0.56043","Country data","Global Surface Water Explorer extraction for UN Environment"
"360","Indonesia","IDN","113.9174","-0.994582204","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.67692","1.67991","1.67552","1.68674","1.68701","1.69319","1.69501","1.69926","1.69624","1.69771","1.69454","1.68254",2016.0,"1.68254","Country data","Global Surface Water Explorer extraction for UN Environment"
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.63119","3.63032","3.64022","3.64083","3.6381","3.61321","3.59001","3.56739","3.54019","3.53564","3.53169","3.51864",2016.0,"3.51864","Country data","Global Surface Water Explorer extraction for UN Environment"
"368","Iraq","IRQ","43.76606267","33.05013795","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.08442","1.12984","1.17437","1.2151","1.18842","1.11333","1.04945","0.99561","0.93668","0.94822","0.98356","0.96953",2016.0,"0.96953","Country data","Global Surface Water Explorer extraction for UN Environment"
"372","Ireland","IRL","-7.121425272","53.25274054","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.01424","1.87827","1.8036","1.696","1.58705","1.73343","1.76703","1.70612","1.78646","1.8946","1.92597","2.04355",2016.0,"2.04355","Country data","Global Surface Water Explorer extraction for UN Environment"
"376","Israel","ISR","34.62277992","31.06164552","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.1338","2.13019","2.13875","2.14248","2.13655","2.12572","2.12717","2.11815","2.11119","2.11267","2.11685","2.11395",2016.0,"2.11395","Country data","Global Surface Water Explorer extraction for UN Environment"
"380","Italy","ITA","12.57022427","42.79917282","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.19762","1.20574","1.2109","1.21531","1.21828","1.22284","1.22498","1.22732","1.22565","1.2312","1.23355","1.23285",2016.0,"1.23285","Country data","Global Surface Water Explorer extraction for UN Environment"
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.57239","0.57019","0.57111","0.56751","0.56442","0.57041","0.57331","0.57172","0.57051","0.5692","0.57109","0.5615",2016.0,"0.5615","Country data","Global Surface Water Explorer extraction for UN Environment"
"388","Jamaica","JAM","-77.31068409","18.15616857","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.19298","0.1946","0.19424","0.19104","0.19168","0.1913","0.18933","0.18739","0.18864","0.18219","0.18308","0.18312",2016.0,"0.18312","Country data","Global Surface Water Explorer extraction for UN Environment"
"392","Japan","JPN","139.2716103","36.6554539","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.16667","2.16528","2.17152","2.17552","2.16739","2.16815","2.16802","2.16516","2.16332","2.16693","2.16555","2.16019",2016.0,"2.16019","Country data","Global Surface Water Explorer extraction for UN Environment"
"398","Kazakhstan","KAZ","66.65359159","48.01963494","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.06925","6.05967","6.04859","6.04705","6.00745","5.95005","5.88882","5.82537","5.74082","5.71784","5.69358","5.71016",2016.0,"5.71016","Country data","Global Surface Water Explorer extraction for UN Environment"
"400","Jordan","JOR","37.13024774","30.65365973","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.50951","0.50602","0.50634","0.50871","0.51007","0.51091","0.51295","0.51195","0.50924","0.50476","0.50438","0.50318",2016.0,"0.50318","Country data","Global Surface Water Explorer extraction for UN Environment"
"404","Kenya","KEN","37.86096816","0.534797278","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.01864","2.01538","2.01221","2.00617","2.00917","2.00547","2.00608","2.00783","2.01187","2.01423","2.02677","2.03542",2016.0,"2.03542","Country data","Global Surface Water Explorer extraction for UN Environment"
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.27859","1.31323","1.35391","1.38051","1.38779","1.39429","1.40611","1.41357","1.42192","1.43224","1.41826","1.38824",2016.0,"1.38824","Country data","Global Surface Water Explorer extraction for UN Environment"
"410","Republic of Korea","KOR","127.8610254","36.45201023","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.87165","1.86314","1.88056","1.88452","1.86808","1.85008","1.85811","1.86327","1.8612","1.86051","1.87191","1.86609",2016.0,"1.86609","Country data","Global Surface Water Explorer extraction for UN Environment"
"414","Kuwait","KWT","47.49305029","29.53949468","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.41794","0.41643","0.42124","0.41325","0.41566","0.41583","0.41302","0.41396","0.42387","0.44182","0.45735","0.47407",2016.0,"0.47407","Country data","Global Surface Water Explorer extraction for UN Environment"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.78663","3.79238","3.79666","3.79589","3.79038","3.78576","3.78572","3.78652","3.78915","3.79331","3.78706","3.77781",2016.0,"3.77781","Country data","Global Surface Water Explorer extraction for UN Environment"
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.57225","0.56802","0.56576","0.56471","0.56828","0.5927","0.60995","0.64131","0.67178","0.69556","0.70712","0.71766",2016.0,"0.71766","Country data","Global Surface Water Explorer extraction for UN Environment"
"422","Lebanon","LBN","35.89391711","33.92152458","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.17789","0.17746","0.17913","0.17868","0.17605","0.17595","0.17587","0.1761","0.176","0.17648","0.1718","0.17135",2016.0,"0.17135","Country data","Global Surface Water Explorer extraction for UN Environment"
"426","Lesotho","LSO","28.25362195","-29.58041814","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.14696","0.14556","0.15175","0.15686","0.16304","0.16951","0.17666","0.17597","0.17424","0.17149","0.16715","0.16271",2016.0,"0.16271","Country data","Global Surface Water Explorer extraction for UN Environment"
"428","Latvia","LVA","26.42461876","56.64196636","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.54683","1.5469","1.55366","1.55423","1.55249","1.54746","1.54289","1.53574","1.54132","1.54094","1.54339","1.55042",2016.0,"1.55042","Country data","Global Surface Water Explorer extraction for UN Environment"
"430","Liberia","LBR","-9.311879038","6.448381009","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.19645","0.19395","0.19359","0.19233","0.19307","0.19921","0.20181","0.20167","0.20349","0.20468","0.20499","0.20402",2016.0,"0.20402","Country data","Global Surface Water Explorer extraction for UN Environment"
"434","Libya","LBY","18.0295985","27.04042819","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.00336","0.00343","0.00349","0.00355","0.00361","0.00367","0.00367","0.00365","0.00363","0.00353","0.00344","0.00339",2016.0,"0.00339","Country data","Global Surface Water Explorer extraction for UN Environment"
"438","Liechtenstein","LIE","9.552985019","47.14167005","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.34093","0.3316","0.3247","0.3102","0.31613","0.31199","0.31917","0.31764","0.34096","0.34331","0.3462","0.33979",2016.0,"0.33979","Country data","Global Surface Water Explorer extraction for UN Environment"
"440","Lithuania","LTU","23.90517807","55.33680309","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.46249","1.46146","1.47224","1.47208","1.46592","1.46227","1.45725","1.447","1.44605","1.45029","1.45406","1.4627",2016.0,"1.4627","Country data","Global Surface Water Explorer extraction for UN Environment"
"442","Luxembourg","LUX","6.092656563","49.77679538","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.20456","0.20393","0.21168","0.21158","0.20975","0.20488","0.20519","0.2014","0.20107","0.20294","0.20638","0.20501",2016.0,"0.20501","Country data","Global Surface Water Explorer extraction for UN Environment"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.45626","0.45765","0.45963","0.46285","0.45983","0.45965","0.45674","0.44974","0.44189","0.43729","0.43309","0.43696",2016.0,"0.43696","Country data","Global Surface Water Explorer extraction for UN Environment"
"454","Malawi","MWI","33.4884625","-13.40819859","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","25.4582","25.46424","25.46151","25.46139","25.45715","25.45599","25.47305","25.45492","25.3151","25.27714","25.19667","25.19853",2016.0,"25.19853","Country data","Global Surface Water Explorer extraction for UN Environment"
"458","Malaysia","MYS","116.8346314","5.452415309","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.07879","1.07272","1.07106","1.08343","1.08827","1.09455","1.10084","1.12097","1.13713","1.15258","1.17243","1.18619",2016.0,"1.18619","Country data","Global Surface Water Explorer extraction for UN Environment"
"462","Maldives","MDV","73.09672546","-0.614385021","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.6662","5.60849","5.58099","5.5003","5.36306","5.33189","5.20062","5.19312","5.23338","5.30522","5.35205","5.49923",2016.0,"5.49923","Country data","Global Surface Water Explorer extraction for UN Environment"
"466","Mali","MLI","-3.522016039","17.35311254","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.12567","0.12544","0.12539","0.125","0.12487","0.12395","0.12326","0.1237","0.12466","0.1242","0.12425","0.12238",2016.0,"0.12238","Country data","Global Surface Water Explorer extraction for UN Environment"
"470","Malta","MLT","14.44617519","35.89194275","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.72119","0.68917","0.6655","0.60978","0.53358","0.46426","0.54727","0.56681","0.6083","0.71456","0.83072","0.87242",2016.0,"0.87242","Country data","Global Surface Water Explorer extraction for UN Environment"
"474","Martinique","MTQ","-60.91544135","14.56086108","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.13386","0.13275","0.13123","0.13078","0.13108","0.12996","0.12768","0.12747","0.12724","0.12399","0.12441","0.12661",2016.0,"0.12661","Country data","Global Surface Water Explorer extraction for UN Environment"
"478","Mauritania","MRT","-10.33187259","20.26089546","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.01615","0.01607","0.01586","0.01571","0.01559","0.01543","0.01523","0.01505","0.01494","0.01494","0.01484","0.01482",2016.0,"0.01482","Country data","Global Surface Water Explorer extraction for UN Environment"
"480","Mauritius","MUS","57.568022","-20.28581998","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.80439","0.83078","0.8593","0.87544","0.88221","0.88879","0.86839","0.85786","0.85193","0.85515","0.81778","0.79231",2016.0,"0.79231","Country data","Global Surface Water Explorer extraction for UN Environment"
"484","Mexico","MEX","-102.5148166","23.93378032","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.46973","0.48111","0.49522","0.51196","0.5273","0.53382","0.53938","0.54414","0.53916","0.52741","0.53001","0.5321",2016.0,"0.5321","Country data","Global Surface Water Explorer extraction for UN Environment"
"492","Monaco","MCO","7.424214814","43.73532918","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005",2016.0,"0.0005","Country data","Global Surface Water Explorer extraction for UN Environment"
"496","Mongolia","MNG","103.0728057","46.83892054","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.9228","0.91757","0.91409","0.91018","0.90475","0.90064","0.89753","0.89555","0.89664","0.89862","0.90155","0.90223",2016.0,"0.90223","Country data","Global Surface Water Explorer extraction for UN Environment"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.88207","0.89402","0.90346","0.90152","0.90529","0.90328","0.90273","0.89888","0.88874","0.88861","0.89648","0.88296",2016.0,"0.88296","Country data","Global Surface Water Explorer extraction for UN Environment"
"499","Montenegro","MNE","19.25214024","42.78717043","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.96525","1.97421","1.97017","1.96667","1.96513","1.96063","1.95697","1.95389","1.9505","1.95235","1.95433","1.95181",2016.0,"1.95181","Country data","Global Surface Water Explorer extraction for UN Environment"
"500","Montserrat","MSR","-62.19261223","16.73558313","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.78184","0.76415","0.74295","0.74866","0.74919","0.74213","0.76573","0.78302","0.77444","0.70765","0.63464","0.56572",2016.0,"0.56572","Country data","Global Surface Water Explorer extraction for UN Environment"
"504","Morocco","MAR","-6.281942841","31.8440131","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.10905","0.11297","0.1165","0.11798","0.11712","0.12205","0.12949","0.13443","0.13868","0.14552","0.1415","0.14135",2016.0,"0.14135","Country data","Global Surface Water Explorer extraction for UN Environment"
"508","Mozambique","MOZ","38.18479941","-14.27963886","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.47641","1.46795","1.46914","1.47229","1.47607","1.47237","1.47415","1.47444","1.47163","1.47294","1.47539","1.47764",2016.0,"1.47764","Country data","Global Surface Water Explorer extraction for UN Environment"
"512","Oman","OMN","57.87743482","21.98805614","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.07798","0.07957","0.07991","0.08247","0.08172","0.08203","0.08078","0.08032","0.07824","0.07786","0.07611","0.07614",2016.0,"0.07614","Country data","Global Surface Water Explorer extraction for UN Environment"
"516","Namibia","NAM","17.21907885","-22.13817068","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.02597","0.02588","0.02641","0.02661","0.02748","0.02832","0.03028","0.0323","0.03462","0.03526","0.03609","0.03506",2016.0,"0.03506","Country data","Global Surface Water Explorer extraction for UN Environment"
"520","Nauru","NRU","166.92313","-0.528742623","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPR","Water body extent (permanent) (% of total land area)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005","0.00005",2016.0,"0.00005","Country data","Global Surface Water Explorer extraction for UN Environment"
