series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	KMSQ	Square kilometers																	
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	262	42.18274707	11.56004161	DJI	Djibouti	1	KMSQ	Square kilometers	159.29275	158.74627	157.23903	155.8942	154.73378	152.41376	150.4393	151.81811	152.52904	151.6707	152.19322	151.30614	151.903442	2016	151.30614	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	266	11.78727747	-0.60687619	GAB	Gabon	1	KMSQ	Square kilometers	2140.7979	2139.42552	2146.80378	2156.01207	2153.00761	2167.0374	2171.92498	2171.94068	2167.34176	2143.00059	2133.01096	2133.64978	2149.788754	2016	2133.64978	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	268	43.3713615	42.04813028	GEO	Georgia	1	KMSQ	Square kilometers	304.77805	309.55417	310.86801	310.58887	308.5923	308.78566	305.98512	308.42899	306.85618	309.54877	308.70759	308.25015	308.358336	2016	308.25015	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	270	-15.39944785	13.45295927	GMB	Gambia	1	KMSQ	Square kilometers	735.67405	742.15664	741.4738	743.5936	742.32889	742.20964	740.79249	740.34691	741.37877	743.43959	745.48794	742.3544	742.601522	2016	742.3544	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	275	35.25694122	31.94347933	PSE	State of Palestine	1	KMSQ	Square kilometers																	
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	276	10.3806066	51.08862743	DEU	Germany	1	KMSQ	Square kilometers	3675.89055	3701.72851	3732.32654	3752.25519	3750.00423	3752.63416	3761.49894	3773.20271	3781.68288	3814.64418	3830.58636	3838.09305	3807.641836	2016	3838.09305	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	288	-1.205623522	7.964825185	GHA	Ghana	1	KMSQ	Square kilometers	5599.32513	5563.80229	5491.04191	5478.4164	5605.34078	5681.65807	5755.28442	5918.03917	6098.78635	6192.99368	6170.67059	6064.94965	6089.087888	2016	6064.94965	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	KMSQ	Square kilometers	0.25525	0.25565	0.2569	0.25537	0.25574	0.25419	0.25295	0.25219	0.25175	0.24622	0.24585	0.24482	0.248166	2016	0.24482	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	296	-157.5643005	1.768837732	KIR	Kiribati	1	KMSQ	Square kilometers	141.7698	143.12135	142.99446	142.28942	141.0573	140.38057	139.75164	139.44687	139.38397	139.85804	139.85182	140.45983	139.800106	2016	140.45983	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	300	22.58307827	39.47301873	GRC	Greece	1	KMSQ	Square kilometers	2819.0659	2820.19397	2835.82941	2840.81504	2830.3094	2827.48809	2831.90464	2838.21749	2851.50084	2876.17196	2888.47865	2903.25031	2871.52385	2016	2903.25031	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	304	-41.39371316	74.75625681	GRL	Greenland	1	KMSQ	Square kilometers	37687.60498	37626.77553	37625.94497	37603.20222	37653.38902	37694.95612	37724.93848	37721.75012	37750.52069	37688.32371	37630.64841	37637.3462	37685.717826	2016	37637.3462	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	308	-61.68248568	12.11238395	GRD	Grenada	1	KMSQ	Square kilometers	1.26937	1.25387	1.31514	1.33733	1.367	1.38578	1.42064	1.42325	1.4422	1.39139	1.38228	1.32637	1.393098	2016	1.32637	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	KMSQ	Square kilometers	3.01321	3.00037	3.00024	2.99781	2.95057	2.95518	2.98328	2.98695	2.95969	2.90389	2.82497	2.74784	2.884668	2016	2.74784	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	316	144.7029305	13.35485404	GUM	Guam	1	KMSQ	Square kilometers	1.56525	1.56779	1.56838	1.56263	1.55363	1.55893	1.53926	1.5419	1.5529	1.55912	1.51815	1.52325	1.539064	2016	1.52325	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	320	-91.2312746	15.00273719	GTM	Guatemala	1	KMSQ	Square kilometers	1161.49618	1160.1914	1158.29843	1158.58702	1163.24928	1159.2908	1159.28751	1157.50967	1157.9141	1150.90817	1154.94034	1153.56432	1154.96732	2016	1153.56432	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	324	-11.28173419	11.00210343	GIN	Guinea	1	KMSQ	Square kilometers	139.76145	147.19739	146.48609	154.37635	163.21339	164.45277	159.40487	160.25009	163.01743	166.49259	168.04107	169.01676	165.363588	2016	169.01676	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	328	-58.97322037	4.788012784	GUY	Guyana	1	KMSQ	Square kilometers	1390.53421	1389.44131	1397.054	1402.19323	1408.17766	1414.28637	1413.38542	1411.96568	1414.74306	1418.99499	1420.89485	1421.27697	1417.57511	2016	1421.27697	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	332	-72.33640958	18.40426539	HTI	Haiti	1	KMSQ	Square kilometers	181.7728	182.67896	183.42206	187.64845	191.98765	195.85666	200.13807	205.21068	206.90901	209.0995	212.56876	212.19008	209.195606	2016	212.19008	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	KMSQ	Square kilometers																	
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	336	12.45315803	41.90343751	VAT	Holy See	1	KMSQ	Square kilometers	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	340	-86.59974381	14.82243161	HND	Honduras	1	KMSQ	Square kilometers	835.76672	837.78723	842.58788	843.5888	848.20928	849.12379	845.09243	840.05103	837.97671	831.22248	832.62299	836.28805	835.632252	2016	836.28805	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	KMSQ	Square kilometers	118.60443	117.93605	117.55633	117.40448	117.10903	117.1202	117.47939	117.66681	117.7099	117.75268	117.4225	116.21681	117.35374	2016	116.21681	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	348	19.41221519	47.1651448	HUN	Hungary	1	KMSQ	Square kilometers	1111.42635	1113.4649	1117.59879	1121.31499	1128.67962	1129.36265	1134.10267	1133.32837	1133.01304	1137.89804	1143.63974	1144.91002	1138.557842	2016	1144.91002	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	352	-19.02116966	64.79134763	ISL	Iceland	1	KMSQ	Square kilometers	2677.414	2672.98054	2672.4406	2668.98522	2670.20322	2673.12314	2676.19376	2677.72236	2680.69182	2682.26757	2679.76742	2677.90916	2679.671666	2016	2677.90916	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	356	79.3608464	22.34642074	IND	India	1	KMSQ	Square kilometers	14637.11804	14797.10315	15081.24311	15545.9397	15958.97193	16189.89043	16222.45553	16273.95836	16188.64544	16195.1063	16514.29138	16686.13091	16371.626478	2016	16686.13091	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	360	113.9174	-0.994582204	IDN	Indonesia	1	KMSQ	Square kilometers	30743.52028	30760.67814	30707.19934	30991.55429	31085.05361	31216.31527	31321.41308	31519.91299	31482.47064	31371.77016	31263.02803	30901.51395	31307.739154	2016	30901.51395	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	KMSQ	Square kilometers	60309.02656	60428.63491	60505.43613	60504.44791	60276.231	59894.97313	59525.79174	59181.74359	58710.73659	58439.80639	58139.6144	57712.01617	58436.783428	2016	57712.01617	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	368	43.76606267	33.05013795	IRQ	Iraq	1	KMSQ	Square kilometers	4742.96413	4941.6254	5136.41078	5314.52426	5197.84705	4869.42982	4590.03763	4354.58735	4096.84794	4118.35297	4271.84383	4210.86129	4210.498676	2016	4210.86129	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	372	-7.121425272	53.25274054	IRL	Ireland	1	KMSQ	Square kilometers	1536.71486	1534.64943	1532.98895	1525.95286	1522.84077	1527.41651	1527.61255	1526.44116	1531.08863	1527.73636	1525.14034	1528.31746	1527.74479	2016	1528.31746	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	376	34.62277992	31.06164552	ISR	Israel	1	KMSQ	Square kilometers	461.75903	460.97662	462.82584	463.63303	462.35013	460.00671	460.32165	458.37072	456.86454	457.18338	458.08866	457.45955	457.59337	2016	457.45955	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	380	12.57022427	42.79917282	ITA	Italy	1	KMSQ	Square kilometers	3526.00589	3551.16084	3567.7765	3582.36775	3595.72278	3607.61053	3612.89761	3617.45775	3611.40008	3622.97603	3629.73321	3627.02389	3621.718192	2016	3627.02389	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	KMSQ	Square kilometers	1845.56286	1847.40159	1852.53713	1844.11986	1837.75931	1843.98024	1845.06928	1839.43534	1841.60328	1834.41142	1830.69325	1812.46318	1831.721294	2016	1812.46318	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	388	-77.31068409	18.15616857	JAM	Jamaica	1	KMSQ	Square kilometers	20.92	21.11477	21.0752	20.88868	20.95754	20.91943	20.69181	20.48026	20.44055	19.74084	19.83354	19.83252	20.065542	2016	19.83252	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	392	139.2716103	36.6554539	JPN	Japan	1	KMSQ	Square kilometers	7917.50884	7913.86018	7937.2355	7951.97343	7920.46488	7926.44493	7929.71384	7928.23761	7936.00536	7948.73591	7937.96862	7910.77342	7932.344184	2016	7910.77342	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	KMSQ	Square kilometers	171753.4771	171729.3345	171206.6729	170775.5899	169041.833	167207.0377	165239.3924	163599.7263	161508.5988	160582.528	159553.0218	158805.7688	160809.92874	2016	158805.7688	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	400	37.13024774	30.65365973	JOR	Jordan	1	KMSQ	Square kilometers	449.5957	446.51154	446.79296	448.88656	450.08399	450.82515	452.6245	451.74331	449.35773	448.12245	447.7887	446.72378	448.747194	2016	446.72378	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	404	37.86096816	0.534797278	KEN	Kenya	1	KMSQ	Square kilometers	11489.32679	11470.77276	11453.0998	11418.76753	11435.98508	11414.67828	11418.12451	11427.68107	11450.64561	11463.89548	11535.24961	11584.41112	11492.376578	2016	11584.41112	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	KMSQ	Square kilometers	1540.00483	1581.8144	1630.82703	1662.84038	1671.52557	1679.78258	1694.37273	1703.91098	1714.29591	1726.64638	1709.34806	1672.69025	1705.378316	2016	1672.69025	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	KMSQ	Square kilometers	1809.69318	1807.22317	1825.0183	1829.20087	1811.97203	1795.50281	1805.08304	1811.8589	1813.81041	1814.23674	1827.44912	1820.02355	1817.475744	2016	1820.02355	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	414	47.49305029	29.53949468	KWT	Kuwait	1	KMSQ	Square kilometers	74.47643	74.20853	75.06448	73.64163	74.07147	74.10095	73.6	73.76695	75.53335	78.73315	81.49901	84.47856	78.802204	2016	84.47856	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	KMSQ	Square kilometers	7293.84732	7303.94842	7309.46712	7306.19119	7280.68987	7269.66223	7267.61422	7268.16022	7274.19736	7281.65739	7268.7612	7249.77193	7268.50962	2016	7249.77193	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	KMSQ	Square kilometers	1320.91986	1311.11493	1305.77407	1303.36064	1311.60249	1367.95071	1407.7666	1480.15255	1550.52286	1605.40531	1632.08068	1656.39978	1584.912236	2016	1656.39978	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	422	35.89391711	33.92152458	LBN	Lebanon	1	KMSQ	Square kilometers	18.19901	18.1551	18.32537	18.27876	18.00967	17.99939	17.99323	18.01664	18.00717	18.05587	17.57685	17.52955	17.837216	2016	17.52955	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	426	28.25362195	-29.58041814	LSO	Lesotho	1	KMSQ	Square kilometers	44.62265	44.19818	46.07717	47.62608	49.49951	51.46392	53.63331	53.42459	52.8991	52.0649	50.74669	49.39798	51.706652	2016	49.39798	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	428	26.42461876	56.64196636	LVA	Latvia	1	KMSQ	Square kilometers	962.14926	962.18788	966.37723	966.74142	965.99396	962.86598	960.01698	955.56854	959.29933	958.4633	960.90191	964.64858	959.776332	2016	964.64858	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	430	-9.311879038	6.448381009	LBR	Liberia	1	KMSQ	Square kilometers	194.21015	191.92197	191.90631	191.5421	192.90642	196.05594	198.01666	197.86892	199.054	199.63872	199.47013	197.98591	198.803536	2016	197.98591	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	434	18.0295985	27.04042819	LBY	Libya	1	KMSQ	Square kilometers	59.18097	60.39692	61.48481	62.45938	63.53696	64.5751	64.54696	64.30418	63.95841	62.1152	60.49687	59.64273	62.103478	2016	59.64273	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	KMSQ	Square kilometers	0.60697	0.59222	0.58425	0.58191	0.58926	0.58596	0.5909	0.59569	0.59814	0.58386	0.57821	0.56532	0.584244	2016	0.56532	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	440	23.90517807	55.33680309	LTU	Lithuania	1	KMSQ	Square kilometers	916.98648	916.28026	922.82927	922.73489	919.17083	916.88518	913.73489	907.31657	906.68416	909.03347	911.38768	916.78033	910.240442	2016	916.78033	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	442	6.092656563	49.77679538	LUX	Luxembourg	1	KMSQ	Square kilometers	5.30734	5.28978	5.49065	5.48446	5.4375	5.31137	5.31948	5.22129	5.2098	5.25779	5.34712	5.31172	5.269544	2016	5.31172	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	KMSQ	Square kilometers																	
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	450	46.6982339	-19.38514785	MDG	Madagascar	1	KMSQ	Square kilometers	2655.2027	2662.97797	2674.56558	2693.7776	2675.53285	2674.10307	2657.77	2617.16896	2570.89042	2544.05607	2519.57782	2542.55392	2558.849438	2016	2542.55392	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	454	33.4884625	-13.40819859	MWI	Malawi	1	KMSQ	Square kilometers	24002.07951	24007.75452	24005.18301	24005.06713	24001.0037	23999.9099	24016.01105	23998.91901	23867.09584	23831.30149	23755.43463	23757.17424	23841.985042	2016	23757.17424	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	458	116.8346314	5.452415309	MYS	Malaysia	1	KMSQ	Square kilometers	3553.21162	3531.28084	3524.23385	3565.36697	3579.06177	3603.07572	3626.66147	3697.75095	3754.10359	3803.57172	3865.17815	3907.32934	3805.58675	2016	3907.32934	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	462	73.09672546	-0.614385021	MDV	Maldives	1	KMSQ	Square kilometers	17.36241	17.36441	17.3183	17.40754	17.1845	16.89949	16.71519	16.74718	16.61587	16.5468	16.64656	16.72126	16.655534	2016	16.72126	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	466	-3.522016039	17.35311254	MLI	Mali	1	KMSQ	Square kilometers	1533.50583	1530.71218	1530.07357	1525.31675	1523.72128	1512.53247	1504.03502	1509.43804	1521.04807	1515.52975	1516.11238	1493.27484	1511.080616	2016	1493.27484	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	470	14.44617519	35.89194275	MLT	Malta	1	KMSQ	Square kilometers	2.31279	2.36782	2.28766	2.13516	1.89186	1.67004	1.78374	1.84616	1.96102	2.30049	2.67192	2.79963	2.315844	2016	2.79963	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	474	-60.91544135	14.56086108	MTQ	Martinique	1	KMSQ	Square kilometers	1.5477	1.53439	1.52608	1.50728	1.5112	1.49836	1.50044	1.48342	1.47155	1.42854	1.43298	1.42847	1.448992	2016	1.42847	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	478	-10.33187259	20.26089546	MRT	Mauritania	1	KMSQ	Square kilometers	166.48792	165.68477	163.48933	161.92754	160.71647	159.04509	157.00625	155.09441	154.03812	153.97827	152.91511	152.74718	153.754618	2016	152.74718	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	480	57.568022	-20.28581998	MUS	Mauritius	1	KMSQ	Square kilometers	17.12133	17.55354	18.06602	18.43334	18.33239	18.47775	18.51377	18.30351	18.13858	18.16124	17.30828	16.27902	17.638126	2016	16.27902	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	484	-102.5148166	23.93378032	MEX	Mexico	1	KMSQ	Square kilometers	9145.88847	9374.347	9655.06531	9987.35691	10279.44657	10399.53612	10500.8819	10587.66099	10484.38555	10255.84573	10305.76825	10345.59003	10395.85011	2016	10345.59003	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	492	7.424214814	43.73532918	MCO	Monaco	1	KMSQ	Square kilometers	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	496	103.0728057	46.83892054	MNG	Mongolia	1	KMSQ	Square kilometers	14340.0864	14258.74427	14205.10436	14144.27459	14057.81638	13995.62529	13947.2459	13916.79343	13936.89859	13967.52885	14011.20512	14021.39457	13970.764112	2016	14021.39457	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	KMSQ	Square kilometers	290.04199	293.97345	297.06944	296.33563	297.66915	297.09327	296.91333	295.64485	292.31086	292.26369	294.49534	290.05086	292.95312	2016	290.05086	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	499	19.25214024	42.78717043	MNE	Montenegro	1	KMSQ	Square kilometers	264.4259	265.63436	265.01548	264.54045	264.33691	263.73039	263.23041	262.80438	262.34874	262.59411	262.85767	262.51912	262.624804	2016	262.51912	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	500	-62.19261223	16.73558313	MSR	Montserrat	1	KMSQ	Square kilometers	0.79924	0.78086	0.75923	0.76447	0.76423	0.75702	0.7811	0.79873	0.78997	0.7218	0.64734	0.57704	0.706976	2016	0.57704	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	504	-6.281942841	31.8440131	MAR	Morocco	1	KMSQ	Square kilometers	487.16562	504.92077	520.77252	527.38337	523.84762	545.48962	578.45812	600.31515	619.2772	649.50073	631.56289	630.89126	626.309446	2016	630.89126	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	KMSQ	Square kilometers	11610.4296	11543.88514	11553.26676	11578.06199	11607.60145	11578.48634	11592.5009	11594.89208	11573.19007	11583.49376	11602.77761	11620.36923	11594.94455	2016	11620.36923	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	512	57.87743482	21.98805614	OMN	Oman	1	KMSQ	Square kilometers	241.40747	246.36907	247.44244	255.38092	253.14256	254.07914	250.47844	249.26212	242.89232	241.62209	236.18543	235.9561	241.183612	2016	235.9561	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	516	17.21907885	-22.13817068	NAM	Namibia	1	KMSQ	Square kilometers	214.38228	213.51149	217.91848	219.61689	226.83616	233.98883	250.46394	267.5996	286.98829	292.08798	298.59496	289.7993	287.014026	2016	289.7993	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	520	166.92313	-0.528742623	NRU	Nauru	1	KMSQ	Square kilometers	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	524	83.94678863	28.25866332	NPL	Nepal	1	KMSQ	Square kilometers	212.89677	210.99328	209.29069	207.80315	205.17993	204.37337	202.24498	201.89915	199.28947	200.35489	202.85155	203.40371	201.559754	2016	203.40371	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	528	5.331480568	51.86728884	NLD	Netherlands	1	KMSQ	Square kilometers	1006.37843	1002.35878	1008.28867	1009.74507	1019.35664	1017.20451	1024.72369	1028.33371	1031.76716	1034.18171	1039.8326	1042.48552	1035.32014	2016	1042.48552	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	KMSQ	Square kilometers	41.64222	41.35636	41.8613	42.02476	41.87386	41.33896	41.83381	41.50125	41.84222	41.87335	42.2123	42.17346	41.920516	2016	42.17346	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	531	-68.95033464	12.15058042	CUW	Curaçao	1	KMSQ	Square kilometers																	
