"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"340","Honduras","HND","-86.59974381","14.82243161","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","834.4302","835.1088","839.75681","834.07649","838.68271","839.65971","836.6381","831.61125","835.44738","829.11441","831.16599","835.18908",2016.0,"835.18908","Country data","Global Surface Water Explorer extraction for UN Environment"
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","118.60427","117.93506","117.55521","117.40186","117.10642","117.11726","117.46003","117.63638","117.40172","117.44449","117.11462","115.92513",2016.0,"115.92513","Country data","Global Surface Water Explorer extraction for UN Environment"
"348","Hungary","HUN","19.41221519","47.1651448","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1111.2449","1113.34808","1117.54862","1121.29307","1128.45904","1129.13636","1133.8765","1133.10113","1132.79084","1137.8802","1143.63428","1144.90613",2016.0,"1144.90613","Country data","Global Surface Water Explorer extraction for UN Environment"
"352","Iceland","ISL","-19.02116966","64.79134763","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2578.23219","2543.15772","2549.34084","2508.76518","2523.90207","2547.22322","2552.7534","2536.25899","2581.24502","2598.21417","2614.25265","2634.49575",2016.0,"2634.49575","Country data","Global Surface Water Explorer extraction for UN Environment"
"356","India","IND","79.3608464","22.34642074","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","14600.23884","14758.97811","15027.91956","15501.45465","15917.60982","16147.93985","16183.57167","16250.80411","16168.77921","16165.41195","16488.10038","16662.55928",2016.0,"16662.55928","Country data","Global Surface Water Explorer extraction for UN Environment"
"360","Indonesia","IDN","113.9174","-0.994582204","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","30378.54136","30432.74999","30353.1617","30556.4098","30561.28023","30673.33194","30706.23613","30783.22851","30728.54843","30755.14061","30697.83607","30480.41529",2016.0,"30480.41529","Country data","Global Surface Water Explorer extraction for UN Environment"
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","59143.38772","59129.16532","59290.51474","59300.35652","59255.89669","58850.5962","58472.65371","58104.15096","57661.21752","57587.04718","57522.7064","57310.20871",2016.0,"57310.20871","Country data","Global Surface Water Explorer extraction for UN Environment"
"368","Iraq","IRQ","43.76606267","33.05013795","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","4742.91338","4941.55988","5136.35771","5314.47423","5197.78419","4869.3699","4589.96703","4354.51844","4096.77782","4118.32392","4271.81539","4210.85858",2016.0,"4210.85858","Country data","Global Surface Water Explorer extraction for UN Environment"
"372","Ireland","IRL","-7.121425272","53.25274054","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1387.6101","1293.94019","1242.50062","1168.37595","1093.32096","1194.15672","1217.30605","1175.34714","1230.69549","1305.18963","1326.80027","1407.80012",2016.0,"1407.80012","Country data","Global Surface Water Explorer extraction for UN Environment"
"376","Israel","ISR","34.62277992","31.06164552","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","461.7545","460.97209","462.82493","463.63287","462.34983","460.0064","460.31908","458.36831","456.86212","457.18111","458.0864","457.45955",2016.0,"457.45955","Country data","Global Surface Water Explorer extraction for UN Environment"
"380","Italy","ITA","12.57022427","42.79917282","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3522.3229","3546.19874","3561.38512","3574.72327","3583.44237","3596.86932","3603.15036","3610.04556","3605.13798","3621.44461","3628.3689","3626.29861",2016.0,"3626.29861","Country data","Global Surface Water Explorer extraction for UN Environment"
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1820.20433","1813.20648","1816.13621","1804.68076","1794.85613","1813.89205","1823.12186","1818.08341","1814.23373","1810.05325","1816.06393","1785.5831",2016.0,"1785.5831","Country data","Global Surface Water Explorer extraction for UN Environment"
"388","Jamaica","JAM","-77.31068409","18.15616857","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","20.89989","21.07508","21.03588","20.68914","20.75941","20.71816","20.50443","20.29419","20.42948","19.73081","19.8271","19.83177",2016.0,"19.83177","Country data","Global Surface Water Explorer extraction for UN Environment"
"392","Japan","JPN","139.2716103","36.6554539","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","7897.50578","7892.42868","7915.17747","7929.77664","7900.13742","7902.89523","7902.42625","7892.02319","7885.28815","7898.47249","7894.50229","7875.09614",2016.0,"7875.09614","Country data","Global Surface Water Explorer extraction for UN Environment"
"398","Kazakhstan","KAZ","66.65359159","48.01963494","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","163851.5735","163592.8085","163293.6692","163252.1375","162183.2303","160633.5847","158980.3715","157267.5975","154984.9413","154364.5726","153709.5887","154157.1655",2016.0,"154157.1655","Country data","Global Surface Water Explorer extraction for UN Environment"
"400","Jordan","JOR","37.13024774","30.65365973","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","449.5957","446.51154","446.79296","448.88656","450.08399","450.82515","452.6245","451.74331","449.35773","448.12245","447.7887","446.72378",2016.0,"446.72378","Country data","Global Surface Water Explorer extraction for UN Environment"
"404","Kenya","KEN","37.86096816","0.534797278","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","11488.88855","11470.34967","11452.2671","11417.89139","11434.97182","11413.94787","11417.4118","11427.38233","11450.37364","11463.81177","11535.16644","11584.36783",2016.0,"11584.36783","Country data","Global Surface Water Explorer extraction for UN Environment"
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1539.55071","1581.26004","1630.24736","1662.26678","1671.03562","1678.86807","1693.0979","1702.07522","1712.13837","1724.55598","1707.73136","1671.57996",2016.0,"1671.57996","Country data","Global Surface Water Explorer extraction for UN Environment"
"410","Republic of Korea","KOR","127.8610254","36.45201023","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1805.39472","1802.39731","1820.19114","1824.21099","1808.677","1791.80494","1800.13395","1805.88323","1805.91972","1806.55157","1820.05819","1814.39734",2016.0,"1814.39734","Country data","Global Surface Water Explorer extraction for UN Environment"
"414","Kuwait","KWT","47.49305029","29.53949468","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","74.47643","74.20853","75.06448","73.64163","74.07147","74.10095","73.6","73.76695","75.53335","78.73315","81.49901","84.47856",2016.0,"84.47856","Country data","Global Surface Water Explorer extraction for UN Environment"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","7262.76507","7273.78718","7281.99547","7280.51461","7269.94084","7261.07845","7261.01987","7262.53924","7267.58688","7275.57545","7263.58861","7245.83687",2016.0,"7245.83687","Country data","Global Surface Water Explorer extraction for UN Environment"
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1320.76097","1310.99254","1305.76545","1303.35442","1311.59045","1367.9412","1407.7574","1480.13969","1550.46984","1605.35963","1632.0355","1656.35394",2016.0,"1656.35394","Country data","Global Surface Water Explorer extraction for UN Environment"
"422","Lebanon","LBN","35.89391711","33.92152458","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","18.19832","18.15441","18.32512","18.27876","18.00967","17.99939","17.99118","18.0146","18.00512","18.05382","17.5748","17.52955",2016.0,"17.52955","Country data","Global Surface Water Explorer extraction for UN Environment"
"426","Lesotho","LSO","28.25362195","-29.58041814","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","44.61576","44.19129","46.07013","47.62263","49.49889","51.46361","53.633","53.42444","52.89863","52.06459","50.74638","49.39767",2016.0,"49.39767","Country data","Global Surface Water Explorer extraction for UN Environment"
"428","Latvia","LVA","26.42461876","56.64196636","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","962.0655","962.1122","966.31688","966.6713","965.58464","962.45791","959.61509","955.16768","958.64042","958.15366","960.60746","964.36353",2016.0,"964.36353","Country data","Global Surface Water Explorer extraction for UN Environment"
"430","Liberia","LBR","-9.311879038","6.448381009","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","189.22352","186.81643","186.46897","185.25087","185.96853","191.87477","194.37915","194.24479","195.99702","197.1469","197.44236","196.51248",2016.0,"196.51248","Country data","Global Surface Water Explorer extraction for UN Environment"
"434","Libya","LBY","18.0295985","27.04042819","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","59.161","60.38671","61.4736","62.44895","63.5259","64.54366","64.52074","64.2729","63.9276","62.08501","60.48809","59.63599",2016.0,"59.63599","Country data","Global Surface Water Explorer extraction for UN Environment"
"438","Liechtenstein","LIE","9.552985019","47.14167005","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.54548","0.53055","0.51951","0.49631","0.50581","0.49918","0.51067","0.50822","0.54554","0.5493","0.55393","0.54367",2016.0,"0.54367","Country data","Global Surface Water Explorer extraction for UN Environment"
"440","Lithuania","LTU","23.90517807","55.33680309","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","916.68684","916.04024","922.80134","922.70024","918.83824","916.55184","913.4017","906.98245","906.31016","908.9715","911.33511","916.73002",2016.0,"916.73002","Country data","Global Surface Water Explorer extraction for UN Environment"
"442","Luxembourg","LUX","6.092656563","49.77679538","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","5.29806","5.28166","5.48252","5.47991","5.43248","5.30635","5.31446","5.21627","5.20771","5.25617","5.34527","5.30986",2016.0,"5.30986","Country data","Global Surface Water Explorer extraction for UN Environment"
"446","China, Macao Special Administrative Region","MAC","113.5665388","22.1237259","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"450","Madagascar","MDG","46.6982339","-19.38514785","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2653.32945","2661.40562","2672.93556","2691.68327","2674.12077","2673.02532","2656.10547","2615.42803","2569.74132","2543.00111","2518.60126","2542.19248",2016.0,"2542.19248","Country data","Global Surface Water Explorer extraction for UN Environment"
"454","Malawi","MWI","33.4884625","-13.40819859","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","24001.99396","24007.68451","24005.11335","24004.99589","24000.99658","23999.90505","24015.99391","23998.90169","23867.07837","23831.28402","23755.42044","23757.17232",2016.0,"23757.17232","Country data","Global Surface Water Explorer extraction for UN Environment"
"458","Malaysia","MYS","116.8346314","5.452415309","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3544.36719","3524.41208","3518.96274","3559.59307","3575.5097","3596.14589","3616.8102","3682.95688","3736.05687","3786.80989","3852.02368","3897.23783",2016.0,"3897.23783","Country data","Global Surface Water Explorer extraction for UN Environment"
"462","Maldives","MDV","73.09672546","-0.614385021","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","16.99861","16.82546","16.74297","16.50089","16.08919","15.99567","15.60187","15.57937","15.70013","15.91566","16.05615","16.49769",2016.0,"16.49769","Country data","Global Surface Water Explorer extraction for UN Environment"
"466","Mali","MLI","-3.522016039","17.35311254","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1533.47103","1530.62921","1529.99356","1525.23674","1523.64711","1512.47795","1504.03174","1509.43424","1521.02927","1515.51355","1516.09651","1493.25601",2016.0,"1493.25601","Country data","Global Surface Water Explorer extraction for UN Environment"
"470","Malta","MLT","14.44617519","35.89194275","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2.3078","2.20534","2.12959","1.95129","1.70745","1.48564","1.75126","1.81378","1.94657","2.28658","2.65829","2.79176",2016.0,"2.79176","Country data","Global Surface Water Explorer extraction for UN Environment"
"474","Martinique","MTQ","-60.91544135","14.56086108","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.50995","1.49745","1.48025","1.47515","1.47854","1.466","1.44025","1.4379","1.43531","1.39861","1.4033","1.42816",2016.0,"1.42816","Country data","Global Surface Water Explorer extraction for UN Environment"
"478","Mauritania","MRT","-10.33187259","20.26089546","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","166.46776","165.6787","163.48284","161.92291","160.71146","159.04309","157.00441","155.093","154.03671","153.97827","152.91511","152.74718",2016.0,"152.74718","Country data","Global Surface Water Explorer extraction for UN Environment"
"480","Mauritius","MUS","57.568022","-20.28581998","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","16.32919","16.86486","17.44372","17.77147","17.9089","18.04242","17.62832","17.41454","17.29419","17.35947","16.60103","16.08391",2016.0,"16.08391","Country data","Global Surface Water Explorer extraction for UN Environment"
"484","Mexico","MEX","-102.5148166","23.93378032","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","9131.26509","9352.50002","9626.76196","9952.17452","10250.49221","10377.26013","10485.22853","10577.7199","10481.03116","10252.55345","10303.15339","10343.76945",2016.0,"10343.76945","Country data","Global Surface Water Explorer extraction for UN Environment"
"492","Monaco","MCO","7.424214814","43.73532918","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
"496","Mongolia","MNG","103.0728057","46.83892054","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","14336.19853","14255.0206","14200.95174","14140.17127","14055.8084","13992.03311","13943.64907","13912.93603","13929.89785","13960.59204","14006.06582","14016.63372",2016.0,"14016.63372","Country data","Global Surface Water Explorer extraction for UN Environment"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","290.02455","293.9547","297.05674","296.32807","297.65856","297.08747","296.90934","295.64158","292.30758","292.26357","294.49522","290.05074",2016.0,"290.05074","Country data","Global Surface Water Explorer extraction for UN Environment"
"499","Montenegro","MNE","19.25214024","42.78717043","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","264.3258","265.53059","264.98825","264.51715","264.30966","263.70512","263.2124","262.79765","262.34188","262.59146","262.85675","262.51833",2016.0,"262.51833","Country data","Global Surface Water Explorer extraction for UN Environment"
"500","Montserrat","MSR","-62.19261223","16.73558313","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.79748","0.77944","0.75781","0.76364","0.76418","0.75697","0.78105","0.79868","0.78992","0.7218","0.64734","0.57704",2016.0,"0.57704","Country data","Global Surface Water Explorer extraction for UN Environment"
"504","Morocco","MAR","-6.281942841","31.8440131","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","486.69403","504.20427","519.92951","526.54668","522.71855","544.69425","577.91684","599.9705","618.91454","649.45165","631.51534","630.85755",2016.0,"630.85755","Country data","Global Surface Water Explorer extraction for UN Environment"
"508","Mozambique","MOZ","38.18479941","-14.27963886","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","11610.16022","11543.62869","11553.02298","11577.82228","11607.55726","11578.44906","11592.41925","11594.73152","11572.57259","11582.89081","11602.18704","11619.8282",2016.0,"11619.8282","Country data","Global Surface Water Explorer extraction for UN Environment"
