series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage		22.41878	22.20729	23.24429	23.15106	22.47858	23.2826	22.63778	22.9224	23.79947	19.90941	20.14833	18.64948	20.3008	17.6204	18.60857	18.12696		18.6641825	2016	18.12696	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage	10.32361	10.45507	10.17915	11.82977	11.0059	10.80057	10.32771	10.33817	10.27056	9.86438	9.68552	9.30432		8.55436	9.50568				9.03002	2014	9.50568	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage	15.73919	16.20946	17.08744	16.3759	16.80605	17.8101	17.92558	17.21786	13.03326	15.16024	14.60397	15.41712	17.33143	17.66942					17.66942	2013	17.66942	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage	16.73051			12.4108	11.19686	11.20846	11.69371			11.1912	11.83368	13.56491	13.99212	14.05018					14.05018	2013	14.05018	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage		11.59389	14.36905	16.27818	14.1703	15.1488		14.94431	13.67475	19.30844	16.65418	18.00613	18.09042	17.60393	17.67152	20.62997			18.63514	2015	20.62997	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage	20.63385	24.42417	26.33352	21.65296	21.47405	22.32196	20.21824	19.87443	20.57943	18.02354	18.80435	19.1267	17.39562	21.67391	19.66486	18.56875	19.30131		19.8022075	2016	19.30131	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage	13.39741	12.59372	12.42583	12.74924	13.53086	13.56337	13.43062	13.13856	13.02237	13.0526	9.28435	12.57176	13.71443	13.34479	13.00793				13.17636	2014	13.00793	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage	12.97599	12.94901	12.8909	12.81658	12.86777	12.76232	13.1569	13.15698	13.36728	13.24485	13.69312	13.99644	13.89081	14.45267	14.3264				14.389535	2014	14.3264	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage	9.44847	9.82544	9.50514	9.64084	9.38801	9.01373	9.52719	8.80193	9.20517	8.86717	8.72395	8.39238		8.15954	8.00669				8.083115	2014	8.00669	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage	20.80695	23.20203	22.5923	22.64823	22.10716	21.84569	19.94179	21.66794	21.41143	22.19011	22.77275	22.42686	20.85876	21.57473	21.76678	21.17322			21.50491	2015	21.17322	UNESCO Institute of Statistics (UIS).	E
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage	16.7966	19.99115	18.36393	13.36234	11.73302	14.26937		17.17305	19.11938	17.55284	16.10294	18.58193	18.80926	20.57386	21.79749	20.05148	19.14512		20.3919875	2016	19.14512	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage	9.81037	9.53431	9.7546	9.86088	9.86692	10.25185	10.05612	10.10972	9.98563		9.3668	9.59612	9.50278	9.48117	9.23848				9.359825	2014	9.23848	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage			14.75948		10.60979	10.2278	13.26734	11.94462	13.64711	13.0409						12.19487	13.86935		13.03211	2016	13.86935	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage																	13.45211		13.45211	2016	13.45211	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage	23.39701	22.39571	25.62821	24.98009	26.66815	27.46934	25.0814				20.55599	19.25283	19.9239	19.13569	17.08103	16.66466			17.6271266666667	2015	16.66466	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage		18.01418	15.25836		14.95361	13.85411	13.37001													2006	13.37001	UNESCO Institute of Statistics (UIS).	E
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage	11.6113	13.72139	15.14647	15.93953	16.24381	16.46192	18.43475	20.32407	20.17552	18.1331	15.68476	18.17253	18.19501	17.77379	16.11212	16.27362			16.7198433333333	2015	16.27362	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage	7.26613	9.11738	16.20455		16.24383	13.73158	17.48047	17.35745	13.96301	8.17408	7.27595	8.01467	8.58465	12.80755	12.18988				12.498715	2014	12.18988	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage		7.42125	7.0563		7.93123	8.42131	7.69319	7.34104	5.86977	5.503	5.53429	5.73381	7.10916	8.57552					8.57552	2013	8.57552	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage	19.20038	23.84892	24.36376	32.10573	27.6499	32.40492	28.23381		24.69755											2008	24.69755	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	14.60148	15.87752	16.37018	15.37676	14.50181		13.91163	14.06705	14.7631	13.02514	11.80903	12.71531	17.73655	18.74402	13.97237				16.358195	2014	13.97237	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage									7.27842				8.10176							2012	8.10176	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage		16.67028	17.4651	15.93098	15.57213	14.57956	14.28965	13.32594	13.05296	12.77761	12.85882	12.33635	13.53597	13.28802	13.19014				13.23908	2014	13.19014	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage		9.30211											9.28219		9.56605				9.56605	2014	9.56605	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage		9.82853	12.48313	11.70368	10.77219	10.47489	9.54662	12.9701	12.167	12.31347	15.4131	17.33551	21.24387	16.42891	13.39207	13.3741			14.39836	2015	13.3741	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage	15.89051	17.68247	17.93676	15.76314	12.96077	18.03304	15.32419	18.04455	16.25814	22.58583		19.7797	20.3258	13.98938					13.98938	2013	13.98938	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage				16.55257							12.51796	15.09788		20.4242	16.33403	21.55158	17.16185		18.867915	2016	17.16185	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage	21.39068	24.34852	25.9036	24.54244	21.01292		16.74557	16.12466	14.03864	18.46463	18.40623	20.97702	19.92866	19.45431	19.80056	19.84806	20.63971		19.93566	2016	20.63971	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage			21.2399	20.3462	19.47924	13.01498	13.34758	12.74641	12.61971	15.63228	12.46061	11.7121	12.67912	12.84295	10.17602	12.67215	11.09282		11.695985	2016	11.09282	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage	15.32381	14.49319	14.52521	18.28376	17.73635	16.2803			18.03169	16.95941	16.50391	18.25834	22.40338	16.62345	18.22426	18.15549			17.6677333333333	2015	18.15549	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage			9.53534		10.55489			14.5184	13.06068	12.34494	15.70762	18.8981	15.24165	18.76935	17.52273				18.14604	2014	17.52273	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage					8.17586		10.31029		13.88017		16.03502	13.68266	10.01775	11.40537			9.33055		10.36796	2016	9.33055	UNESCO Institute of Statistics (UIS).	E
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage	17.5419	13.23924	12.91514	17.92272	17.3871	17.08813	15.17617	14.18328	14.03944	13.24723	14.57315	13.84617	14.96062	14.78901	20.90518	19.46995	19.9757		18.78496	2016	19.9757	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage	19.77636	20.8466	20.97148	22.44295	22.20042	22.18898	20.74933	20.24586	18.80035	18.4724	19.42909	19.00754	18.65615	16.95201	19.09905				18.02553	2014	19.09905	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage	6.3279				5.92595					6.59881	6.36322	8.07617	8.87595	7.05922	5.00886		6.59655		6.22154333333333	2016	6.59655	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage	16.07477		20.31151		13.57351			13.28645		14.51142	14.71114	12.15085	13.35302	12.32158	12.07037	12.42683	12.75616		12.393735	2016	12.75616	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage	12.92393	16.42476	17.88434	16.19259	19.45202	19.29665	18.60882	19.41697	19.85008	20.99263	22.26701	21.91588	20.74197		18.7651		18.49182		18.62846	2016	18.49182	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage									17.47064	17.29529										2009	17.29529	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage					18.00154	22.71818	18.55004						19.70182	18.97809					18.97809	2013	18.97809	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage	8.98344	10.58399	11.06248	10.03896	10.31647	10.05364	11.22463			10.94918				11.08018			11.95759		11.518885	2016	11.95759	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage	21.92506	22.77571	21.83686	20.32821			21.60299		25.07235		26.19325									2010	26.19325	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage	19.11359	21.61894	20.42635	21.30218	21.60618	22.27689	25.48504	21.12867	22.11482	19.84753	16.02483	17.97686	17.43708	17.56964	18.28129	16.98966			17.61353	2015	16.98966	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage	11.07563	11.01714	11.0992	11.40471	11.7214	12.19349	11.83044	11.62496	11.69202	11.41065	11.54293	11.76501	11.62662	12.08611	11.97543				12.03077	2014	11.97543	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage	21.82276	21.32039	19.75715		14.89786	18.90071		20.7888	19.0362	21.53726	22.14366	21.74546	20.63408	21.87459	19.61272	22.85499			21.4474333333333	2015	22.85499	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	Percentage	27.52419	40.07755	36.40962	44.8018					21.40563	18.72315					21.59843	22.27398			21.936205	2015	22.27398	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	Percentage		18.53028	18.59805	18.58357	18.85661	18.02876	16.81503	16.61695	15.61095	17.01477	16.93086	17.00013	19.68997	18.35822	18.01963	18.12548			18.1677766666667	2015	18.12548	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage	14.5737		15.68779	14.887							22.75367									2010	22.75367	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage	18.78317	16.59557	16.65247	13.8455			16.88377	17.37597	16.17733	18.91294	18.10404	21.67581	19.19202	18.08453	21.6615	18.51086			19.4189633333333	2015	18.51086	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage	15.48646	15.73486	16.25644	15.75515	16.53605	16.7517	16.23354	16.55713	16.14887	15.76092	15.30602	15.01093	17.45271	17.27827	17.04798				17.163125	2014	17.04798	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage	9.96512															22.43989			22.43989	2015	22.43989	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage			14.8142	22.50875																2003	22.50875	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage	13.96441	15.30785	15.53766																	2002	15.53766	UNESCO Institute of Statistics (UIS).	E
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	Percentage	8.48988				11.22935	13.77751	15.2891	15.44552	14.09696	11.86443	11.86466	10.92461	11.04063	11.51398	11.30066	13.18728	12.60315		12.1512675	2016	12.60315	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	Percentage	19.83194	16.63913	16.9575	16.34301	14.56827				14.88983			13.01972								2011	13.01972	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	Percentage	21.55939	19.87922	18.8154	20.89403	18.21824			19.42472			18.76241	23.29774	19.63423							2012	19.63423	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	Percentage	15.25037	14.79623	14.57806	14.65831	15.27385	14.27852	14.0353	14.14177	14.53442	14.59631	13.55558	13.55255	14.36907	15.22388	16.21989	17.59819	17.84879		16.7226875	2016	17.84879	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	Percentage	15.20676	13.91591	14.06893	14.38022	12.75085	12.42236	13.26853	13.66702	14.44199	13.21116										2009	13.21116	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	Percentage	11.89872	11.86072	11.91849	11.67253	12.31606	12.25104	12.6952	11.29193	11.40636	11.10287	11.06465	10.98657	11.23258	11.59993	11.62556				11.612745	2014	11.62556	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	Percentage	12.10436	12.09401	12.02215	11.64595	10.94621	10.86354	10.84841	11.06376	10.37183	11.07481	10.42656	10.23923	10.19303	10.56848	9.89673				10.232605	2014	9.89673	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	Percentage											9.06924	10.19974	14.5398	16.19138					16.19138	2013	16.19138	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	Percentage									7.09054	10.58612	9.15421	7.6509	5.53769	5.89318	6.67724				6.28521	2014	6.67724	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	Percentage														21.58274	19.96511				20.773925	2014	19.96511	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	Percentage	9.67605	10.55131	12.00746	10.70006	12.05313	13.74476			15.05552	14.83565	13.81727	13.10685	12.30603	13.1471	12.74315				12.945125	2014	12.74315	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	Percentage	8.18758	9.84882	10.92235	11.13906	9.84331	10.83668		12.00496		11.02129	9.12913	8.33493	8.43579		9.23572				9.23572	2014	9.23572	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	Percentage	8.95185	9.21336	10.58384	10.53169	11.17591	11.95057	12.4258		11.95923				11.14676							2012	11.14676	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	Percentage	18.83533	25.31314						17.78655	15.59151		17.54806	15.34338	15.81547	16.85963			12.27839		14.56901	2016	12.27839	UNESCO Institute of Statistics (UIS).	E
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	Percentage	13.68505	14.20753	11.05933	12.28806	11.79026	11.05621	12.47841	13.05181								8.6355			8.6355	2015	8.6355	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	Percentage		25.85463		15.42216	15.04104	16.30697	19.01138		19.94337	13.89532	14.20208	13.83676	12.19245	13.84786	15.30152	16.52716	22.38194		17.01462	2016	22.38194	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	Percentage	30.7892		28.70131	31.47551		22.59199		20.03841		17.3385	15.48563						20.14841		20.14841	2016	20.14841	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	Percentage											10.78129	10.64036								2011	10.64036	UNESCO Institute of Statistics (UIS).	C
