"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Location_Code","Location_Desc","ReportingType_Code","ReportingType_Desc","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"450","Madagascar","MDG","46.6982339","-19.38514785","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","22.4751777648926",2016.0,"22.4751777648926","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"454","Malawi","MWI","33.4884625","-13.40819859","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","22.1431999206543",2016.0,"22.1431999206543","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"454","Malawi","MWI","33.4884625","-13.40819859","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","21.8951759338379",2016.0,"21.8951759338379","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"458","Malaysia","MYS","116.8346314","5.452415309","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","17.3175411224365",2016.0,"17.3175411224365","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"458","Malaysia","MYS","116.8346314","5.452415309","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","16.0394344329834",2016.0,"16.0394344329834","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"462","Maldives","MDV","73.09672546","-0.614385021","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","7.6329970359802",2016.0,"7.6329970359802","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"462","Maldives","MDV","73.09672546","-0.614385021","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","7.6738600730896",2016.0,"7.6738600730896","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"466","Mali","MLI","-3.522016039","17.35311254","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","31.1731166839600",2016.0,"31.1731166839600","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"466","Mali","MLI","-3.522016039","17.35311254","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","29.0064392089844",2016.0,"29.0064392089844","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"470","Malta","MLT","14.44617519","35.89194275","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","13.9682073593140",2016.0,"13.9682073593140","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"470","Malta","MLT","14.44617519","35.89194275","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","13.9862537384033",2016.0,"13.9862537384033","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"474","Martinique","MTQ","-60.91544135","14.56086108","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","","","","",""
"474","Martinique","MTQ","-60.91544135","14.56086108","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","","","","",""
"478","Mauritania","MRT","-10.33187259","20.26089546","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","40.8212318420410",2016.0,"40.8212318420410","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"478","Mauritania","MRT","-10.33187259","20.26089546","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","41.7088890075684",2016.0,"41.7088890075684","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"480","Mauritius","MUS","57.568022","-20.28581998","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","13.5186815261841",2016.0,"13.5186815261841","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"480","Mauritius","MUS","57.568022","-20.28581998","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","13.5398015975952",2016.0,"13.5398015975952","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"484","Mexico","MEX","-102.5148166","23.93378032","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","20.0763473510742",2016.0,"20.0763473510742","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"484","Mexico","MEX","-102.5148166","23.93378032","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","20.8760375976563",2016.0,"20.8760375976563","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"492","Monaco","MCO","7.424214814","43.73532918","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","12.2028636932373",2016.0,"12.2028636932373","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"492","Monaco","MCO","7.424214814","43.73532918","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","12.2028636932373",2016.0,"12.2028636932373","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"496","Mongolia","MNG","103.0728057","46.83892054","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","49.5131797790527",2016.0,"49.5131797790527","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"496","Mongolia","MNG","103.0728057","46.83892054","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","40.4189567565918",2016.0,"40.4189567565918","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","16.4926013946533",2016.0,"16.4926013946533","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"498","Republic of Moldova","MDA","28.4650624","47.20236795","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","15.9665145874023",2016.0,"15.9665145874023","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"499","Montenegro","MNE","19.25214024","42.78717043","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","19.3081626892090",2016.0,"19.3081626892090","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"499","Montenegro","MNE","19.25214024","42.78717043","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","20.1702289581299",2016.0,"20.1702289581299","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"500","Montserrat","MSR","-62.19261223","16.73558313","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","","","","",""
"500","Montserrat","MSR","-62.19261223","16.73558313","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","","","","",""
"504","Morocco","MAR","-6.281942841","31.8440131","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","31.0961589813232",2016.0,"31.0961589813232","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"504","Morocco","MAR","-6.281942841","31.8440131","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","30.9871520996094",2016.0,"30.9871520996094","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"508","Mozambique","MOZ","38.18479941","-14.27963886","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","19.4357280731201",2016.0,"19.4357280731201","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"508","Mozambique","MOZ","38.18479941","-14.27963886","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","18.4257392883301",2016.0,"18.4257392883301","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"512","Oman","OMN","57.87743482","21.98805614","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","38.2489395141602",2016.0,"38.2489395141602","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"512","Oman","OMN","57.87743482","21.98805614","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","36.1660957336426",2016.0,"36.1660957336426","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"516","Namibia","NAM","17.21907885","-22.13817068","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","22.5921916961670",2016.0,"22.5921916961670","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"516","Namibia","NAM","17.21907885","-22.13817068","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","20.9570522308350",2016.0,"20.9570522308350","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"520","Nauru","NRU","166.92313","-0.528742623","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","12.5282554626465",2016.0,"12.5282554626465","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"520","Nauru","NRU","166.92313","-0.528742623","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","12.5282592773438",2016.0,"12.5282592773438","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"524","Nepal","NPL","83.94678863","28.25866332","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","99.4560394287109",2016.0,"99.4560394287109","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"524","Nepal","NPL","83.94678863","28.25866332","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","94.3306121826172",2016.0,"94.3306121826172","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"528","Netherlands","NLD","5.331480568","51.86728884","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","12.1239347457886",2016.0,"12.1239347457886","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"528","Netherlands","NLD","5.331480568","51.86728884","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","12.0730628967285",2016.0,"12.0730628967285","Estimated data","http://apps.who.int/gho/data/node.sdg.11-6"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","","","","",""
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","ALLAREA","All areas","G","Global","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","11","Make cities and human settlements inclusive, safe, resilient and sustainable","11.6","By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management","11.6.2","Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)","1","EN_ATM_PM25","Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)","2019.Q1.G.01","mgr/m^3","Micrograms per cubic meter","URBAN","Urban","G","Global","","","","",""
