goal	target	indicator	series	seriesDescription	geoAreaCode	Reporting Type	Units	Age	Bounds	UnitMultiplier	Type of product	N	latest.year	latest.value	1990.Nature	1990.source	1990.time_detail	1990.value	1991.Nature	1991.source	1991.time_detail	1991.value	1992.Nature	1992.source	1992.time_detail	1992.value	1993.Nature	1993.source	1993.time_detail	1993.value	1994.Nature	1994.source	1994.time_detail	1994.value	1995.Nature	1995.source	1995.time_detail	1995.value	1996.Nature	1996.source	1996.time_detail	1996.value	1997.Nature	1997.source	1997.time_detail	1997.value	1998.Nature	1998.source	1998.time_detail	1998.value	1999.Nature	1999.source	1999.time_detail	1999.value	2000.Nature	2000.source	2000.time_detail	2000.value	2001.Nature	2001.source	2001.time_detail	2001.value	2002.Nature	2002.source	2002.time_detail	2002.value	2003.Nature	2003.source	2003.time_detail	2003.value	2004.Nature	2004.source	2004.time_detail	2004.value	2005.Nature	2005.source	2005.time_detail	2005.value	2006.Nature	2006.source	2006.time_detail	2006.value	2007.Nature	2007.source	2007.time_detail	2007.value	2008.Nature	2008.source	2008.time_detail	2008.value	2009.Nature	2009.source	2009.time_detail	2009.value	2010.Nature	2010.source	2010.time_detail	2010.value	2011.Nature	2011.source	2011.time_detail	2011.value	2012.Nature	2012.source	2012.time_detail	2012.value	2013.Nature	2013.source	2013.time_detail	2013.value	2014.Nature	2014.source	2014.time_detail	2014.value	2015.Nature	2015.source	2015.time_detail	2015.value	2016.Nature	2016.source	2016.time_detail	2016.value	2017.Nature	2017.source	2017.time_detail	2017.value	2018.Nature	2018.source	2018.time_detail	2018.value
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	G	INDEX					13	2013	0.35																																													C	IMF data. UNSD national account estimates		0.23	C	IMF data. UNSD national account estimates		0.21	C	IMF data. UNSD national account estimates		0.2	C	IMF data. UNSD national account estimates		0.27	C	IMF data. UNSD national account estimates		0.28	C	IMF data. UNSD national account estimates		0.35	C	IMF data. UNSD national account estimates		0.38	C	IMF data. UNSD national account estimates		0.59	C	IMF data. UNSD national account estimates		0.45	C	IMF data. UNSD national account estimates		0.43	C	IMF data. UNSD national account estimates		0.43	C	IMF data. UNSD national account estimates		0.37	C	IMF data. UNSD national account estimates		0.35																				
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	36	G	INDEX					16	2016	0.2																																													C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.3	C	FAO Questionnaire. UNSD national account estimates.		0.31	C	FAO Questionnaire. UNSD national account estimates.		0.31	C	FAO Questionnaire. UNSD national account estimates.		0.28	C	FAO Questionnaire. UNSD national account estimates.		0.5	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.58	C	FAO Questionnaire. UNSD national account estimates.		0.37	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.3	C	FAO Questionnaire. UNSD national account estimates.		0.33	C	FAO Questionnaire. UNSD national account estimates.		0.25	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.2								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	360	G	INDEX					8	2013	0.08																																																									C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.11	C	FAO Questionnaire. UNSD national account estimates.		0.16	C	FAO Questionnaire. UNSD national account estimates.		0.12	C	FAO Questionnaire. UNSD national account estimates.		0.07	C	FAO Questionnaire. UNSD national account estimates.		0.07	C	FAO Questionnaire. UNSD national account estimates.		0.06									C	FAO Questionnaire. UNSD national account estimates.		0.08																				
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	364	G	INDEX					8	2009	0.15																																																	C	IMF data. UNSD national account estimates		0.59	C	IMF data. UNSD national account estimates		0.33	C	IMF data. UNSD national account estimates		0.36	C	IMF data. UNSD national account estimates		0.65	C	IMF data. UNSD national account estimates		0.48	C	IMF data. UNSD national account estimates		0.41	C	IMF data. UNSD national account estimates		0.38	C	IMF data. UNSD national account estimates		0.15																																				
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	372	G	INDEX					15	2015	1.29																																													C	FAO Questionnaire. UNSD national account estimates.		1.64	C	FAO Questionnaire. UNSD national account estimates.		1.53	C	FAO Questionnaire. UNSD national account estimates.		1.54	C	FAO Questionnaire. UNSD national account estimates.		1.32	C	FAO Questionnaire. UNSD national account estimates.		1.85	C	FAO Questionnaire. UNSD national account estimates.		1.89	C	FAO Questionnaire. UNSD national account estimates.		1.84	C	FAO Questionnaire. UNSD national account estimates.		3.64	C	FAO Questionnaire. UNSD national account estimates.		2.42	C	FAO Questionnaire. UNSD national account estimates.		0.83	C	FAO Questionnaire. UNSD national account estimates.		0.77	C	FAO Questionnaire. UNSD national account estimates.		1.21	C	FAO Questionnaire. UNSD national account estimates.		1.02	C	FAO Questionnaire. UNSD national account estimates.		0.91	C	FAO Questionnaire. UNSD national account estimates.		1.29												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	376	G	INDEX					16	2016	0.35																																													C	FAO Questionnaire. UNSD national account estimates.		0.48	C	FAO Questionnaire. UNSD national account estimates.		0.42	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.27	C	FAO Questionnaire. UNSD national account estimates.		0.3	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.28	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.26	C	FAO Questionnaire. UNSD national account estimates.		0.25	C	FAO Questionnaire. UNSD national account estimates.		0.37	C	FAO Questionnaire. UNSD national account estimates.		0.35	C	FAO Questionnaire. UNSD national account estimates.		0.46	C	FAO Questionnaire. UNSD national account estimates.		0.4	C	FAO Questionnaire. UNSD national account estimates.		0.35								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	380	G	INDEX					15	2015	0.17																																													C	IMF data. UNSD national account estimates		0.52	C	IMF data. UNSD national account estimates		0.57	C	IMF data. UNSD national account estimates		0.36	C	IMF data. UNSD national account estimates		0.33	C	IMF data. UNSD national account estimates		0.27	C	IMF data. UNSD national account estimates		0.43	C	IMF data. UNSD national account estimates		0.38	C	IMF data. UNSD national account estimates		0.33	C	IMF data. UNSD national account estimates		0.34	C	IMF data. UNSD national account estimates		0.37	C	IMF data. UNSD national account estimates		0.36	C	IMF data. UNSD national account estimates		0.24	C	IMF data. UNSD national account estimates		0.2	C	IMF data. UNSD national account estimates		0.28	C	IMF data. UNSD national account estimates		0.17												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	384	G	INDEX					4	2014	0.24																																																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.11					C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.07	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.19					C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.24																
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	388	G	INDEX					13	2013	0.28																																													C	FAO Questionnaire. UNSD national account estimates.		0.18	C	FAO Questionnaire. UNSD national account estimates.		0.16	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.19	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.19	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.3	C	FAO Questionnaire. UNSD national account estimates.		0.28	C	FAO Questionnaire. UNSD national account estimates.		0.27	C	FAO Questionnaire. UNSD national account estimates.		0.19	C	FAO Questionnaire. UNSD national account estimates.		0.28	C	FAO Questionnaire. UNSD national account estimates.		0.28																				
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	39	G	INDEX					16	2016	0.58																																													NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.35	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.38	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.28	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.29	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.26	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.31	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.3	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.29	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.27	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.24	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.25	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.19	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.16	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.2	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.18	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.58								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	398	G	INDEX					11	2015	0.5																																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.58	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.71	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.72	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.89	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.77	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.03	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.76	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.9	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.66	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.54	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.5												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	4	G	INDEX					11	2013	0.2																																																																	C	IMF data. UNSD national account estimates		0.08	C	IMF data. UNSD national account estimates		0.1	C	IMF data. UNSD national account estimates		0.14	C	IMF data. UNSD national account estimates		0.17	C	IMF data. UNSD national account estimates		0.13	C	IMF data. UNSD national account estimates		0.16	C	IMF data. UNSD national account estimates		0.17	C	IMF data. UNSD national account estimates		0.2																				
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	400	G	INDEX					4	2015	0.2																																																																																									C	FAO Questionnaire. UNSD national account estimates.		0.25	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.23	C	FAO Questionnaire. UNSD national account estimates.		0.2												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	404	G	INDEX					16	2016	0.05																																													C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.22	C	FAO Questionnaire. UNSD national account estimates.		0.21	C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.19	C	FAO Questionnaire. UNSD national account estimates.		0.14	C	FAO Questionnaire. UNSD national account estimates.		0.17	C	FAO Questionnaire. UNSD national account estimates.		0.14	C	FAO Questionnaire. UNSD national account estimates.		0.17	C	FAO Questionnaire. UNSD national account estimates.		0.16	C	FAO Questionnaire. UNSD national account estimates.		0.19	C	FAO Questionnaire. UNSD national account estimates.		0.14	C	FAO Questionnaire. UNSD national account estimates.		0.12	C	FAO Questionnaire. UNSD national account estimates.		0.1	C	FAO Questionnaire. UNSD national account estimates.		0.05	C	FAO Questionnaire. UNSD national account estimates.		0.05								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	410	G	INDEX					16	2016	2.23																																													C	FAO Questionnaire. UNSD national account estimates.		1.54	C	FAO Questionnaire. UNSD national account estimates.		1.54	C	FAO Questionnaire. UNSD national account estimates.		1.56	C	FAO Questionnaire. UNSD national account estimates.		1.39	C	FAO Questionnaire. UNSD national account estimates.		1.58	C	FAO Questionnaire. UNSD national account estimates.		1.89	C	FAO Questionnaire. UNSD national account estimates.		1.96	C	FAO Questionnaire. UNSD national account estimates.		2.08	C	FAO Questionnaire. UNSD national account estimates.		1.81	C	FAO Questionnaire. UNSD national account estimates.		2	C	FAO Questionnaire. UNSD national account estimates.		2.08	C	FAO Questionnaire. UNSD national account estimates.		1.91	C	FAO Questionnaire. UNSD national account estimates.		1.91	C	FAO Questionnaire. UNSD national account estimates.		1.75	C	FAO Questionnaire. UNSD national account estimates.		1.96	C	FAO Questionnaire. UNSD national account estimates.		2.23								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	414	G	INDEX					9	2015	0.73																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.36	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.32	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.32	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.83	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		2.19																									C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.47	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.73	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		1.13	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.73												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	417	G	INDEX					7	2011	0.11																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.13																	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.16	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.14	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.13	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.13	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.12	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.11																												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	419	G	INDEX					16	2016	0.16																																													NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.23	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.2	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.21	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.19	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.21	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.21	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.27	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.35	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.19	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.17	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.14	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.18	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.15	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.14	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.16	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.16								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	422	G	INDEX					12	2016	0.16																																													C	FAO Questionnaire. UNSD national account estimates.		0.06	C	FAO Questionnaire. UNSD national account estimates.		0.09	C	FAO Questionnaire. UNSD national account estimates.		0.07	C	FAO Questionnaire. UNSD national account estimates.		0.1	C	FAO Questionnaire. UNSD national account estimates.		0.09	C	FAO Questionnaire. UNSD national account estimates.		0.05	C	FAO Questionnaire. UNSD national account estimates.		0.05	C	FAO Questionnaire. UNSD national account estimates.		0.05	C	FAO Questionnaire. UNSD national account estimates.		0.06																	C	FAO Questionnaire. UNSD national account estimates.		0.08	C	FAO Questionnaire. UNSD national account estimates.		0.15	C	FAO Questionnaire. UNSD national account estimates.		0.16								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	426	G	INDEX					9	2009	0.42																																													C	FAO Questionnaire. UNSD national account estimates.		0.35	C	FAO Questionnaire. UNSD national account estimates.		0.41	C	FAO Questionnaire. UNSD national account estimates.		0.43	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.42	C	FAO Questionnaire. UNSD national account estimates.		0.38	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.44	C	FAO Questionnaire. UNSD national account estimates.		0.42																																				
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	428	G	INDEX					9	2015	0.5																																																																					C	FAO Questionnaire. UNSD national account estimates.		1	C	FAO Questionnaire. UNSD national account estimates.		1.82	C	FAO Questionnaire. UNSD national account estimates.		1.07	C	FAO Questionnaire. UNSD national account estimates.		1.05	C	FAO Questionnaire. UNSD national account estimates.		0.44	C	FAO Questionnaire. UNSD national account estimates.		0.66	C	FAO Questionnaire. UNSD national account estimates.		0.54	C	FAO Questionnaire. UNSD national account estimates.		0.57	C	FAO Questionnaire. UNSD national account estimates.		0.5												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	430	G	INDEX					8	2012	0.03																																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.01	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.03	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.05	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.06	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.04	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.04	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.03	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.03																								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	432	G	INDEX					16	2016	0.27																																													NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.19	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.24	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.2	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.21	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.33	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.38	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.39	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.42	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.38	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.38	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.39	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.39	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.39	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.41	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.43	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.27								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	44	G	INDEX					16	2016	0.78																																													C	FAO Questionnaire. UNSD national account estimates.		0.51	C	FAO Questionnaire. UNSD national account estimates.		0.41	C	FAO Questionnaire. UNSD national account estimates.		0.47	C	FAO Questionnaire. UNSD national account estimates.		0.56	C	FAO Questionnaire. UNSD national account estimates.		0.61	C	FAO Questionnaire. UNSD national account estimates.		0.47	C	FAO Questionnaire. UNSD national account estimates.		0.47	C	FAO Questionnaire. UNSD national account estimates.		0.46	C	FAO Questionnaire. UNSD national account estimates.		0.54	C	FAO Questionnaire. UNSD national account estimates.		0.43	C	FAO Questionnaire. UNSD national account estimates.		0.38	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.48	C	FAO Questionnaire. UNSD national account estimates.		0.41	C	FAO Questionnaire. UNSD national account estimates.		0.55	C	FAO Questionnaire. UNSD national account estimates.		0.78								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	440	G	INDEX					12	2015	1.05																																																									C	FAO Questionnaire. UNSD national account estimates.		1.14	C	FAO Questionnaire. UNSD national account estimates.		0.98	C	FAO Questionnaire. UNSD national account estimates.		1.16	C	FAO Questionnaire. UNSD national account estimates.		1.38	C	FAO Questionnaire. UNSD national account estimates.		1.22	C	FAO Questionnaire. UNSD national account estimates.		1.74	C	FAO Questionnaire. UNSD national account estimates.		1.23	C	FAO Questionnaire. UNSD national account estimates.		0.9	C	FAO Questionnaire. UNSD national account estimates.		0.77	C	FAO Questionnaire. UNSD national account estimates.		0.82	C	FAO Questionnaire. UNSD national account estimates.		0.86	C	FAO Questionnaire. UNSD national account estimates.		1.05												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	442	G	INDEX					16	2016	5.39																																													C	FAO Questionnaire. UNSD national account estimates.		2.32	C	FAO Questionnaire. UNSD national account estimates.		1.79	C	FAO Questionnaire. UNSD national account estimates.		2.96	C	FAO Questionnaire. UNSD national account estimates.		2.55	C	FAO Questionnaire. UNSD national account estimates.		3.54	C	FAO Questionnaire. UNSD national account estimates.		3.56	C	FAO Questionnaire. UNSD national account estimates.		3.01	C	FAO Questionnaire. UNSD national account estimates.		3.39	C	FAO Questionnaire. UNSD national account estimates.		5.13	C	FAO Questionnaire. UNSD national account estimates.		4.95	C	FAO Questionnaire. UNSD national account estimates.		6.17	C	FAO Questionnaire. UNSD national account estimates.		3.9	C	FAO Questionnaire. UNSD national account estimates.		4.55	C	FAO Questionnaire. UNSD national account estimates.		4.67	C	FAO Questionnaire. UNSD national account estimates.		5.67	C	FAO Questionnaire. UNSD national account estimates.		5.39								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	450	G	INDEX					8	2008	0.29																																													C	FAO Questionnaire. UNSD national account estimates.		0.38	C	FAO Questionnaire. UNSD national account estimates.		0.14	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.28	C	FAO Questionnaire. UNSD national account estimates.		0.37	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.28	C	FAO Questionnaire. UNSD national account estimates.		0.29																																								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	454	G	INDEX					16	2016	0.68																																													C	FAO Questionnaire. UNSD national account estimates.		0.13	C	FAO Questionnaire. UNSD national account estimates.		0.18	C	FAO Questionnaire. UNSD national account estimates.		0.19	C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.33	C	FAO Questionnaire. UNSD national account estimates.		0.21	C	FAO Questionnaire. UNSD national account estimates.		0.63	C	FAO Questionnaire. UNSD national account estimates.		0.56	C	FAO Questionnaire. UNSD national account estimates.		0.57	C	FAO Questionnaire. UNSD national account estimates.		0.57	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.44	C	FAO Questionnaire. UNSD national account estimates.		0.71	C	FAO Questionnaire. UNSD national account estimates.		0.68	C	FAO Questionnaire. UNSD national account estimates.		0.84	C	FAO Questionnaire. UNSD national account estimates.		0.68								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	458	G	INDEX					16	2016	0.36																																													C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.31	C	FAO Questionnaire. UNSD national account estimates.		0.32	C	FAO Questionnaire. UNSD national account estimates.		0.41	C	FAO Questionnaire. UNSD national account estimates.		0.41	C	FAO Questionnaire. UNSD national account estimates.		0.61	C	FAO Questionnaire. UNSD national account estimates.		0.37	C	FAO Questionnaire. UNSD national account estimates.		0.48	C	FAO Questionnaire. UNSD national account estimates.		0.53	C	FAO Questionnaire. UNSD national account estimates.		0.32	C	FAO Questionnaire. UNSD national account estimates.		0.23	C	FAO Questionnaire. UNSD national account estimates.		0.26	C	FAO Questionnaire. UNSD national account estimates.		0.33	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.36								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	462	G	INDEX					14	2016	0.05																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.21	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.09	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.14	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.12	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.15	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.28	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.43	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.3	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.13	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.34	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.2	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.02									C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.07	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.05								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	466	G	INDEX					10	2011	0.39																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.44	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.5	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.42	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.4	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.56	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.72	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.52	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.62	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.33					C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.39																												
